tanh_profile function in utils/binning_planar.py -> tanh_profile(psi_cc, *popt)rho_l, rho_v, z01, z02, w1, w2, A, freq, phase, d
7.309843086717731087e-01
1.977281185457125876e-02
2.794397085680555293e+01
1.456003602651199325e+00
2.985153957608251307e+00
1.488941555423569929e-01
-1.312237979054425407e+00
1.741380616772131518e+01
5.548201059192503504e-01
7.988190608570576445e-02
