tanh_profile function in utils/binning_planar.py -> tanh_profile(psi_cc, *popt)rho_l, rho_v, z01, z02, w1, w2, A, freq, phase, d
6.276941916960346868e-01
6.881760313280591013e-02
1.666329496189268156e+01
1.518163479621291057e+00
4.287795235382032999e+00
3.336146678298873569e-01
-5.873246413316005610e-01
4.444278166802741126e+00
2.171756577278859623e+01
2.895260510320967651e+00
