tanh_profile function in utils/binning_planar.py -> tanh_profile(psi_cc, *popt)rho_l, rho_v, z01, z02, w1, w2, A, freq, phase, d
8.363593502646523570e-01
-1.593798980325662447e-03
1.625368130938036870e+01
1.459234937872035953e+00
1.602182183527709025e+00
1.889021567651071876e-01
-4.048045222256504427e-01
2.483233734670197279e+01
4.930732966311950349e+00
1.207352790257793451e+01
