psi,rho_mean,rho_fit
0.1,0.0,0.0
0.30000000000000004,0.0,0.0
0.5,5e-324,5e-324
0.7000000000000001,5e-324,5e-324
0.9,6.210514797982132e-108,6.210514797982132e-108
1.1,6.040229407768776e-16,6.040229407768776e-16
1.3000000000000003,0.012503808978192685,0.012503808978192685
1.5,0.3929078221328989,0.3929078221328989
1.7,0.5117585749264992,0.5117585749264992
1.9,0.5579982492264179,0.5579982492264179
2.1,0.5936640698882525,0.5936640698882525
2.3,0.6286860852450095,0.6286860852450095
2.5,0.6624175238576246,0.6624175238576246
2.7,0.6891204912832598,0.6891204912832598
2.9000000000000004,0.7081750160476279,0.7081750160476279
3.1,0.7219768542881231,0.7219768542881231
3.3,0.7322974122850403,0.7322974122850403
3.5,0.7400754076287177,0.7400754076287177
3.7,0.7458098061911315,0.7458098061911315
3.9,0.7498708882740173,0.7498708882740173
4.1,0.7527092411321303,0.7527092411321303
4.300000000000001,0.7547067186455251,0.7547067186455251
4.5,0.7560732593083358,0.7560732593083358
4.700000000000001,0.7569587230939547,0.7569587230939547
4.9,0.7574824816801667,0.7574824816801667
5.1,0.7577423687892814,0.7577423687892814
5.300000000000001,0.757815301072589,0.757815301072589
5.5,0.7577576987358586,0.7577576987358586
5.700000000000001,0.7576104051828404,0.7576104051828404
5.9,0.7574034763443882,0.7574034763443882
6.1,0.7571592286368948,0.7571592286368948
6.300000000000001,0.7568940843502341,0.7568940843502341
6.5,0.7566198511884351,0.7566198511884351
6.700000000000001,0.756344802220692,0.756344802220692
6.9,0.7560746182125689,0.7560746182125689
7.1,0.7558130693187728,0.7558130693187728
7.3,0.7555624985046833,0.7555624985046833
7.5,0.7553241880612827,0.7553241880612827
7.700000000000002,0.7550984206075468,0.7550984206075468
7.9,0.7548849724282344,0.7548849724282344
8.100000000000001,0.7546833332277921,0.7546833332277921
8.3,0.7544926363080796,0.7544926363080796
8.5,0.7543114921355462,0.7543114921355462
8.699999999999998,0.7541376927002169,0.7541376927002169
8.9,0.7539681797162887,0.7539681797162887
9.1,0.7538036961424034,0.7538036961424034
9.3,0.7536489144552445,0.7536489144552445
9.5,0.753503781303514,0.753503781303514
9.7,0.7533678048085034,0.7533678048085034
9.9,0.7532406244655974,0.7532406244655974
10.1,0.7526594775958696,0.7526594775958696
10.3,0.7525761409678652,0.7525761409678652
10.5,0.75249912303801,0.75249912303801
10.7,0.7524282983760697,0.7524282983760697
10.9,0.7523634676848098,0.7523634676848098
11.1,0.7523060932690295,0.7523060932690295
11.3,0.752260941275453,0.752260941275453
11.5,0.752226088732704,0.752226088732704
11.7,0.7521985452475868,0.7521985452475868
11.9,0.7521764695854083,0.7521764695854083
12.1,0.7521587544618974,0.7521587544618974
12.3,0.7521446442192049,0.7521446442192049
12.5,0.7521334950727147,0.7521334950727147
12.7,0.75212456277665,0.75212456277665
12.9,0.7521173392075581,0.7521173392075581
13.1,0.7521114872807354,0.7521114872807354
13.3,0.752106721690814,0.752106721690814
13.5,0.7521028001362804,0.7521028001362804
13.7,0.7520995154532424,0.7520995154532424
13.9,0.7520966930729074,0.7520966930729074
14.1,0.7520941856515396,0.7520941856515396
14.3,0.7520918633532645,0.7520918633532645
14.5,0.752089605801433,0.752089605801433
14.7,0.7520872956424645,0.7520872956424645
14.9,0.7520848126733939,0.7520848126733939
15.1,0.7520820277847146,0.7520820277847146
15.3,0.7520787962338983,0.7520787962338983
15.5,0.7520749500224967,0.7520749500224967
15.7,0.7520702891733635,0.7520702891733635
15.9,0.752064571354315,0.752064571354315
16.1,0.7520574992901377,0.7520574992901377
16.3,0.7520487053108785,0.7520487053108785
16.5,0.7520377322398959,0.7520377322398959
16.700000000000003,0.7520240096357883,0.7520240096357883
16.9,0.7520068241554229,0.7520068241554229
17.1,0.7519852824997457,0.7519852824997457
17.3,0.7519582650225288,0.7519582650225288
17.5,0.7519243676016977,0.7519243676016977
17.700000000000003,0.7518818287693065,0.7518818287693065
17.9,0.7518284383399136,0.7518284383399136
18.1,0.7517614228313861,0.7517614228313861
18.3,0.7516773017915449,0.7516773017915449
18.5,0.7515717076722607,0.7515717076722607
