psi,rho,rho_fit
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,5.906250000000014136e-04,1.003947298268708388e-13
8.500000000000000888e-01,2.265562500000007917e-01,2.265562499994777101e-01
9.499999999999999556e-01,1.261887500000004492e+00,8.400142458628526709e-01
1.050000000000000044e+00,1.572715625000005168e+00,8.400142458635888598e-01
1.150000000000000133e+00,1.207193750000003840e+00,8.400142458635888598e-01
1.250000000000000000e+00,8.565125000000025635e-01,8.400142458635888598e-01
1.350000000000000089e+00,6.389125000000019927e-01,8.400142458635888598e-01
1.450000000000000178e+00,5.214093750000013960e-01,8.400142458635888598e-01
1.550000000000000044e+00,4.730375000000013319e-01,8.400142458635888598e-01
1.650000000000000133e+00,4.894250000000019418e-01,8.400142458635888598e-01
1.750000000000000000e+00,6.081843750000021087e-01,8.400142458635888598e-01
1.850000000000000089e+00,8.822093750000028489e-01,8.400142458635888598e-01
1.950000000000000178e+00,1.176321875000004180e+00,8.400142458635888598e-01
2.049999999999999822e+00,1.215381250000004076e+00,8.400142458635888598e-01
2.150000000000000355e+00,1.034865625000004119e+00,8.400142458635888598e-01
2.250000000000000000e+00,8.272093750000029111e-01,8.400142458635888598e-01
2.350000000000000533e+00,6.869937500000022901e-01,8.400142458635888598e-01
2.450000000000000178e+00,6.254281250000021108e-01,8.400142458635888598e-01
2.549999999999999822e+00,6.302812500000021245e-01,8.400142458635888598e-01
2.650000000000000355e+00,7.032062500000024752e-01,8.400142458635888598e-01
2.750000000000000000e+00,8.342250000000028809e-01,8.400142458635888598e-01
2.850000000000000533e+00,9.793406250000036284e-01,8.400142458635888598e-01
2.950000000000000178e+00,1.047275000000003509e+00,8.400142458635888598e-01
3.049999999999999822e+00,1.001706250000003573e+00,8.400142458635888598e-01
3.150000000000000355e+00,8.923031250000034165e-01,8.400142458635888598e-01
3.250000000000000000e+00,7.861625000000023178e-01,8.400142458635888598e-01
3.350000000000000533e+00,7.202500000000024993e-01,8.400142458635888598e-01
3.450000000000000178e+00,7.050906250000026354e-01,8.400142458635888598e-01
3.549999999999999822e+00,7.389593750000027494e-01,8.400142458635888598e-01
3.650000000000000355e+00,8.138531250000025086e-01,8.400142458635888598e-01
3.750000000000000000e+00,8.933781250000031315e-01,8.400142458635888598e-01
3.850000000000000533e+00,9.454343750000030466e-01,8.400142458635888598e-01
3.950000000000000178e+00,9.471218750000032216e-01,8.400142458635888598e-01
4.050000000000000711e+00,8.931531250000032118e-01,8.400142458635888598e-01
4.150000000000000355e+00,8.335437500000031363e-01,8.400142458635888598e-01
4.250000000000000000e+00,7.839843750000027311e-01,8.400142458635888598e-01
4.349999999999999645e+00,7.597593750000022350e-01,8.400142458635888598e-01
4.450000000000000178e+00,7.713125000000021769e-01,8.400142458635888598e-01
4.550000000000000711e+00,8.038593750000027072e-01,8.400142458635888598e-01
4.650000000000000355e+00,8.518875000000032394e-01,8.400142458635888598e-01
4.750000000000000000e+00,8.902156250000031745e-01,8.400142458635888598e-01
4.850000000000000533e+00,9.005281250000030102e-01,8.400142458635888598e-01
4.950000000000000178e+00,8.848187500000034289e-01,8.400142458635888598e-01
5.050000000000000711e+00,8.519218750000024931e-01,8.400142458635888598e-01
5.150000000000000355e+00,8.149562500000030463e-01,8.400142458635888598e-01
5.250000000000000000e+00,7.958343750000029804e-01,8.400142458635888598e-01
5.350000000000000533e+00,7.936875000000028768e-01,8.400142458635888598e-01
5.450000000000000178e+00,8.118687500000030255e-01,8.400142458635888598e-01
5.550000000000000711e+00,8.321031250000026080e-01,8.400142458635888598e-01
5.650000000000000355e+00,8.609812500000026958e-01,8.400142458635888598e-01
5.750000000000000000e+00,8.753125000000029354e-01,8.400142458635888598e-01
5.850000000000000533e+00,8.726531250000028050e-01,8.400142458635888598e-01
5.950000000000000178e+00,8.527250000000030639e-01,8.400142458635888598e-01
6.050000000000000711e+00,8.313906250000026033e-01,8.400142458635888598e-01
6.150000000000000355e+00,8.166593750000030738e-01,8.400142458635888598e-01
6.250000000000000000e+00,8.093687500000029678e-01,8.400142458635888598e-01
6.350000000000000533e+00,8.172750000000033044e-01,8.400142458635888598e-01
6.450000000000000178e+00,8.311468750000027272e-01,8.400142458635888598e-01
6.550000000000000711e+00,8.445781250000030660e-01,8.400142458635888598e-01
6.650000000000000355e+00,8.551375000000028814e-01,8.400142458635888598e-01
6.750000000000000000e+00,8.556062500000030102e-01,8.400142458635888598e-01
6.850000000000000533e+00,8.538875000000024640e-01,8.400142458635888598e-01
6.950000000000000178e+00,8.389875000000026617e-01,8.400142458635888598e-01
7.050000000000000711e+00,8.321812500000027590e-01,8.400142458635888598e-01
7.150000000000000355e+00,8.227906250000027732e-01,8.400142458635888598e-01
7.250000000000000000e+00,8.208406250000028770e-01,8.400142458635888598e-01
7.350000000000000533e+00,8.263031250000029138e-01,8.400142458635888598e-01
7.450000000000000178e+00,8.345031250000027878e-01,8.400142458635888598e-01
7.550000000000000711e+00,8.463218750000031099e-01,8.400142458635888598e-01
7.650000000000000355e+00,8.516125000000031031e-01,8.400142458635888598e-01
7.750000000000000000e+00,8.540375000000028916e-01,8.400142458635888598e-01
7.850000000000000533e+00,8.412906250000028452e-01,8.400142458635888598e-01
7.950000000000000178e+00,8.347718750000027166e-01,8.400142458635888598e-01
8.050000000000000711e+00,8.281250000000029976e-01,8.400142458635888598e-01
8.150000000000000355e+00,8.279718750000025773e-01,8.400142458635888598e-01
8.250000000000000000e+00,8.309156250000023780e-01,8.400142458635888598e-01
8.350000000000001421e+00,8.339687500000024789e-01,8.400142458635888598e-01
8.449999999999999289e+00,8.387562500000028676e-01,8.400142458635888598e-01
8.550000000000000711e+00,8.426593750000028749e-01,8.400142458635888598e-01
8.650000000000000355e+00,8.468906250000027836e-01,8.400142458635888598e-01
8.750000000000000000e+00,8.417500000000032179e-01,8.400142458635888598e-01
8.850000000000001421e+00,8.404000000000028114e-01,8.400142458635888598e-01
8.949999999999999289e+00,8.387500000000026601e-01,8.400142458635888598e-01
9.050000000000000711e+00,8.312843750000024068e-01,8.400142458635888598e-01
9.150000000000000355e+00,8.310812500000026581e-01,8.400142458635888598e-01
9.250000000000000000e+00,8.320406250000027537e-01,8.400142458635888598e-01
9.350000000000001421e+00,8.360531250000025061e-01,8.400142458635888598e-01
9.449999999999999289e+00,8.403312500000028606e-01,8.400142458635888598e-01
9.550000000000000711e+00,8.423843750000030717e-01,8.400142458635888598e-01
9.650000000000002132e+00,8.415500000000026848e-01,8.400142458635887488e-01
9.750000000000000000e+00,8.397531250000028757e-01,8.400142458635887488e-01
9.850000000000001421e+00,8.366875000000029150e-01,8.400142458635886378e-01
9.949999999999999289e+00,8.359406250000032124e-01,8.400142458635886378e-01
1.005000000000000071e+01,8.322687500000032212e-01,8.400142458635886378e-01
1.015000000000000213e+01,8.301656250000023496e-01,8.400142458635886378e-01
1.025000000000000000e+01,8.393375000000027342e-01,8.400142458635884157e-01
1.035000000000000142e+01,8.376156250000026393e-01,8.400142458635884157e-01
1.044999999999999929e+01,8.399500000000026390e-01,8.400142458635881937e-01
1.055000000000000071e+01,8.417656250000022933e-01,8.400142458635881937e-01
1.065000000000000213e+01,8.374187500000026541e-01,8.400142458635878606e-01
1.075000000000000000e+01,8.364125000000025567e-01,8.400142458635875276e-01
1.085000000000000142e+01,8.345437500000023601e-01,8.400142458635873055e-01
1.094999999999999929e+01,8.364875000000023819e-01,8.400142458635868614e-01
1.105000000000000071e+01,8.370062500000027272e-01,8.400142458635861953e-01
1.115000000000000213e+01,8.377218750000027248e-01,8.400142458635855292e-01
1.125000000000000000e+01,8.375437500000029178e-01,8.400142458635845299e-01
1.135000000000000142e+01,8.356343750000023718e-01,8.400142458635833087e-01
1.144999999999999929e+01,8.387312500000032589e-01,8.400142458635817544e-01
1.155000000000000071e+01,8.369593750000027255e-01,8.400142458635797560e-01
1.165000000000000213e+01,8.384187500000030990e-01,8.400142458635773135e-01
1.175000000000000000e+01,8.380656250000029228e-01,8.400142458635740939e-01
1.185000000000000142e+01,8.345781250000028351e-01,8.400142458635699860e-01
1.194999999999999929e+01,8.365500000000029024e-01,8.400142458635646570e-01
1.205000000000000071e+01,8.394562500000029015e-01,8.400142458635579956e-01
1.215000000000000213e+01,8.363875000000029480e-01,8.400142458635493359e-01
1.225000000000000000e+01,8.397687500000026173e-01,8.400142458635382336e-01
1.235000000000000142e+01,8.356781250000027139e-01,8.400142458635242448e-01
1.244999999999999929e+01,8.358687500000030468e-01,8.400142458635060372e-01
1.255000000000000071e+01,8.378718750000028193e-01,8.400142458634829445e-01
1.265000000000000213e+01,8.409218750000029274e-01,8.400142458634535236e-01
1.275000000000000000e+01,8.377000000000027757e-01,8.400142458634156650e-01
1.285000000000000142e+01,8.351656250000027981e-01,8.400142458633674813e-01
1.294999999999999929e+01,8.361343750000029829e-01,8.400142458633055309e-01
1.305000000000000071e+01,8.375750000000027340e-01,8.400142458632264830e-01
1.315000000000000213e+01,8.417812500000028120e-01,8.400142458631254527e-01
1.325000000000000000e+01,8.357625000000026283e-01,8.400142458629960007e-01
1.335000000000000142e+01,8.338218750000025992e-01,8.400142458628305775e-01
1.344999999999999929e+01,8.363937500000022673e-01,8.400142458626189690e-01
1.355000000000000071e+01,8.348343750000029040e-01,8.400142458623482966e-01
1.365000000000000213e+01,8.413156250000034531e-01,8.400142458620021291e-01
1.375000000000000000e+01,8.402718750000025549e-01,8.400142458615591501e-01
1.385000000000000142e+01,8.391156250000032513e-01,8.400142458609927143e-01
1.394999999999999929e+01,8.381687500000027935e-01,8.400142458602681828e-01
1.405000000000000071e+01,8.347593750000033008e-01,8.400142458593414796e-01
1.415000000000000213e+01,8.323375000000029500e-01,8.400142458581560945e-01
1.425000000000000000e+01,8.377718750000027192e-01,8.400142458566397519e-01
1.435000000000000142e+01,8.379968750000033051e-01,8.400142458547004143e-01
1.444999999999999929e+01,8.369031250000030786e-01,8.400142458522197320e-01
1.455000000000000071e+01,8.361468750000028427e-01,8.400142458490467146e-01
1.465000000000000213e+01,8.412937500000025048e-01,8.400142458449880722e-01
1.475000000000000000e+01,8.400968750000029628e-01,8.400142458397967804e-01
1.485000000000000142e+01,8.372375000000030765e-01,8.400142458331566475e-01
1.494999999999999929e+01,8.354468750000029198e-01,8.400142458246633304e-01
1.505000000000000071e+01,8.343375000000032848e-01,8.400142458137994650e-01
1.515000000000000213e+01,8.342625000000023494e-01,8.400142457999038026e-01
