psi,rho_mean,rho_fit
0.05,0.0,0.0
0.15000000000000002,0.0,0.0
0.25,0.0,0.0
0.35000000000000003,0.0,0.0
0.45,2.4278610015857606e-33,2.4278610015857606e-33
0.55,7.417073644019885e-33,7.417073644019885e-33
0.6500000000000001,0.008509511787297438,0.008509511787297438
0.75,0.0262401321664051,0.0262401321664051
0.85,0.09479651156739062,0.09479651156739062
0.95,0.21992573228247925,0.21992573228247925
1.05,0.2872960953499172,0.2872960953499172
1.15,0.2886267609635935,0.2886267609635935
1.25,0.28788990901303124,0.28788990901303124
1.35,0.28472466370519944,0.28472466370519944
1.45,0.28382978539326087,0.28382978539326087
1.55,0.2856744274047801,0.2856744274047801
1.65,0.2891866911591982,0.2891866911591982
1.75,0.2947663062128655,0.2947663062128655
1.85,0.301083499669548,0.301083499669548
1.95,0.3083401941338736,0.3083401941338736
2.05,0.31480643175511674,0.31480643175511674
2.1500000000000004,0.3202380559794295,0.3202380559794295
2.25,0.3249110243659516,0.3249110243659516
2.3500000000000005,0.32856352627262203,0.32856352627262203
2.45,0.3318572671899409,0.3318572671899409
2.55,0.3346550317594312,0.3346550317594312
2.6500000000000004,0.33727354195507303,0.33727354195507303
2.75,0.3396373222510356,0.3396373222510356
2.8500000000000005,0.34185884259437377,0.34185884259437377
2.95,0.34387253461186135,0.34387253461186135
3.05,0.34573520110069117,0.34573520110069117
3.1500000000000004,0.3473710133435454,0.3473710133435454
3.25,0.34886471600175856,0.34886471600175856
3.3500000000000005,0.35013890470582393,0.35013890470582393
3.45,0.35131632483833025,0.35131632483833025
3.55,0.3523400044264116,0.3523400044264116
3.65,0.3532972479775877,0.3532972479775877
3.75,0.35414591104553966,0.35414591104553966
3.850000000000001,0.3549360687021845,0.3549360687021845
3.95,0.35562784281963583,0.35562784281963583
4.050000000000001,0.35626847928409244,0.35626847928409244
4.15,0.3568206172531837,0.3568206172531837
4.25,0.35732989578424296,0.35732989578424296
4.35,0.3577628247117381,0.3577628247117381
4.45,0.35816141186605327,0.35816141186605327
4.550000000000001,0.3584970119766686,0.3584970119766686
4.65,0.3588054116098436,0.3588054116098436
4.75,0.35906243256340886,0.35906243256340886
4.8500000000000005,0.3592974957938522,0.3592974957938522
4.95,0.3594898334054128,0.3594898334054128
5.050000000000001,0.3596642283649906,0.3596642283649906
5.15,0.35980264785652255,0.35980264785652255
5.25,0.3599264439097583,0.3599264439097583
5.3500000000000005,0.36002001819051527,0.36002001819051527
5.45,0.3601017760519952,0.3601017760519952
5.550000000000001,0.36015835442318334,0.36015835442318334
5.65,0.3602054487367711,0.3602054487367711
5.75,0.36023169841039243,0.36023169841039243
5.8500000000000005,0.36025035826313684,0.36025035826313684
5.95,0.36025180622700753,0.36025180622700753
6.050000000000001,0.3602471983002936,0.3602471983002936
6.15,0.36022841485316087,0.36022841485316087
6.25,0.360204828774972,0.360204828774972
6.3500000000000005,0.36016963405143015,0.36016963405143015
6.45,0.3601306619392727,0.3601306619392727
6.550000000000001,0.3600822574005719,0.3600822574005719
6.65,0.36003090940155497,0.36003090940155497
6.75,0.35997196480735055,0.35997196480735055
6.8500000000000005,0.3599107510425375,0.3599107510425375
6.95,0.3598434815156709,0.3598434815156709
7.050000000000001,0.359774485189788,0.359774485189788
7.15,0.3597007211609606,0.3597007211609606
7.25,0.3596256645391881,0.3596256645391881
7.35,0.35954691360338537,0.35954691360338537
7.45,0.35946720616546757,0.35946720616546757
7.55,0.3593846672279112,0.3593846672279112
7.65,0.35930143074782683,0.35930143074782683
7.75,0.3592160541882861,0.3592160541882861
7.85,0.35913019551837266,0.35913019551837266
7.95,0.3590428028609095,0.3590428028609095
