psi,rho_mean,rho_fit
0.05,0.0,0.0
0.15000000000000002,0.0,0.0
0.25,0.0,0.0
0.35000000000000003,0.0,0.0
0.45,3.92720588376116e-35,3.92720588376116e-35
0.55,1.1997546497126267e-34,1.1997546497126267e-34
0.6500000000000001,0.007146117958915669,0.007146117958915669
0.75,0.02203593865379928,0.02203593865379928
0.85,0.0906034262121796,0.0906034262121796
0.95,0.218918140138055,0.218918140138055
1.05,0.28824695908344344,0.28824695908344344
1.15,0.29013312391136176,0.29013312391136176
1.25,0.2898702425629155,0.2898702425629155
1.35,0.28708320879641186,0.28708320879641186
1.45,0.28671852215279964,0.28671852215279964
1.55,0.2892767414471413,0.2892767414471413
1.65,0.2936165109745776,0.2936165109745776
1.75,0.3001648689932285,0.3001648689932285
1.85,0.3075305121886417,0.3075305121886417
1.95,0.31593718403126175,0.31593718403126175
2.05,0.32351644092305415,0.32351644092305415
2.1500000000000004,0.3300127106784351,0.3300127106784351
2.25,0.33570685874080647,0.33570685874080647
2.3500000000000005,0.34032207448669854,0.34032207448669854
2.45,0.34455790125356384,0.34455790125356384
2.55,0.3482692340932488,0.3482692340932488
2.6500000000000004,0.3517875288281767,0.3517875288281767
2.75,0.35503150625634444,0.35503150625634444
2.8500000000000005,0.3581167411022025,0.3581167411022025
2.95,0.36097006806032406,0.36097006806032406
3.05,0.36365118497406906,0.36365118497406906
3.1500000000000004,0.3660736265491899,0.3660736265491899
3.25,0.3683307362518798,0.3683307362518798
3.3500000000000005,0.37033246097715505,0.37033246097715505
3.45,0.3722161291309326,0.3722161291309326
3.55,0.3739122355455774,0.3739122355455774
3.65,0.37552266903136644,0.37552266903136644
3.75,0.37699308200347487,0.37699308200347487
3.850000000000001,0.3783866781156414,0.3783866781156414
3.95,0.3796510978938249,0.3796510978938249
4.050000000000001,0.38084707737078716,0.38084707737078716
4.15,0.3819246144999738,0.3819246144999738
4.25,0.3829432228040455,0.3829432228040455
4.35,0.3838568555731451,0.3838568555731451
4.45,0.384721464416896,0.384721464416896
4.550000000000001,0.3854961573406947,0.3854961573406947
4.65,0.3862303260092549,0.3862303260092549
4.75,0.38688794886236455,0.38688794886236455
4.8500000000000005,0.3875115267581936,0.3875115267581936
4.95,0.3880688595401024,0.3880688595401024
5.050000000000001,0.38859730287033134,0.38859730287033134
5.15,0.38906782212407676,0.38906782212407676
5.25,0.3895138399568115,0.3895138399568115
5.3500000000000005,0.3899092215194576,0.3899092215194576
5.45,0.3902839064798301,0.3902839064798301
5.550000000000001,0.3906144892562998,0.3906144892562998
5.65,0.390927627240441,0.390927627240441
5.75,0.39120242399652305,0.39120242399652305
5.8500000000000005,0.3914625080679421,0.3914625080679421
5.95,0.3916892273080216,0.3916892273080216
6.050000000000001,0.39190352785288934,0.39190352785288934
6.15,0.39208875893801565,0.39208875893801565
6.25,0.3922635130974476,0.3922635130974476
6.3500000000000005,0.3924129430307726,0.3924129430307726
6.45,0.39255354354699085,0.39255354354699085
6.550000000000001,0.3926720963374513,0.3926720963374513
6.65,0.39278321431002056,0.39278321431002056
6.75,0.3928751442196488,0.3928751442196488
6.8500000000000005,0.3929608174088876,0.3929608174088876
6.95,0.3930297932154919,0.3930297932154919
7.050000000000001,0.3930935064594249,0.3930935064594249
7.15,0.3931426897347245,0.3931426897347245
7.25,0.3931874491559441,0.3931874491559441
7.35,0.39321956491679333,0.39321956491679333
7.45,0.3932479544364454,0.3932479544364454
7.55,0.3932653132950702,0.3932653132950702
7.65,0.3932795276191266,0.3932795276191266
7.75,0.3932840944255617,0.3932840944255617
7.85,0.39328602022810105,0.39328602022810105
7.95,0.3932795428364264,0.3932795428364264
