tanh_profile function in utils/binning_planar.py -> tanh_profile(psi_cc, *popt)rho_l, rho_v, z01, z02, w1, w2, A, freq, phase, d
8.123265283962994854e-01
3.439781455433844545e-03
1.969467380832431758e+01
1.459748339257444849e+00
1.812452891477348116e+00
2.115800502508084768e-01
3.526520585180317746e-01
6.493448261833974833e+00
1.410626645776409838e+01
1.071179604710884981e+01
