psi,rho_mean,rho_fit,rho_std
1.000000000000000056e-01,0.000000000000000000e+00,4.166140409894547974e-12,0.000000000000000000e+00
3.000000000000000444e-01,0.000000000000000000e+00,1.452726729286692347e-10,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00,1.104502754187019298e-08,0.000000000000000000e+00
7.000000000000000666e-01,0.000000000000000000e+00,6.606848694033676155e-07,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00,2.435723864009072136e-05,0.000000000000000000e+00
1.100000000000000089e+00,0.000000000000000000e+00,6.446959169929697636e-04,0.000000000000000000e+00
1.300000000000000266e+00,2.361500000000000404e-02,2.589666134619508439e-02,1.095577233098703022e-03
1.500000000000000000e+00,6.088625000000000842e-01,6.083333379793369744e-01,1.045072240011237462e-02
1.700000000000000178e+00,1.067125000000000101e+00,1.070169150539154179e+00,1.345177057412692834e-02
1.899999999999999911e+00,8.231625000000001302e-01,8.767675573329926086e-01,8.189545244748899430e-03
2.100000000000000089e+00,6.116399999999999615e-01,6.109519610380902410e-01,8.734619565119509238e-03
2.300000000000000266e+00,5.997949999999999671e-01,6.573527423810742176e-01,5.772208826510172829e-03
2.500000000000000000e+00,8.710750000000000437e-01,9.057543020080880414e-01,8.162373558301731780e-03
2.700000000000000178e+00,1.001860000000000195e+00,9.864787333413350678e-01,1.099457521737544699e-02
2.900000000000000355e+00,8.244175000000000253e-01,8.202775113071459900e-01,9.273693339651405479e-03
3.100000000000000089e+00,7.054250000000000798e-01,6.759087195228488110e-01,8.363053144320961932e-03
3.300000000000000266e+00,7.502475000000000671e-01,7.409501444299414485e-01,8.304017337853306438e-03
3.500000000000000000e+00,8.935125000000001538e-01,8.851540400100790240e-01,1.062963675915500235e-02
3.700000000000000178e+00,9.043175000000001074e-01,9.015070404338754173e-01,8.124237211157616864e-03
3.900000000000000355e+00,7.970500000000000362e-01,7.986772726027719926e-01,8.738074580159013033e-03
4.099999999999999645e+00,7.490250000000000519e-01,7.393617222223853869e-01,6.962880907089810667e-03
4.300000000000000711e+00,8.064350000000001240e-01,7.888484408695257688e-01,1.024103073554199703e-02
4.500000000000000000e+00,8.673999999999999488e-01,8.545415596716244844e-01,9.645765364847104506e-03
4.700000000000001066e+00,8.483300000000000285e-01,8.482133258049766589e-01,8.311254259642237088e-03
4.900000000000000355e+00,7.912450000000001982e-01,7.987328249220845278e-01,8.378055609118018748e-03
5.099999999999999645e+00,7.826200000000000934e-01,7.813752952882914160e-01,1.024324424347963780e-02
5.300000000000000711e+00,8.240699999999998582e-01,8.079137459857347325e-01,1.194650796808752885e-02
5.500000000000000000e+00,8.438424999999998288e-01,8.312217460073482167e-01,7.413825544921228555e-03
5.700000000000001066e+00,8.202574999999999728e-01,8.234929106133748178e-01,1.042469581785180309e-02
5.900000000000000355e+00,7.985300000000001841e-01,8.048153836777518499e-01,1.059508823638774348e-02
6.099999999999999645e+00,8.001100000000000989e-01,8.019125482712413655e-01,7.159344280471209403e-03
6.300000000000000711e+00,8.267550000000000177e-01,8.126483901461530879e-01,1.016710252157469914e-02
6.500000000000000000e+00,8.285675000000001234e-01,8.189682058309299961e-01,7.064706106302030136e-03
6.700000000000001066e+00,8.123825000000000074e-01,8.149186729279455088e-01,7.619716029382005845e-03
6.900000000000000355e+00,8.058549999999998770e-01,8.093805691685072023e-01,7.427241819991560121e-03
7.099999999999999645e+00,8.104349999999997944e-01,8.095589417125410581e-01,8.207219222636933167e-03
7.300000000000000711e+00,8.201925000000001020e-01,8.129231635670033373e-01,1.176010511723517976e-02
7.500000000000000000e+00,8.194675000000000153e-01,8.141742549514017213e-01,9.450442415152068842e-03
7.700000000000001066e+00,8.102449999999998820e-01,8.127335630248965215e-01,9.240997041217441713e-03
7.900000000000000355e+00,8.085999999999998744e-01,8.114503786333890911e-01,7.685683889030653360e-03
8.100000000000001421e+00,8.148474999999999469e-01,8.117515691691036261e-01,9.541894810725351853e-03
8.300000000000000711e+00,8.190150000000000485e-01,8.125774635030356130e-01,9.061501850657736543e-03
8.500000000000000000e+00,8.139450000000000296e-01,8.127344294392826463e-01,7.207541737287171887e-03
8.699999999999999289e+00,8.092899999999998428e-01,8.123525551306215453e-01,1.106353184304656803e-02
8.900000000000000355e+00,8.107900000000001217e-01,8.121236040128435585e-01,1.073309687001159848e-02
9.100000000000001421e+00,8.151474999999999138e-01,8.122351968732165473e-01,1.063839217917325261e-02
9.300000000000000711e+00,8.174799999999999844e-01,8.123945528038871711e-01,8.558043308090807627e-03
9.500000000000000000e+00,8.114424999999998445e-01,8.123978700209307791e-01,7.850398498098522249e-03
