psi,rho_mean,rho_fit
0.05,0.0,0.0
0.15000000000000002,0.0,0.0
0.25,0.0,0.0
0.35000000000000003,0.0,0.0
0.45,1.7977053507510508e-51,1.7977053507510508e-51
0.55,5.491958958136487e-51,5.491958958136487e-51
0.6500000000000001,0.007037422551994181,0.007037422551994181
0.75,0.02170076292165462,0.02170076292165462
0.85,0.13361945725061478,0.13361945725061478
0.95,0.3537905773646589,0.3537905773646589
1.05,0.47889400616381955,0.47889400616381955
1.15,0.4952999671155035,0.4952999671155035
1.25,0.5091141339801636,0.5091141339801636
1.35,0.5198841208807918,0.5198841208807918
1.45,0.5329149842904364,0.5329149842904364
1.55,0.5486739164028426,0.5486739164028426
1.65,0.5656223451264542,0.5656223451264542
1.75,0.5840453932444815,0.5840453932444815
1.85,0.6024594329076832,0.6024594329076832
1.95,0.6208619979231033,0.6208619979231033
2.05,0.6372305932747996,0.6372305932747996
2.1500000000000004,0.6509369657847881,0.6509369657847881
2.25,0.6629668218208324,0.6629668218208324
2.3500000000000005,0.6727415988350619,0.6727415988350619
2.45,0.6815376069894631,0.6815376069894631
2.55,0.6889804964412332,0.6889804964412332
2.6500000000000004,0.6957798406275806,0.6957798406275806
2.75,0.7016646731209588,0.7016646731209588
2.8500000000000005,0.7070477557618735,0.7070477557618735
2.95,0.7116978293590658,0.7116978293590658
3.05,0.7159213797317676,0.7159213797317676
3.1500000000000004,0.719504252959733,0.719504252959733
3.25,0.7227369236774269,0.7227369236774269
3.3500000000000005,0.7254286432835102,0.7254286432835102
3.45,0.7278717504114686,0.7278717504114686
3.55,0.7299198758101113,0.7299198758101113
3.65,0.731791749987884,0.731791749987884
3.75,0.7333755660029133,0.7333755660029133
3.850000000000001,0.7348210480531586,0.7348210480531586
3.95,0.7360339057231617,0.7360339057231617
4.050000000000001,0.7371388211756359,0.7371388211756359
4.15,0.7380569325164958,0.7380569325164958
4.25,0.7388923943862377,0.7388923943862377
4.35,0.7395806248725458,0.7395806248725458
4.45,0.7402069771559383,0.7402069771559383
4.550000000000001,0.740719837190381,0.740719837190381
4.65,0.7411867819337747,0.7411867819337747
4.75,0.7415669977940761,0.7415669977940761
4.8500000000000005,0.7419129531821999,0.7419129531821999
4.95,0.7421922441047565,0.7421922441047565
5.050000000000001,0.7424458972473909,0.7424458972473909
5.15,0.742648145997116,0.742648145997116
5.25,0.7428312881168679,0.7428312881168679
5.3500000000000005,0.7429749432013415,0.7429749432013415
5.45,0.7431044682669004,0.7431044682669004
5.550000000000001,0.743203883815714,0.743203883815714
5.65,0.7432929309065276,0.7432929309065276
5.75,0.7433591895682603,0.7433591895682603
5.8500000000000005,0.7434178900199587,0.7434178900199587
5.95,0.7434594502685737,0.7434594502685737
6.050000000000001,0.7434955422948476,0.7434955422948476
6.15,0.7435188344040217,0.7435188344040217
6.25,0.7435382137990829,0.7435382137990829
6.3500000000000005,0.7435481356051743,0.7435481356051743
6.45,0.7435552988351098,0.7435552988351098
6.550000000000001,0.743555573690668,0.743555573690668
6.65,0.7435539399172466,0.7435539399172466
6.75,0.7435473802810098,0.7435473802810098
6.8500000000000005,0.7435395324725388,0.7435395324725388
6.95,0.7435282469038111,0.7435282469038111
7.050000000000001,0.7435161216707202,0.7435161216707202
7.15,0.7435016781190411,0.7435016781190411
7.25,0.7434867153900667,0.7434867153900667
7.35,0.7434702688188872,0.7434702688188872
7.45,0.7434535242722468,0.7434535242722468
7.55,0.7434358976393078,0.7434358976393078
7.65,0.7434181213759179,0.7434181213759179
7.75,0.7433998860422327,0.7433998860422327
7.85,0.7433816031090476,0.7433816031090476
7.95,0.7433631687229074,0.7433631687229074
8.05,0.743344750231318,0.743344750231318
