psi,rho_mean,rho_fit,rho_std
1.000000000000000056e-01,0.000000000000000000e+00,1.016164619523758867e-07,0.000000000000000000e+00
3.000000000000000444e-01,0.000000000000000000e+00,9.222853092876372603e-07,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00,5.446197522729363721e-06,0.000000000000000000e+00
7.000000000000000666e-01,0.000000000000000000e+00,2.205848726897411647e-05,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00,1.969742913437195911e-04,0.000000000000000000e+00
1.100000000000000089e+00,7.500000000000001037e-06,4.244340321835343190e-03,1.831737742662616425e-05
1.300000000000000266e+00,3.486250000000000460e-02,6.178821681849937242e-02,1.164708569828340305e-03
1.500000000000000000e+00,4.150849999999999262e-01,4.005231388636483758e-01,6.211896481328135940e-03
1.700000000000000178e+00,6.517275000000000151e-01,6.750270901799237944e-01,7.822008003737033338e-03
1.899999999999999911e+00,5.860424999999999107e-01,5.753922137940798986e-01,5.743263216014130382e-03
2.100000000000000089e+00,5.097699999999999454e-01,5.054223385420529846e-01,7.012984198500734831e-03
2.300000000000000266e+00,5.118174999999998143e-01,5.446961017212598177e-01,5.793400851059123981e-03
2.500000000000000000e+00,6.138725000000000431e-01,6.221248703281139214e-01,5.494817534444800845e-03
2.700000000000000178e+00,6.794725000000000348e-01,6.659442726407782676e-01,7.299756214386460100e-03
2.900000000000000355e+00,6.537599999999998968e-01,6.615919990279576224e-01,5.720705698094461118e-03
3.100000000000000089e+00,6.147549999999999404e-01,6.364335581637705630e-01,6.405793019644504677e-03
3.300000000000000266e+00,6.163849999999999607e-01,6.188523282447783158e-01,7.379685844119296574e-03
3.500000000000000000e+00,6.456675000000000608e-01,6.167186671706549328e-01,7.458521706922339317e-03
3.700000000000000178e+00,6.636325000000000696e-01,6.226060402780372316e-01,5.444269681823359769e-03
3.900000000000000355e+00,6.483499999999999819e-01,6.277329714522579263e-01,7.632634228309244893e-03
4.099999999999999645e+00,6.335874999999999702e-01,6.290961307804860958e-01,6.980666440059172216e-03
4.300000000000000711e+00,6.340574999999999406e-01,6.281653902916979337e-01,6.723706586634934507e-03
4.500000000000000000e+00,6.437825000000000353e-01,6.270668003548567349e-01,8.018716182190653574e-03
4.700000000000001066e+00,6.465674999999999617e-01,6.266527249405731137e-01,8.963526605668455799e-03
4.900000000000000355e+00,6.431250000000000577e-01,6.267316699974574412e-01,6.130671380766336727e-03
5.099999999999999645e+00,6.335775000000000157e-01,6.269041178388620184e-01,5.507661529752520130e-03
5.300000000000000711e+00,6.308025000000001548e-01,6.269867993748405866e-01,8.846490160390994145e-03
5.500000000000000000e+00,6.352474999999999650e-01,6.269895947637772471e-01,7.088862186928389895e-03
5.700000000000001066e+00,6.384149999999999547e-01,6.269701221818533288e-01,5.431780264527032859e-03
5.900000000000000355e+00,6.327800000000001202e-01,6.269584447248591763e-01,6.878903676420657781e-03
6.099999999999999645e+00,6.315849999999999520e-01,6.269564937282270378e-01,8.790681369914879820e-03
6.300000000000000711e+00,6.278050000000000574e-01,6.269579984832673869e-01,7.663428187107078869e-03
6.500000000000000000e+00,6.326374999999998527e-01,6.269591913693423058e-01,6.816096949983825766e-03
6.700000000000001066e+00,6.319574999999998388e-01,6.269595030210549647e-01,6.231335816069560191e-03
6.900000000000000355e+00,6.303724999999998913e-01,6.269594335988932787e-01,9.109978262727533652e-03
7.099999999999999645e+00,6.251374999999999016e-01,6.269593430053013172e-01,7.726405084275349278e-03
7.300000000000000711e+00,6.266149999999999221e-01,6.269593101348041042e-01,4.979539716627796007e-03
7.500000000000000000e+00,6.314224999999999977e-01,6.269593074479844486e-01,6.957643941056934969e-03
7.700000000000001066e+00,6.293200000000001015e-01,6.269593087639179219e-01,8.456069137794348933e-03
7.900000000000000355e+00,6.266800000000000148e-01,6.269593067133273356e-01,7.997242945968452768e-03
8.100000000000001421e+00,6.244824999999999404e-01,6.269593019920275401e-01,5.829536295542948367e-03
8.300000000000000711e+00,6.274175000000001834e-01,6.269592958442016251e-01,5.320844684624309422e-03
8.500000000000000000e+00,6.278625000000002121e-01,6.269592885333682419e-01,6.261891319300973147e-03
8.699999999999999289e+00,6.261125000000001828e-01,6.269592798099455910e-01,8.262898608905507036e-03
8.900000000000000355e+00,6.266899999999998583e-01,6.269592693080437984e-01,6.877338836620169177e-03
9.100000000000001421e+00,6.268825000000000092e-01,6.269592566321082749e-01,7.269606428932661596e-03
9.300000000000000711e+00,6.257900000000000684e-01,6.269592413301714462e-01,4.703542897590456615e-03
9.500000000000000000e+00,6.264799999999999258e-01,6.269592228610585405e-01,8.333594031009916581e-03
9.700000000000001066e+00,6.259825000000001083e-01,6.269592005704551774e-01,1.061550845399512888e-02
9.900000000000000355e+00,6.251374999999997906e-01,6.269591736678047367e-01,7.087588763019783342e-03
1.010000000000000142e+01,6.226675000000000404e-01,6.269591411987922580e-01,8.000892631121650500e-03
1.030000000000000071e+01,6.245900000000000896e-01,6.269591020116627167e-01,6.130866685533896583e-03
1.050000000000000000e+01,6.265100000000002334e-01,6.269590547163751415e-01,5.513920183451489522e-03
1.070000000000000107e+01,6.259274999999999700e-01,6.269589976352838434e-01,8.618194874492961580e-03
1.090000000000000036e+01,6.231200000000000072e-01,6.269589287436244662e-01,6.831032132847861954e-03
1.110000000000000142e+01,6.235150000000000414e-01,6.269588455976932151e-01,9.164162177801780246e-03
1.130000000000000071e+01,6.231800000000000672e-01,6.269587452481651946e-01,7.660379954847642940e-03
1.150000000000000000e+01,6.250874999999999071e-01,6.269586241354788703e-01,6.389997837904250882e-03
1.170000000000000107e+01,6.233975000000000488e-01,6.269584779635746230e-01,6.810681915777212596e-03
1.190000000000000036e+01,6.264874999999998639e-01,6.269583015475099774e-01,6.744215357584140702e-03
1.210000000000000142e+01,6.252050000000000107e-01,6.269580886295464950e-01,6.687279755350145245e-03
1.230000000000000071e+01,6.227324999999999111e-01,6.269578316571853271e-01,7.090268998682932623e-03
1.250000000000000000e+01,6.232874999999999943e-01,6.269575215152792813e-01,5.712402826537333472e-03
1.270000000000000107e+01,6.238824999999998955e-01,6.269571472027213321e-01,7.065600041565365738e-03
1.290000000000000036e+01,6.237899999999999556e-01,6.269566954422427507e-01,8.217657496929518107e-03
1.310000000000000142e+01,6.236375000000000668e-01,6.269561502094858074e-01,7.907422811910060773e-03
1.330000000000000071e+01,6.239200000000000301e-01,6.269554921646485202e-01,5.793880619375833992e-03
1.350000000000000000e+01,6.221099999999999408e-01,6.269546979665544528e-01,6.527282823091974488e-03
1.370000000000000107e+01,6.213349999999999707e-01,6.269537394448239098e-01,6.478773031986837828e-03
1.390000000000000036e+01,6.242150000000000754e-01,6.269525826008026659e-01,6.910253632332018225e-03
1.410000000000000142e+01,6.260074999999999390e-01,6.269511864018358915e-01,6.704795514759335356e-03
1.430000000000000071e+01,6.239649999999999919e-01,6.269495013261547900e-01,6.110304066859008343e-03
1.450000000000000000e+01,6.235774999999998958e-01,6.269474676068167440e-01,6.589055419086212693e-03
1.470000000000000107e+01,6.220874999999999044e-01,6.269450131124911785e-01,6.797462278016153277e-03
1.490000000000000036e+01,6.227400000000000713e-01,6.269420507900346218e-01,6.859330947886363439e-03
1.510000000000000142e+01,6.248074999999999601e-01,6.269384755783140584e-01,4.839863933494097797e-03
1.530000000000000071e+01,6.251275000000000581e-01,6.269341606840550529e-01,6.530887644191450160e-03
1.550000000000000000e+01,6.238949999999998663e-01,6.269289530879802452e-01,5.431702747467135987e-03
1.570000000000000107e+01,6.244650000000000478e-01,6.269226681223656339e-01,6.169856690308722115e-03
1.590000000000000036e+01,6.245200000000000751e-01,6.269150829284475535e-01,8.158582823273339418e-03
1.610000000000000142e+01,6.256550000000000722e-01,6.269059285627344158e-01,6.148874522604676901e-03
1.630000000000000071e+01,6.228025000000000366e-01,6.268948804738669889e-01,7.237756903903306942e-03
1.650000000000000000e+01,6.234500000000000597e-01,6.268815470146260616e-01,5.141267507040200337e-03
1.670000000000000284e+01,6.251925000000000399e-01,6.268654555850792232e-01,6.931132568650710292e-03
1.689999999999999858e+01,6.248950000000000893e-01,6.268460359204288679e-01,7.840581006935378600e-03
1.710000000000000142e+01,6.238374999999999337e-01,6.268225999381609181e-01,7.455462056350634602e-03
1.730000000000000071e+01,6.227050000000000640e-01,6.267943174404189133e-01,5.770384918292966771e-03
1.750000000000000000e+01,6.252374999999998906e-01,6.267601868254255582e-01,6.945556606849262113e-03
1.770000000000000284e+01,6.249124999999999819e-01,6.267189997918818367e-01,6.501353603997452393e-03
1.789999999999999858e+01,6.264174999999998494e-01,6.266692988175996959e-01,6.059687220519417196e-03
1.810000000000000142e+01,6.248624999999999874e-01,6.266093259524382342e-01,5.060967116855706951e-03
1.830000000000000071e+01,6.231724999999999071e-01,6.265369611795108540e-01,8.196701438608341300e-03
1.850000000000000000e+01,6.252299999999999525e-01,6.264496482605530492e-01,6.265830477993112983e-03
1.870000000000000284e+01,6.240125000000000810e-01,6.263443055838076035e-01,5.680619753994598994e-03
1.889999999999999858e+01,6.238474999999998882e-01,6.262172190681722928e-01,4.677900873142492796e-03
1.910000000000000142e+01,6.273125000000000506e-01,6.260639136386074721e-01,5.289484976421575217e-03
1.930000000000000426e+01,6.237425000000001996e-01,6.258789991693456400e-01,5.885380526981092396e-03
1.950000000000000000e+01,6.244149999999999423e-01,6.256559860908641468e-01,5.470377163943045129e-03
1.970000000000000284e+01,6.209974999999999801e-01,6.253870650770614326e-01,5.382903613830491291e-03
1.989999999999999858e+01,6.241200000000001191e-01,6.250628443830725800e-01,4.862460932057902085e-03
2.010000000000000142e+01,6.239974999999999827e-01,6.246720375189002139e-01,6.467417832570630971e-03
2.030000000000000426e+01,6.211674999999999836e-01,6.242010930693572268e-01,5.854693910826909778e-03
2.050000000000000000e+01,6.214225000000002108e-01,6.236337576903669966e-01,6.027120177296856410e-03
2.070000000000000284e+01,6.214449999999998031e-01,6.229505627584801530e-01,6.285570358912706719e-03
2.089999999999999858e+01,6.203450000000000353e-01,6.221282250281700010e-01,6.801333073666322726e-03
2.110000000000000142e+01,6.191924999999999235e-01,6.211389522623105286e-01,6.088649383548817504e-03
2.130000000000000426e+01,6.177175000000000304e-01,6.199496465819132052e-01,6.386545788238212097e-03
2.150000000000000000e+01,6.170900000000000274e-01,6.185210018459827985e-01,6.586800996570422832e-03
2.170000000000000284e+01,6.140074999999999283e-01,6.168064975612688183e-01,6.185430142894800601e-03
2.189999999999999858e+01,6.149999999999999911e-01,6.147513017458587914e-01,6.708831571341735377e-03
2.210000000000000142e+01,6.103449999999999154e-01,6.122911102395920402e-01,6.044003117488480799e-03
2.230000000000000426e+01,6.086325000000000207e-01,6.093509718561993527e-01,9.876783982760033165e-03
2.250000000000000000e+01,6.069825000000000914e-01,6.058441793567481692e-01,7.417356512368755879e-03
2.270000000000000284e+01,6.011349999999999749e-01,6.016713472130312823e-01,8.803380032691992749e-03
2.289999999999999858e+01,5.979900000000000215e-01,5.967198495449359541e-01,7.845642437886003392e-03
2.310000000000000142e+01,5.906975000000000975e-01,5.908638547953630749e-01,9.505462072436363444e-03
2.330000000000000426e+01,5.860450000000000381e-01,5.839652637848016248e-01,9.716032599455604393e-03
2.350000000000000000e+01,5.767025000000000068e-01,5.758759256167161888e-01,9.554200991131991255e-03
2.370000000000000284e+01,5.657125000000000625e-01,5.664415546362746579e-01,9.670204850059042206e-03
2.389999999999999858e+01,5.568925000000001235e-01,5.555077746996647248e-01,1.357042328587780046e-02
2.410000000000000142e+01,5.442250000000000698e-01,5.429286379286276665e-01,1.371419261011629087e-02
2.430000000000000426e+01,5.269399999999999640e-01,5.285777616833353676e-01,1.444775160070899123e-02
2.450000000000000000e+01,5.132700000000000040e-01,5.123618629770092525e-01,1.382583774943435539e-02
2.470000000000000284e+01,4.913525000000000809e-01,4.942359331034489878e-01,1.283333934267346342e-02
2.489999999999999858e+01,4.753650000000000375e-01,4.742186292552255100e-01,1.500897187825019768e-02
2.510000000000000142e+01,4.525949999999999696e-01,4.524057853587050704e-01,1.620480679174838776e-02
2.530000000000000426e+01,4.288575000000000026e-01,4.289794659618831885e-01,1.573201793025594958e-02
2.550000000000000000e+01,4.024074999999999736e-01,4.042099565547976336e-01,1.525591580683581701e-02
2.570000000000000284e+01,3.768575000000000674e-01,3.784487107965202601e-01,1.636616595778910346e-02
2.589999999999999858e+01,3.519650000000000278e-01,3.521116054077563229e-01,1.627935486242751070e-02
2.610000000000000142e+01,3.256499999999999395e-01,3.256536730516591538e-01,1.596650276442263677e-02
2.630000000000000426e+01,3.015575000000000339e-01,2.995383249345938137e-01,1.400110216526203460e-02
2.650000000000000000e+01,2.762000000000000011e-01,2.742053632585546019e-01,1.425904145298325688e-02
2.670000000000000284e+01,2.506675000000000431e-01,2.500423758271941299e-01,1.241768979065116345e-02
2.689999999999999858e+01,2.298999999999999377e-01,2.273632966859013838e-01,1.091260738778776149e-02
2.710000000000000142e+01,2.064725000000000033e-01,2.063962930793374340e-01,1.080596174389518611e-02
2.730000000000000426e+01,1.877675000000000038e-01,1.872812379840954056e-01,1.047347872385041324e-02
2.750000000000000000e+01,1.707700000000000051e-01,1.700753985993855577e-01,8.790296683814128112e-03
2.770000000000000284e+01,1.540124999999999689e-01,1.547649695887826637e-01,8.215051574300741635e-03
2.789999999999999858e+01,1.412475000000000258e-01,1.412797875657327562e-01,7.929101545306977555e-03
2.810000000000000142e+01,1.290149999999999908e-01,1.295088405205455095e-01,7.553948078915246299e-03
2.830000000000000426e+01,1.179925000000000140e-01,1.193147885775958927e-01,7.521185429382651506e-03
2.850000000000000000e+01,1.085925000000000085e-01,1.105464035755296115e-01,7.529333426147713504e-03
2.870000000000000284e+01,1.013600000000000056e-01,1.030484484842573156e-01,4.560113110323841396e-03
2.889999999999999858e+01,9.431499999999998218e-02,9.666897279842315283e-02,5.658228753910445746e-03
2.910000000000000142e+01,8.990999999999997605e-02,9.126428359960087056e-02,4.015188269820641788e-03
2.930000000000000426e+01,8.643749999999998657e-02,8.670199035372366803e-02,4.659056686768935085e-03
2.950000000000000000e+01,8.130750000000000477e-02,8.286255602787384600e-02,4.593166405822779984e-03
2.970000000000000284e+01,7.873499999999999943e-02,7.963975812405321708e-02,4.217136094804773208e-03
2.989999999999999858e+01,7.585000000000000075e-02,7.694040263288121073e-02,4.433158550835071543e-03
3.010000000000000142e+01,7.416000000000003145e-02,7.468356342836296458e-02,3.803896893837603078e-03
3.030000000000000426e+01,7.242750000000000576e-02,7.279955210094879448e-02,4.212964795535448746e-03
3.050000000000000000e+01,7.115249999999999353e-02,7.122876497817870467e-02,3.610746933953226136e-03
3.070000000000000284e+01,7.038500000000000312e-02,6.992050720937437180e-02,3.363312120671025068e-03
3.089999999999999858e+01,6.866500000000000381e-02,6.883185799137203631e-02,3.187149361519094840e-03
3.110000000000000142e+01,6.776000000000000079e-02,6.792661483366946307e-02,3.453015463254353965e-03
3.130000000000000426e+01,6.604499999999999260e-02,6.717433636923797469e-02,3.180652862476342040e-03
3.150000000000000000e+01,6.690000000000001501e-02,6.654949081618088957e-02,2.483100777995975172e-03
