tanh_profile function in utils/binning_planar.py -> tanh_profile(psi_cc, *popt)rho_l, rho_v, z01, z02, w1, w2, A, freq, phase, d
8.352212130832400439e-01
1.661837298529667559e-03
2.522318137942602334e+01
1.439776123078252423e+00
1.836461118832267481e+00
6.594264875386477570e-04
4.838741404541622715e-01
6.840378260961324841e+00
1.313805165511712936e+01
1.035925244275964907e+01
