psi,rho,rho_fit
1.525000000000000000e+01,6.245812500000019751e-01,6.190071868399319444e-01
1.535000000000000142e+01,6.218250000000019595e-01,6.190071457860026882e-01
1.544999999999999929e+01,6.239250000000020613e-01,6.190071007169519746e-01
1.555000000000000071e+01,6.228968750000022370e-01,6.190070512400971392e-01
1.565000000000000213e+01,6.221156250000019483e-01,6.190069969243505721e-01
1.575000000000000000e+01,6.242125000000019464e-01,6.190069372964644989e-01
1.585000000000000142e+01,6.232968750000019709e-01,6.190068718369071687e-01
1.594999999999999929e+01,6.235375000000019652e-01,6.190067999753363637e-01
1.605000000000000071e+01,6.247593750000022261e-01,6.190067210856303737e-01
1.614999999999999858e+01,6.213187500000022512e-01,6.190066344804326937e-01
1.625000000000000000e+01,6.222593750000019464e-01,6.190065394051631475e-01
1.635000000000000142e+01,6.214625000000020272e-01,6.190064350314441466e-01
1.645000000000000284e+01,6.251000000000019874e-01,6.190063204498825744e-01
1.655000000000000071e+01,6.220343750000019156e-01,6.190061946621469025e-01
1.664999999999999858e+01,6.222093750000020629e-01,6.190060565722699248e-01
1.675000000000000000e+01,6.222500000000021902e-01,6.190059049770990640e-01
1.685000000000000142e+01,6.224812500000019844e-01,6.190057385558150882e-01
1.695000000000000284e+01,6.224187500000024631e-01,6.190055558584237616e-01
1.705000000000000071e+01,6.230968750000019929e-01,6.190053552931237268e-01
1.714999999999999858e+01,6.228406250000021460e-01,6.190051351124380430e-01
1.725000000000000000e+01,6.229687500000021805e-01,6.190048933979901413e-01
1.735000000000000142e+01,6.240750000000019337e-01,6.190046280437904169e-01
1.745000000000000284e+01,6.201218750000020430e-01,6.190043367378890160e-01
1.755000000000000071e+01,6.212531250000021821e-01,6.190040169422350580e-01
1.764999999999999858e+01,6.179531250000021014e-01,6.190036658705644346e-01
1.775000000000000000e+01,6.232781250000022366e-01,6.190032804641276698e-01
1.785000000000000142e+01,6.227125000000017785e-01,6.190028573650432353e-01
1.795000000000000284e+01,6.242562500000020664e-01,6.190023928870456160e-01
1.805000000000000071e+01,6.224062500000020481e-01,6.190018829833735525e-01
1.814999999999999858e+01,6.228718750000021842e-01,6.190013232115176844e-01
1.825000000000000000e+01,6.203156250000020355e-01,6.190007086945232828e-01
1.835000000000000142e+01,6.218500000000021233e-01,6.190000340785074551e-01
1.845000000000000284e+01,6.203750000000021192e-01,6.189992934860248930e-01
1.855000000000000071e+01,6.215593750000020234e-01,6.189984804648738237e-01
1.864999999999999858e+01,6.215500000000020453e-01,6.189975879318969643e-01
1.875000000000000000e+01,6.209812500000023716e-01,6.189966081112898699e-01
1.885000000000000142e+01,6.212156250000019364e-01,6.189955324668787728e-01
1.895000000000000284e+01,6.247500000000023590e-01,6.189943516277780500e-01
1.905000000000000071e+01,6.221375000000022304e-01,6.189930553067835017e-01
1.915000000000000213e+01,6.225625000000019060e-01,6.189916322107884561e-01
1.925000000000000000e+01,6.215875000000020689e-01,6.189900699424468744e-01
1.935000000000000142e+01,6.206687500000019897e-01,6.189883548922265888e-01
1.945000000000000284e+01,6.220187500000020631e-01,6.189864721199147546e-01
1.955000000000000071e+01,6.218781250000021688e-01,6.189844052245483397e-01
1.965000000000000213e+01,6.231218750000019346e-01,6.189821362016372230e-01
1.975000000000000000e+01,6.227906250000021515e-01,6.189796452864406717e-01
1.985000000000000142e+01,6.206468750000020407e-01,6.189769107819391714e-01
1.995000000000000284e+01,6.231875000000021148e-01,6.189739088700059177e-01
2.005000000000000071e+01,6.223843750000022101e-01,6.189706134041423891e-01
2.015000000000000213e+01,6.215250000000021036e-01,6.189669956819809915e-01
2.025000000000000000e+01,6.232906250000022075e-01,6.189630241955821344e-01
2.035000000000000142e+01,6.198531250000021142e-01,6.189586643573653513e-01
2.045000000000000284e+01,6.220531250000022050e-01,6.189538781993015881e-01
2.055000000000000071e+01,6.211031250000018655e-01,6.189486240427648500e-01
2.065000000000000213e+01,6.216875000000023910e-01,6.189428561361897119e-01
2.075000000000000000e+01,6.231062500000019710e-01,6.189365242574068615e-01
2.085000000000000142e+01,6.214687500000022347e-01,6.189295732772235326e-01
2.095000000000000284e+01,6.218781250000022798e-01,6.189219426804891677e-01
2.105000000000000071e+01,6.220812500000023615e-01,6.189135660405200579e-01
2.115000000000000213e+01,6.226906250000022736e-01,6.189043704423649039e-01
2.125000000000000000e+01,6.227500000000018021e-01,6.188942758499558217e-01
2.135000000000000142e+01,6.186593750000022318e-01,6.188831944117156869e-01
2.145000000000000284e+01,6.172281250000019037e-01,6.188710296986783543e-01
2.155000000000000071e+01,6.216750000000021981e-01,6.188576758686024082e-01
2.165000000000000213e+01,6.217312500000021780e-01,6.188430167489504807e-01
2.175000000000000000e+01,6.215031250000018215e-01,6.188269248309203885e-01
2.185000000000000142e+01,6.209500000000020004e-01,6.188092601659829217e-01
2.195000000000000284e+01,6.176281250000023038e-01,6.187898691555722142e-01
2.205000000000000071e+01,6.218218750000018558e-01,6.187685832236996530e-01
2.215000000000000213e+01,6.183937500000018517e-01,6.187452173613040562e-01
2.225000000000000000e+01,6.181625000000022796e-01,6.187195685301136727e-01
2.235000000000000142e+01,6.202062500000018463e-01,6.186914139126631351e-01
2.245000000000000284e+01,6.210375000000020185e-01,6.186605089938796986e-01
2.255000000000000071e+01,6.210187500000022842e-01,6.186265854583249402e-01
2.265000000000000213e+01,6.192937500000017526e-01,6.185893488857281408e-01
2.275000000000000000e+01,6.180093750000021924e-01,6.185484762258930402e-01
2.285000000000000142e+01,6.178843750000021506e-01,6.185036130323683379e-01
2.295000000000000284e+01,6.186968750000018114e-01,6.184543704324552138e-01
2.305000000000000071e+01,6.198625000000022034e-01,6.184003218091708165e-01
2.315000000000000213e+01,6.177875000000021544e-01,6.183409991686832363e-01
2.325000000000000000e+01,6.214250000000022256e-01,6.182758891644908328e-01
2.335000000000000142e+01,6.200968750000022123e-01,6.182044287472170385e-01
2.345000000000000284e+01,6.194562500000021510e-01,6.181260004063413582e-01
2.355000000000000071e+01,6.206656250000021080e-01,6.180399269674907714e-01
2.365000000000000213e+01,6.174187500000019035e-01,6.179454659060679145e-01
2.375000000000000000e+01,6.178531250000021124e-01,6.178418031350085826e-01
2.385000000000000142e+01,6.220781250000020357e-01,6.177280462213656786e-01
2.395000000000000284e+01,6.195312500000021982e-01,6.176032169832037511e-01
2.405000000000000071e+01,6.202687500000019227e-01,6.174662434150279822e-01
2.415000000000000213e+01,6.194531250000021583e-01,6.173159508866568057e-01
2.425000000000000000e+01,6.188406250000022535e-01,6.171510525571783923e-01
2.435000000000000142e+01,6.195031250000020417e-01,6.169701389424375737e-01
2.445000000000000284e+01,6.204906250000019607e-01,6.167716665714950697e-01
2.455000000000000071e+01,6.191187500000020494e-01,6.165539456647767258e-01
2.465000000000000213e+01,6.196593750000018996e-01,6.163151267643416364e-01
2.475000000000000000e+01,6.179437500000023453e-01,6.160531862449933893e-01
2.485000000000000142e+01,6.203531250000019481e-01,6.157659106340629407e-01
2.495000000000000284e+01,6.201468750000022068e-01,6.154508796678467286e-01
2.505000000000000071e+01,6.177250000000021890e-01,6.151054480142001957e-01
2.515000000000000213e+01,6.195968750000020453e-01,6.147267255940277453e-01
2.525000000000000000e+01,6.193593750000020437e-01,6.143115564398151651e-01
2.535000000000000142e+01,6.168562500000023263e-01,6.138564960374384150e-01
2.545000000000000284e+01,6.164937500000020609e-01,6.133577871088642386e-01
2.555000000000000071e+01,6.157093750000018906e-01,6.128113338087517459e-01
2.565000000000000213e+01,6.185062500000022556e-01,6.122126743281939287e-01
2.575000000000000000e+01,6.167937500000020279e-01,6.115569519248680308e-01
2.585000000000000142e+01,6.154312500000019837e-01,6.108388844317818034e-01
2.595000000000000284e+01,6.169781250000018202e-01,6.100527323378428513e-01
2.605000000000000071e+01,6.146968750000020298e-01,6.091922655840071865e-01
2.615000000000000213e+01,6.150031250000024263e-01,6.082507292803076560e-01
2.625000000000000000e+01,6.118750000000021672e-01,6.072208086232312452e-01
2.635000000000000142e+01,6.116125000000018908e-01,6.060945933814445574e-01
2.645000000000000284e+01,6.099937500000021107e-01,6.048635424225139445e-01
2.655000000000000071e+01,6.108781250000019369e-01,6.035184488757555643e-01
2.665000000000000213e+01,6.098312500000019343e-01,6.020494066682846590e-01
2.675000000000000000e+01,6.077468750000019071e-01,6.004457793340329808e-01
2.685000000000000142e+01,6.021781250000021180e-01,5.986961721798043090e-01
2.695000000000000284e+01,5.997781250000019382e-01,5.967884090985072776e-01
2.705000000000000071e+01,6.016031250000020147e-01,5.947095155466473049e-01
2.715000000000000213e+01,5.978468750000019982e-01,5.924457094487203257e-01
2.725000000000000000e+01,5.931281250000020044e-01,5.899824020512158818e-01
2.735000000000000142e+01,5.931625000000019243e-01,5.873042110170394459e-01
2.745000000000000284e+01,5.870406250000020920e-01,5.843949883179115901e-01
2.755000000000000071e+01,5.846937500000021215e-01,5.812378657347555544e-01
2.765000000000000213e+01,5.849312500000016790e-01,5.778153209971940152e-01
2.775000000000000000e+01,5.791812500000020902e-01,5.741092677613535145e-01
2.785000000000000142e+01,5.725187500000017415e-01,5.701011727135337770e-01
2.795000000000000284e+01,5.673125000000019957e-01,5.657722030642580169e-01
2.805000000000000071e+01,5.642218750000017602e-01,5.611034075264327292e-01
2.815000000000000213e+01,5.561562500000019060e-01,5.560759335128870884e-01
2.825000000000000000e+01,5.494437500000018959e-01,5.506712827007386180e-01
2.835000000000000142e+01,5.455656250000017193e-01,5.448716062522489523e-01
2.845000000000000284e+01,5.383843750000015804e-01,5.386600398186176530e-01
2.855000000000000071e+01,5.302187500000015152e-01,5.320210769593649580e-01
2.865000000000000213e+01,5.228031250000018115e-01,5.249409777771352204e-01
2.875000000000000000e+01,5.155437500000019657e-01,5.174082074112953400e-01
2.885000000000000142e+01,5.080656250000017415e-01,5.094138966002441649e-01
2.895000000000000284e+01,4.968156250000019258e-01,5.009523138965255029e-01
2.905000000000000071e+01,4.893593750000015952e-01,4.920213364279635293e-01
2.915000000000000213e+01,4.772781250000017739e-01,4.826229035137747925e-01
2.925000000000000000e+01,4.708156250000014031e-01,4.727634351791607514e-01
2.935000000000000142e+01,4.571843750000016415e-01,4.624541959083111053e-01
2.945000000000000284e+01,4.493437500000013740e-01,4.517115830907549867e-01
2.955000000000000071e+01,4.393031250000014598e-01,4.405573197954723574e-01
2.965000000000000213e+01,4.263656250000011916e-01,4.290185329561210237e-01
2.975000000000000000e+01,4.125812500000015093e-01,4.171277008997551494e-01
2.985000000000000142e+01,4.005218750000013039e-01,4.049224584248142800e-01
2.995000000000000284e+01,3.887187500000013340e-01,3.924452532246605618e-01
3.005000000000000071e+01,3.780781250000014859e-01,3.797428541085505760e-01
3.015000000000000213e+01,3.649187500000012907e-01,3.668657188005548520e-01
3.025000000000000000e+01,3.522656250000011369e-01,3.538672365904922956e-01
3.035000000000000142e+01,3.397593750000010848e-01,3.408028681895279854e-01
3.045000000000000284e+01,3.253937500000011473e-01,3.277292112146384939e-01
3.055000000000000071e+01,3.146312500000011392e-01,3.147030242539445855e-01
3.065000000000000213e+01,3.015375000000010686e-01,3.017802450335798081e-01
3.075000000000000000e+01,2.894281250000010353e-01,2.890150385752331408e-01
3.085000000000000142e+01,2.768593750000009623e-01,2.764589093668986530e-01
3.095000000000000284e+01,2.662875000000008985e-01,2.641599076436341731e-01
3.105000000000000071e+01,2.540656250000009053e-01,2.521619542536184255e-01
3.115000000000000213e+01,2.422781250000007325e-01,2.405043017714516285e-01
3.125000000000000000e+01,2.340125000000006505e-01,2.292211420969814395e-01
3.135000000000000142e+01,2.209812500000007118e-01,2.183413633349627347e-01
3.145000000000000284e+01,2.105187500000006429e-01,2.078884518258794223e-01
3.155000000000000071e+01,2.004218750000006100e-01,1.978805292248961012e-01
3.165000000000000213e+01,1.909093750000006029e-01,1.883305098034089575e-01
3.175000000000000000e+01,1.819281250000005512e-01,1.792463598298909278e-01
3.185000000000000142e+01,1.722062500000006158e-01,1.706314389900879525e-01
3.195000000000000284e+01,1.641781250000006465e-01,1.624849032319524433e-01
3.204999999999999716e+01,1.555406250000004875e-01,1.548021489835647857e-01
3.215000000000000568e+01,1.480937500000005236e-01,1.475752801566630468e-01
3.225000000000000000e+01,1.411812500000004800e-01,1.407935814580656697e-01
3.235000000000000142e+01,1.348312500000004854e-01,1.344439840364519967e-01
3.245000000000000284e+01,1.306687500000004165e-01,1.285115121690187101e-01
3.254999999999999716e+01,1.238343750000003990e-01,1.229797023557417657e-01
3.265000000000000568e+01,1.176000000000004125e-01,1.178309886966340536e-01
3.275000000000000000e+01,1.140000000000004066e-01,1.130470506812065457e-01
3.285000000000000142e+01,1.086687500000003553e-01,1.086091214609618549e-01
3.295000000000000284e+01,1.047687500000003408e-01,1.044982562804412096e-01
3.304999999999999716e+01,1.000906250000003495e-01,1.006955620114573791e-01
3.315000000000000568e+01,9.726562500000029976e-02,9.718238968923934018e-02
3.325000000000000000e+01,9.349375000000030578e-02,9.394049262093892572e-02
3.335000000000000142e+01,9.110312500000031233e-02,9.095215306574400138e-02
3.345000000000000284e+01,8.723750000000031479e-02,8.820028071345176190e-02
3.354999999999999716e+01,8.445312500000025369e-02,8.566848625545553375e-02
3.365000000000000568e+01,8.252187500000028597e-02,8.334113328642867025e-02
3.375000000000000000e+01,8.060312500000028912e-02,8.120337162977886436e-02
3.385000000000000142e+01,7.904687500000029399e-02,7.924115497353423354e-02
3.395000000000000284e+01,7.698750000000026406e-02,7.744124545903247059e-02
3.404999999999999716e+01,7.577187500000022446e-02,7.579120760108143395e-02
3.415000000000000568e+01,7.391875000000024121e-02,7.427939364941754663e-02
3.425000000000000000e+01,7.229375000000021201e-02,7.289492223775090318e-02
3.435000000000000142e+01,7.179062500000023272e-02,7.162765191582781688e-02
3.445000000000000284e+01,7.087187500000025064e-02,7.046815092659275415e-02
3.454999999999999716e+01,7.081250000000023637e-02,6.940766437747852846e-02
3.465000000000000568e+01,6.936250000000021565e-02,6.843807976341770294e-02
3.475000000000000000e+01,6.856875000000023368e-02,6.755189162947244919e-02
3.485000000000000142e+01,6.768750000000023359e-02,6.674216601238669444e-02
3.495000000000000284e+01,6.659375000000021527e-02,6.600250517169053976e-02
3.504999999999999716e+01,6.607500000000020302e-02,6.532701301068954969e-02
3.515000000000000568e+01,6.606562500000023874e-02,6.471026149407477224e-02
3.525000000000000000e+01,6.499375000000022495e-02,6.414725829021822312e-02
3.535000000000000142e+01,6.490937500000021343e-02,6.363341580073045289e-02
3.545000000000000284e+01,6.503750000000024789e-02,6.316452168590724892e-02
3.554999999999999716e+01,6.469062500000019589e-02,6.273671095070249004e-02
3.565000000000000568e+01,6.460312500000021940e-02,6.234643962043956433e-02
3.575000000000000000e+01,6.420312500000018019e-02,6.199046000731822659e-02
3.585000000000000142e+01,6.356562500000020877e-02,6.166579754675954872e-02
3.595000000000000284e+01,6.287812500000018734e-02,6.136972916575583747e-02
3.604999999999999716e+01,6.237500000000022193e-02,6.109976313278348004e-02
3.615000000000000568e+01,6.324687500000021612e-02,6.085362032974495072e-02
3.625000000000000000e+01,6.226562500000021316e-02,6.062921688018585442e-02
3.635000000000000142e+01,6.289687500000022691e-02,6.042464806413616607e-02
3.645000000000000284e+01,6.308750000000024061e-02,6.023817344788900963e-02
3.654999999999999716e+01,6.172187500000021754e-02,6.006820315646632658e-02
3.665000000000000568e+01,6.202500000000022579e-02,5.991328521710409527e-02
3.675000000000000000e+01,6.255000000000021654e-02,5.977209390355386898e-02
3.685000000000000142e+01,6.131562500000021371e-02,5.964341901311576155e-02
3.695000000000000284e+01,6.159375000000020389e-02,5.952615601091698627e-02
3.704999999999999716e+01,6.158750000000021152e-02,5.941929697887771145e-02
3.715000000000000568e+01,6.142187500000018813e-02,5.932192230994354221e-02
3.725000000000000000e+01,6.147812500000018887e-02,5.923319309142383027e-02
3.735000000000000142e+01,6.217812500000018811e-02,5.915234412457487378e-02
3.745000000000000284e+01,6.223750000000017463e-02,5.907867753085410678e-02
3.754999999999999716e+01,6.156562500000018617e-02,5.901155689850196007e-02
3.765000000000000568e+01,6.254687500000020994e-02,5.895040192624384501e-02
3.775000000000000000e+01,6.283437500000020604e-02,5.889468352393040229e-02
3.785000000000000142e+01,6.125625000000021331e-02,5.884391933282290266e-02
3.795000000000000284e+01,6.228125000000019756e-02,5.879766963098009835e-02
3.804999999999999716e+01,6.231250000000019412e-02,5.875553359180274438e-02
3.815000000000000568e+01,6.172500000000023107e-02,5.871714586623794085e-02
3.825000000000000000e+01,6.277187500000021292e-02,5.868217346144510849e-02
3.835000000000000853e+01,6.270937500000021980e-02,5.865031289086836130e-02
3.845000000000000284e+01,6.226875000000019200e-02,5.862128757266782397e-02
3.854999999999999716e+01,6.340000000000023395e-02,5.859484545532028799e-02
3.865000000000000568e+01,6.201875000000022647e-02,5.857075685093182660e-02
3.875000000000000000e+01,6.243750000000024281e-02,5.854881245840493076e-02
