tanh_profile function in utils/binning_planar.py -> tanh_profile(psi_cc, *popt)rho_l, rho_v, z01, z02, w1, w2, A, freq, phase, d
7.000367008192580620e-01
2.925762933740351512e-02
1.383124875062978809e+01
1.506688519122708625e+00
2.962209919326587837e+00
3.973884365927414231e-01
4.575513216802115091e-01
5.560824378953160618e+00
1.620037414795683617e+01
4.205595083781635601e+00
