psi,rho_mean,rho_fit,rho_std
1.000000000000000056e-01,0.000000000000000000e+00,1.925160562938243580e-13,0.000000000000000000e+00
3.000000000000000444e-01,0.000000000000000000e+00,8.807321906593033343e-12,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00,1.140904934525774895e-09,0.000000000000000000e+00
7.000000000000000666e-01,0.000000000000000000e+00,1.196600210899715990e-07,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00,7.237688473406311726e-06,0.000000000000000000e+00
1.100000000000000089e+00,0.000000000000000000e+00,2.834182653117218813e-04,0.000000000000000000e+00
1.300000000000000266e+00,2.116999999999999785e-02,1.705357920446893411e-02,1.155467551754654635e-03
1.500000000000000000e+00,6.428049999999999597e-01,6.435394582838509514e-01,7.034088052963370641e-03
1.700000000000000178e+00,1.163295000000000190e+00,1.152098312481984133e+00,1.018607020964362384e-02
1.899999999999999911e+00,8.553949999999999054e-01,9.173064857473767209e-01,1.254697384358391572e-02
2.100000000000000089e+00,6.014925000000002075e-01,5.900411272031934606e-01,6.735594276911126971e-03
2.300000000000000266e+00,5.939349999999999907e-01,6.517908586923664149e-01,9.468439264486157303e-03
2.500000000000000000e+00,9.304024999999999102e-01,9.627206850817011663e-01,1.271536032355727493e-02
2.700000000000000178e+00,1.068395000000000206e+00,1.050549497810568056e+00,9.289749585883435440e-03
2.900000000000000355e+00,8.319425000000000292e-01,8.283494163591121895e-01,1.177008110467069393e-02
3.100000000000000089e+00,6.893874999999999309e-01,6.563554443231625068e-01,9.887537011707962786e-03
3.300000000000000266e+00,7.676325000000000509e-01,7.622373626112739498e-01,8.914525033839288543e-03
3.500000000000000000e+00,9.512325000000000363e-01,9.478876438831070894e-01,1.049319673081463081e-02
3.700000000000000178e+00,9.433175000000000310e-01,9.445516340562336577e-01,1.124820775197449101e-02
3.900000000000000355e+00,7.988224999999999909e-01,7.969330882330244448e-01,1.073296048578739788e-02
4.099999999999999645e+00,7.499175000000001257e-01,7.358531000724661819e-01,8.243231274330797831e-03
4.300000000000000711e+00,8.349975000000000591e-01,8.228604360157280029e-01,1.271195536534511228e-02
4.500000000000000000e+00,9.179774999999997798e-01,9.061072366565838809e-01,9.528081418959218757e-03
4.700000000000001066e+00,8.715449999999999031e-01,8.763482049515919359e-01,1.035329721189799657e-02
4.900000000000000355e+00,7.957999999999999519e-01,8.025162572896593627e-01,8.224690043751774551e-03
5.099999999999999645e+00,7.949500000000000455e-01,7.933429765971505843e-01,1.282384702932699502e-02
5.300000000000000711e+00,8.575350000000000472e-01,8.425093952141260445e-01,1.119552424667529661e-02
5.500000000000000000e+00,8.814825000000000577e-01,8.692501811319424121e-01,1.140955595565678986e-02
5.700000000000001066e+00,8.414449999999999985e-01,8.458408583774982281e-01,9.707375112714423590e-03
5.900000000000000355e+00,8.078900000000001080e-01,8.178927669013096313e-01,7.761961906089121649e-03
6.099999999999999645e+00,8.268575000000000230e-01,8.225353547374821828e-01,1.332510763262544085e-02
6.300000000000000711e+00,8.560199999999997811e-01,8.431592869334085805e-01,8.119427643815650339e-03
6.500000000000000000e+00,8.583250000000001156e-01,8.483002775511199189e-01,1.130712979542228269e-02
6.700000000000001066e+00,8.293900000000000716e-01,8.368527648053648571e-01,1.035455150366761980e-02
6.900000000000000355e+00,8.189025000000000887e-01,8.290356466934337698e-01,1.099900085175203705e-02
7.099999999999999645e+00,8.402624999999999122e-01,8.332696679356177416e-01,7.339132226776221880e-03
7.300000000000000711e+00,8.512250000000000094e-01,8.398229389352349639e-01,7.595973656449420651e-03
7.500000000000000000e+00,8.428599999999997205e-01,8.397242665190779443e-01,9.228511312916715115e-03
7.700000000000001066e+00,8.277899999999999148e-01,8.356778734818772758e-01,7.928721938556516913e-03
7.900000000000000355e+00,8.287299999999999667e-01,8.341982647230002934e-01,1.071647035371745861e-02
8.100000000000001421e+00,8.444724999999998483e-01,8.360494071581783260e-01,1.155294989670557944e-02
8.300000000000000711e+00,8.431675000000000697e-01,8.376140023139931889e-01,9.688344530250886377e-03
8.500000000000000000e+00,8.344774999999998721e-01,8.371237415001636650e-01,1.173987217495191943e-02
8.699999999999999289e+00,8.315400000000000569e-01,8.360465849284424156e-01,7.092186211821992561e-03
8.900000000000000355e+00,8.378324999999999800e-01,8.359270779231008364e-01,1.180306912584492413e-02
9.100000000000001421e+00,8.403475000000000250e-01,8.364837528655229004e-01,9.874468340118370061e-03
9.300000000000000711e+00,8.390699999999998715e-01,8.367516614980921030e-01,1.113869972568375805e-02
9.500000000000000000e+00,8.332399999999999807e-01,8.365461917197806185e-01,1.120193357369493777e-02
9.700000000000001066e+00,8.342449999999999033e-01,8.363290602837635257e-01,9.870568959231640002e-03
9.900000000000000355e+00,8.389425000000001464e-01,8.363603389960758694e-01,1.110995612052541152e-02
1.010000000000000142e+01,8.404399999999998538e-01,8.364846432058032910e-01,1.085334777360132293e-02
1.030000000000000071e+01,8.340300000000000491e-01,8.365122259090282952e-01,1.103758411781738911e-02
1.050000000000000000e+01,8.337700000000000111e-01,8.364587270616373749e-01,8.781565619913221307e-03
1.070000000000000107e+01,8.401975000000001526e-01,8.364263514751950623e-01,8.057008635833461455e-03
1.090000000000000036e+01,8.380875000000000963e-01,8.364416543553683248e-01,1.305912541401403788e-02
1.110000000000000142e+01,8.370949999999999225e-01,8.364626907180890969e-01,8.933068371299755436e-03
1.130000000000000071e+01,8.394150000000000222e-01,8.364624737475070404e-01,1.540265783626491511e-02
1.150000000000000000e+01,8.333399999999999697e-01,8.364524041685095224e-01,1.025850866354365010e-02
1.170000000000000107e+01,8.367974999999999719e-01,8.364491272448604242e-01,1.023178066253942892e-02
1.190000000000000036e+01,8.408574999999999244e-01,8.364526943931237524e-01,1.036727232816403790e-02
1.210000000000000142e+01,8.345225000000000559e-01,8.364553718766853940e-01,1.064201547739209407e-02
1.230000000000000071e+01,8.374774999999999858e-01,8.364546453522534453e-01,1.114930343587720689e-02
1.250000000000000000e+01,8.384249999999999758e-01,8.364532174280767673e-01,1.104845190394039382e-02
1.270000000000000107e+01,8.344149999999999068e-01,8.364530726169188135e-01,1.130200378135151618e-02
1.290000000000000036e+01,8.398249999999999327e-01,8.364536441326850813e-01,1.065517541657080153e-02
1.310000000000000142e+01,8.399024999999999963e-01,8.364538890758788092e-01,1.063327046535889574e-02
1.330000000000000071e+01,8.329874999999999918e-01,8.364537260280185960e-01,8.458332469103756537e-03
1.350000000000000000e+01,8.389399999999997970e-01,8.364535724750494783e-01,1.139408433770510223e-02
1.370000000000000107e+01,8.375249999999999639e-01,8.364535910240331607e-01,1.215391966231036368e-02
1.390000000000000036e+01,8.376525000000001331e-01,8.364536587624351593e-01,1.111819839390879201e-02
1.410000000000000142e+01,8.371549999999998715e-01,8.364536719228717887e-01,1.196016304236692876e-02
1.430000000000000071e+01,8.379375000000001128e-01,8.364536485558640155e-01,8.244246398805082920e-03
1.450000000000000000e+01,8.356525000000001313e-01,8.364536351315452478e-01,9.539853731086581079e-03
1.470000000000000107e+01,8.368724999999997971e-01,8.364536381252054564e-01,1.006660025974378918e-02
1.490000000000000036e+01,8.378425000000000455e-01,8.364536409778224879e-01,1.045352213371168217e-02
1.510000000000000142e+01,8.386049999999999338e-01,8.364536355312415239e-01,1.026007720295156120e-02
1.530000000000000071e+01,8.355850000000000222e-01,8.364536243012639094e-01,1.036071908701321695e-02
1.550000000000000000e+01,8.371700000000001918e-01,8.364536088411397285e-01,9.499451507711816067e-03
