psi,rho_mean,rho_fit,rho_std
5.000000000000000278e-02,0.000000000000000000e+00,2.668666648214478096e-08,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,1.103704082921884085e-07,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,4.009645275493847446e-07,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,1.294784518382006177e-06,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,3.731338365281967002e-06,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,9.585469366764730998e-06,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,2.197493928976608030e-05,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,4.639999516188660647e-05,0.000000000000000000e+00
8.500000000000000888e-01,0.000000000000000000e+00,1.043292971957803113e-04,0.000000000000000000e+00
9.499999999999999556e-01,0.000000000000000000e+00,3.280410906998848302e-04,0.000000000000000000e+00
1.050000000000000044e+00,0.000000000000000000e+00,1.440805559585476995e-03,0.000000000000000000e+00
1.150000000000000133e+00,7.808595702148927823e-07,6.715583690983777804e-03,5.521510972533633278e-06
1.250000000000000000e+00,2.276205647176412616e-03,2.844564047201818616e-02,3.130650912205446934e-04
1.350000000000000089e+00,6.516116941529240258e-02,1.024303024786925032e-01,1.388668018414707063e-03
1.450000000000000178e+00,3.044485569715142392e-01,2.868954804683927495e-01,3.427326486921448978e-03
1.550000000000000044e+00,5.753709082958521348e-01,5.538824185887165630e-01,5.074361280437767949e-03
1.650000000000000133e+00,7.021778173413294466e-01,7.245503132640843669e-01,4.608096447890725270e-03
1.750000000000000000e+00,7.045734945027486429e-01,7.335963404525344123e-01,4.888319455805412855e-03
1.850000000000000089e+00,6.533491066966519156e-01,6.618951931364565056e-01,5.074877702370044277e-03
1.950000000000000178e+00,5.953983945527236976e-01,5.835071077496758463e-01,5.224176278578919995e-03
2.049999999999999822e+00,5.493276799100450525e-01,5.345175008312538223e-01,4.295558323787593627e-03
2.150000000000000355e+00,5.224091079460269071e-01,5.255608637426865126e-01,5.304961052861473410e-03
2.250000000000000000e+00,5.216087268865566839e-01,5.515683181623709519e-01,4.106605751624091243e-03
2.350000000000000533e+00,5.526111944027986000e-01,5.987104105798126685e-01,4.049935642248392656e-03
2.450000000000000178e+00,6.170883308345826990e-01,6.505700617678846776e-01,5.276112927805230550e-03
2.549999999999999822e+00,6.860272988505745628e-01,6.932264563067804808e-01,4.902456306643271887e-03
2.650000000000000355e+00,7.258940842078958067e-01,7.184062650575863129e-01,4.836569934114996056e-03
2.750000000000000000e+00,7.288316779110446397e-01,7.243365146563158774e-01,5.672011825032074149e-03
2.850000000000000533e+00,7.076539855072462304e-01,7.146137482111745154e-01,5.532756641848344224e-03
2.950000000000000178e+00,6.763282421289353863e-01,6.958883151678845191e-01,4.488792986778063904e-03
3.049999999999999822e+00,6.506082896051974540e-01,6.753083222797052754e-01,4.614016244735956625e-03
3.150000000000000355e+00,6.357172976011993271e-01,6.585009235636565261e-01,4.941790091412045192e-03
3.250000000000000000e+00,6.388313655672163138e-01,6.485139516784840241e-01,5.063275943676022635e-03
3.350000000000000533e+00,6.515140867066466779e-01,6.457528017936857712e-01,5.099875790221415454e-03
3.450000000000000178e+00,6.731345264867566458e-01,6.486521616430394044e-01,5.520412251559162972e-03
3.549999999999999822e+00,6.936594202898551664e-01,6.546842777059453944e-01,4.597467225540591458e-03
3.650000000000000355e+00,7.047218578210894258e-01,6.613235041860616725e-01,4.933265412099496067e-03
3.750000000000000000e+00,7.014188218390801088e-01,6.667115575591799903e-01,5.879255782038938713e-03
3.850000000000000533e+00,6.923561656671666231e-01,6.699308204514554665e-01,4.939595369472629324e-03
3.950000000000000178e+00,6.779813218390803309e-01,6.709338246827956098e-01,4.644510531330819751e-03
4.050000000000000711e+00,6.690170539730133648e-01,6.702600630480145538e-01,4.814278379190431618e-03
4.150000000000000355e+00,6.618924912543728833e-01,6.686895233154341867e-01,5.403514373487510770e-03
4.250000000000000000e+00,6.638868065967017396e-01,6.669509032474435495e-01,5.292451133569259919e-03
4.349999999999999645e+00,6.706592016491754737e-01,6.655469127039056465e-01,4.336086517245664115e-03
4.450000000000000178e+00,6.751530484757618522e-01,6.647040531937206120e-01,4.655202815525873172e-03
4.550000000000000711e+00,6.837464080459770832e-01,6.644160907587752796e-01,5.193357792239215211e-03
4.650000000000000355e+00,6.857016804097952889e-01,6.645347211434364798e-01,4.417587731804057186e-03
4.750000000000000000e+00,6.847537168915542871e-01,6.648644616342779257e-01,4.829537888829227299e-03
4.850000000000000533e+00,6.794680784607695090e-01,6.652336209813657364e-01,4.021831662103137091e-03
4.950000000000000178e+00,6.726542978510744453e-01,6.655307358519583216e-01,5.204873470578663328e-03
5.050000000000000711e+00,6.690217391304348338e-01,6.657098565306470705e-01,5.035640741369903917e-03
5.150000000000000355e+00,6.679753873063467573e-01,6.657756685865142687e-01,5.078491859331751672e-03
5.250000000000000000e+00,6.690865504747627313e-01,6.657608368262243337e-01,4.910209952460286437e-03
5.350000000000000533e+00,6.709301599200400146e-01,6.657051652175903778e-01,4.736797338521863375e-03
