psi,rho_mean,rho_fit
0.05,0.0,0.0
0.15000000000000002,0.0,0.0
0.25,0.0,0.0
0.35000000000000003,0.0,0.0
0.45,5e-324,5e-324
0.55,5e-324,5e-324
0.6500000000000001,5e-324,5e-324
0.75,2.6491137978741366e-296,2.6491137978741366e-296
0.85,1.2819401099021014e-100,1.2819401099021014e-100
0.95,1.024792624974869e-37,1.024792624974869e-37
1.05,3.191139505245537e-15,3.191139505245537e-15
1.15,1.747282859363498e-06,1.747282859363498e-06
1.25,0.006956170006478808,0.006956170006478808
1.35,0.10857602362353527,0.10857602362353527
1.45,0.2866958488120708,0.2866958488120708
1.55,0.40368680046319244,0.40368680046319244
1.65,0.45928567081537436,0.45928567081537436
1.75,0.4902895927134082,0.4902895927134082
1.85,0.5115956885738318,0.5115956885738318
1.95,0.5292235845184811,0.5292235845184811
2.05,0.5456804024450073,0.5456804024450073
2.1500000000000004,0.5619717172189201,0.5619717172189201
2.25,0.5784311384415328,0.5784311384415328
2.3500000000000005,0.5950076879836941,0.5950076879836941
2.45,0.6111483881144726,0.6111483881144726
2.55,0.62597045526866,0.62597045526866
2.6500000000000004,0.6389086590820141,0.6389086590820141
2.75,0.6499161997748452,0.6499161997748452
2.8500000000000005,0.6592323406641754,0.6592323406641754
2.95,0.66716145031103,0.66716145031103
3.05,0.6739735868136344,0.6739735868136344
3.1500000000000004,0.6798780786460067,0.6798780786460067
3.25,0.6850268630681372,0.6850268630681372
3.3500000000000005,0.6895265963266848,0.6895265963266848
3.45,0.6934516200182514,0.6934516200182514
3.55,0.6968560181958621,0.6968560181958621
3.65,0.6997840270138616,0.6997840270138616
3.75,0.7022769650715684,0.7022769650715684
3.850000000000001,0.70437717035177,0.70437717035177
3.95,0.7061395364824608,0.7061395364824608
4.050000000000001,0.707626754475934,0.707626754475934
4.15,0.7088850436607745,0.7088850436607745
4.25,0.7099460815695602,0.7099460815695602
4.35,0.7108346428128688,0.7108346428128688
4.45,0.7115715782965553,0.7115715782965553
4.550000000000001,0.7121751320914461,0.7121751320914461
4.65,0.7126616308684807,0.7126616308684807
4.75,0.7130458883750266,0.7130458883750266
4.8500000000000005,0.713341448555629,0.713341448555629
4.95,0.7135607046690926,0.7135607046690926
5.050000000000001,0.7137148643666086,0.7137148643666086
5.15,0.7138138178834548,0.7138138178834548
5.25,0.7138661016179038,0.7138661016179038
5.3500000000000005,0.7138790089852569,0.7138790089852569
5.45,0.7138587699576961,0.7138587699576961
5.550000000000001,0.7138107304118964,0.7138107304118964
5.65,0.7137395035249918,0.7137395035249918
5.75,0.7136490887340529,0.7136490887340529
5.8500000000000005,0.713542962552146,0.713542962552146
5.95,0.7134241476082315,0.7134241476082315
6.050000000000001,0.713295266007214,0.713295266007214
6.15,0.7131585824412929,0.7131585824412929
6.25,0.7130160416002065,0.7130160416002065
6.3500000000000005,0.712869302784817,0.712869302784817
6.45,0.7127197729500214,0.7127197729500214
6.550000000000001,0.7125686396245406,0.7125686396245406
6.65,0.7124169027558963,0.7124169027558963
6.75,0.7122654010776333,0.7122654010776333
6.8500000000000005,0.7121148333925845,0.7121148333925845
6.95,0.711965776566897,0.711965776566897
7.050000000000001,0.7118187010328613,0.7118187010328613
7.15,0.7116739842871599,0.7116739842871599
7.25,0.7115319227877016,0.7115319227877016
7.35,0.7113927426140596,0.7113927426140596
7.45,0.7112566097474363,0.7112566097474363
7.55,0.7111236054394794,0.7111236054394794
7.65,0.7109937378275648,0.7109937378275648
7.75,0.7108670239795052,0.7108670239795052
7.85,0.7107434519925659,0.7107434519925659
7.95,0.7106229851460301,0.7106229851460301
8.05,0.7105055629356146,0.7105055629356146
