psi,rho_mean,rho_fit,rho_std
1.000000000000000056e-01,0.000000000000000000e+00,2.588559060539527712e-07,0.000000000000000000e+00
3.000000000000000444e-01,0.000000000000000000e+00,3.920848744755295478e-06,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00,3.625057167856068479e-05,0.000000000000000000e+00
7.000000000000000666e-01,0.000000000000000000e+00,2.114193921536564611e-04,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00,8.911973921111309305e-04,0.000000000000000000e+00
1.100000000000000089e+00,0.000000000000000000e+00,6.002205267860573172e-03,0.000000000000000000e+00
1.300000000000000266e+00,3.252999999999998948e-02,7.239344172166448099e-02,1.220914238981333664e-03
1.500000000000000000e+00,4.716799999999998216e-01,4.493551894067579489e-01,4.326673695017678456e-03
1.700000000000000178e+00,7.650650000000001061e-01,7.907547035132027613e-01,1.060222295459528792e-02
1.899999999999999911e+00,6.664900000000000269e-01,6.776030925778770975e-01,6.369656687435313117e-03
2.100000000000000089e+00,5.605149999999999855e-01,5.534120873140238039e-01,9.121246163707429078e-03
2.300000000000000266e+00,5.601100000000001078e-01,6.030442857299599391e-01,7.077942014307176365e-03
2.500000000000000000e+00,6.935424999999998397e-01,7.277102416313250277e-01,6.108671037312871956e-03
2.700000000000000178e+00,7.802900000000000391e-01,7.816983747184250708e-01,4.656336938432458980e-03
2.900000000000000355e+00,7.310524999999999940e-01,7.401091149656129353e-01,5.962569099235480972e-03
3.100000000000000089e+00,6.657249999999999002e-01,6.799342542841775305e-01,7.371486674306181215e-03
3.300000000000000266e+00,6.716425000000000312e-01,6.649955553782173068e-01,6.454665285463544351e-03
3.500000000000000000e+00,7.253625000000001322e-01,6.892711691897470683e-01,6.610037721844755007e-03
3.700000000000000178e+00,7.462150000000000727e-01,7.126264752970734584e-01,6.540161353232482391e-03
3.900000000000000355e+00,7.172574999999998813e-01,7.143457950301861370e-01,7.360389631420043155e-03
4.099999999999999645e+00,6.910824999999998219e-01,7.036047585642271063e-01,6.653852762042995576e-03
4.300000000000000711e+00,6.968025000000001024e-01,6.963688873964285486e-01,6.173766124327580151e-03
4.500000000000000000e+00,7.184625000000001149e-01,6.971756160501031419e-01,6.430516779593344577e-03
4.700000000000001066e+00,7.236024999999999263e-01,7.009154386940484871e-01,8.353418383165688021e-03
4.900000000000000355e+00,7.096850000000000103e-01,7.026756733174155389e-01,9.013908843092379927e-03
5.099999999999999645e+00,6.976449999999998486e-01,7.020773858662069378e-01,8.434747991742872972e-03
5.300000000000000711e+00,7.021225000000000938e-01,7.010361923574153220e-01,6.579043183512796669e-03
5.500000000000000000e+00,7.121199999999998642e-01,7.007129510581356913e-01,7.129892595337770055e-03
5.700000000000001066e+00,7.115674999999999084e-01,7.009362977925869265e-01,6.746953991090706877e-03
5.900000000000000355e+00,7.046350000000001224e-01,7.011695400055486527e-01,7.014835782299660462e-03
6.099999999999999645e+00,6.969975000000000476e-01,7.012094810186366711e-01,7.089938664273331276e-03
6.300000000000000711e+00,7.031349999999999545e-01,7.011503462526277319e-01,4.230593463408125615e-03
6.500000000000000000e+00,7.058024999999999993e-01,7.011083091940940593e-01,5.992330075758680284e-03
6.700000000000001066e+00,7.061024999999999663e-01,7.011067131153091436e-01,8.123722166722930488e-03
6.900000000000000355e+00,7.010775000000000201e-01,7.011187381804725449e-01,9.093078266924849509e-03
7.099999999999999645e+00,7.004724999999999424e-01,7.011247924982288993e-01,7.119367117791785583e-03
7.300000000000000711e+00,7.016350000000001197e-01,7.011241547748684466e-01,7.782573312755955777e-03
7.500000000000000000e+00,7.064350000000001462e-01,7.011222166659968336e-01,7.019729714394843355e-03
7.700000000000001066e+00,7.015825000000001088e-01,7.011215289402806805e-01,8.427153402762069950e-03
7.900000000000000355e+00,6.978575000000000195e-01,7.011217205468612823e-01,7.184930776504247149e-03
8.100000000000001421e+00,7.019725000000001103e-01,7.011219671975297274e-01,7.223052915565035884e-03
8.300000000000000711e+00,7.032325000000000381e-01,7.011220211334854291e-01,8.419999296787071541e-03
8.500000000000000000e+00,7.032375000000000709e-01,7.011219821008990438e-01,6.471554661504618465e-03
8.699999999999999289e+00,7.002224999999999699e-01,7.011219479052560599e-01,6.133932262423516003e-03
8.900000000000000355e+00,6.993199999999999417e-01,7.011219339249616933e-01,7.979420899710504972e-03
9.100000000000001421e+00,7.011924999999997743e-01,7.011219240698232102e-01,6.828043470246723291e-03
9.300000000000000711e+00,7.020475000000000465e-01,7.011219081349978621e-01,8.201178910761280569e-03
9.500000000000000000e+00,6.989549999999999930e-01,7.011218844834771202e-01,7.817270017487939343e-03
9.700000000000001066e+00,7.043750000000000844e-01,7.011218530825860107e-01,6.791219175872389817e-03
9.900000000000000355e+00,6.992049999999998544e-01,7.011218123519965539e-01,6.107154992732954923e-03
1.010000000000000142e+01,7.019400000000002304e-01,7.011217592763060447e-01,4.463907893786632844e-03
1.030000000000000071e+01,6.986425000000000551e-01,7.011216898597386615e-01,7.478465135940245284e-03
1.050000000000000000e+01,7.002074999999999827e-01,7.011215990249234364e-01,8.261869850164213144e-03
1.070000000000000107e+01,7.013700000000000490e-01,7.011214801894727344e-01,6.735831133025200514e-03
1.090000000000000036e+01,7.022524999999999462e-01,7.011213247380616576e-01,6.693584418562380754e-03
1.110000000000000142e+01,7.006474999999999786e-01,7.011211213897994288e-01,7.577849906835474117e-03
1.130000000000000071e+01,6.972699999999999454e-01,7.011208553850616365e-01,9.544623727798972473e-03
1.150000000000000000e+01,7.015225000000000488e-01,7.011205074171547036e-01,7.948013240658578435e-03
1.170000000000000107e+01,7.013100000000001000e-01,7.011200522311786809e-01,5.893631710315976047e-03
1.190000000000000036e+01,7.005874999999999186e-01,7.011194567907560460e-01,6.758773537916642690e-03
1.210000000000000142e+01,7.010350000000000747e-01,7.011186778803101260e-01,7.131400172550441362e-03
1.230000000000000071e+01,7.007700000000000040e-01,7.011176589687964089e-01,6.272043232933708495e-03
1.250000000000000000e+01,7.031075000000001074e-01,7.011163261072006492e-01,7.730855386048822268e-03
1.270000000000000107e+01,6.994600000000000817e-01,7.011145825621608596e-01,6.916296544736698186e-03
1.290000000000000036e+01,7.015075000000000616e-01,7.011123017964600024e-01,6.066913613154032922e-03
1.310000000000000142e+01,7.016400000000000414e-01,7.011093182873158192e-01,8.672955545529841340e-03
