psi,rho_mean,rho_fit,rho_std
1.000000000000000056e-01,0.000000000000000000e+00,1.746618658494067381e-09,0.000000000000000000e+00
3.000000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000666e-01,0.000000000000000000e+00,2.897490044657752941e-06,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00,1.396496461527842908e-04,0.000000000000000000e+00
1.100000000000000089e+00,2.500000000000000205e-06,3.158881316891433335e-03,1.118033988749895225e-05
1.300000000000000266e+00,3.517749999999998656e-02,4.886340333709605910e-02,1.335691719080810700e-03
1.500000000000000000e+00,3.819350000000000245e-01,3.754306845092222344e-01,6.559707551247593270e-03
1.700000000000000178e+00,5.901849999999999596e-01,6.067273913063723212e-01,8.534713943962208074e-03
1.899999999999999911e+00,5.392424999999998469e-01,5.181109904707558167e-01,8.136116282225486565e-03
2.100000000000000089e+00,4.766049999999998898e-01,4.801579272279826172e-01,7.276420100137439596e-03
2.300000000000000266e+00,4.826449999999999352e-01,5.103244238349361472e-01,6.922938606355567327e-03
2.500000000000000000e+00,5.623475000000002222e-01,5.612479172200803834e-01,5.382683614586394015e-03
2.700000000000000178e+00,6.208550000000000457e-01,5.974213400278596264e-01,6.682733052623861594e-03
2.900000000000000355e+00,6.037274999999999725e-01,6.095625443799358445e-01,5.995052236285314078e-03
3.100000000000000089e+00,5.758400000000001295e-01,6.057697841392571947e-01,7.265737909422638301e-03
3.300000000000000266e+00,5.727475000000000760e-01,5.974914673952604893e-01,7.003128530201786946e-03
3.500000000000000000e+00,5.964224999999998555e-01,5.914530192479251491e-01,6.439198932688507300e-03
3.700000000000000178e+00,6.108325000000001115e-01,5.889426449267117780e-01,6.203930736150058307e-03
3.900000000000000355e+00,6.036825000000000108e-01,5.885585839818288090e-01,5.134411128024204268e-03
4.099999999999999645e+00,5.907850000000000046e-01,5.887137772501592758e-01,6.597110611552030150e-03
4.300000000000000711e+00,5.878324999999999800e-01,5.886053602784322436e-01,5.912526287913070534e-03
4.500000000000000000e+00,5.932174999999999532e-01,5.880943897018634514e-01,5.957398650771200850e-03
4.700000000000001066e+00,5.968199999999999061e-01,5.872991554828929095e-01,8.752193709970214688e-03
4.900000000000000355e+00,5.895250000000000767e-01,5.863339404944309941e-01,6.604952288763498228e-03
5.099999999999999645e+00,5.849250000000000282e-01,5.852396710353118259e-01,8.834419827255801660e-03
5.300000000000000711e+00,5.845125000000001014e-01,5.840063683765404079e-01,8.165248489466623433e-03
