psi,rho_mean,rho_fit,rho_std
1.000000000000000056e-01,0.000000000000000000e+00,1.797551963922241386e-09,0.000000000000000000e+00
3.000000000000000444e-01,0.000000000000000000e+00,3.745870650547602717e-08,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00,9.965793198040106207e-07,0.000000000000000000e+00
7.000000000000000666e-01,0.000000000000000000e+00,1.878096077613996146e-05,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00,2.399100351967467743e-04,0.000000000000000000e+00
1.100000000000000089e+00,0.000000000000000000e+00,2.740847111344603491e-03,0.000000000000000000e+00
1.300000000000000266e+00,2.856750000000000261e-02,4.936945913660793078e-02,1.075110153475104585e-03
1.500000000000000000e+00,5.342000000000000082e-01,5.253729305799047511e-01,7.330523783971255349e-03
1.700000000000000178e+00,9.033725000000000227e-01,9.273003575918625785e-01,1.241031484184361953e-02
1.899999999999999911e+00,7.490525000000001210e-01,7.830909562584440486e-01,1.017445815187279293e-02
2.100000000000000089e+00,5.928499999999999881e-01,6.040376481036549006e-01,5.106265501168253187e-03
2.300000000000000266e+00,5.890625000000000444e-01,6.475282267921063095e-01,8.541614462827194429e-03
2.500000000000000000e+00,7.779599999999999849e-01,8.190830893510330224e-01,8.563103225005821995e-03
2.700000000000000178e+00,8.865425000000000111e-01,8.816092328232724151e-01,8.949599741123371796e-03
2.900000000000000355e+00,7.848650000000000349e-01,7.825930233248241663e-01,9.614956824491829868e-03
3.100000000000000089e+00,6.936350000000001126e-01,6.796444277095242681e-01,5.286330435536942124e-03
3.300000000000000266e+00,7.172125000000001416e-01,6.975055164297607746e-01,1.016662334618321714e-02
3.500000000000000000e+00,8.030350000000001653e-01,7.832517343384365338e-01,8.859103257458722860e-03
3.700000000000000178e+00,8.241450000000000164e-01,8.166100323386550341e-01,7.828908978234046592e-03
3.900000000000000355e+00,7.688200000000000589e-01,7.734990318623529149e-01,7.953357450589159175e-03
4.099999999999999645e+00,7.298474999999999824e-01,7.273891691212233113e-01,8.797599478206954635e-03
4.300000000000000711e+00,7.527999999999999137e-01,7.326924544646724602e-01,6.327820777287680026e-03
4.500000000000000000e+00,7.854600000000000470e-01,7.664145833122532059e-01,8.451138198024286605e-03
4.700000000000001066e+00,7.902674999999999006e-01,7.802893042142495794e-01,8.424935967271890772e-03
4.900000000000000355e+00,7.610625000000001972e-01,7.655658383586398941e-01,5.340753815313847852e-03
5.099999999999999645e+00,7.451699999999999990e-01,7.493218319011607509e-01,1.085427880704437076e-02
5.300000000000000711e+00,7.613324999999998566e-01,7.503533159419769616e-01,5.998339134162138965e-03
