psi,rho_mean,rho_fit,rho_std
1.000000000000000056e-01,0.000000000000000000e+00,9.879095310727118983e-09,0.000000000000000000e+00
3.000000000000000444e-01,0.000000000000000000e+00,9.034496301135927178e-08,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00,5.946414634432223207e-07,0.000000000000000000e+00
7.000000000000000666e-01,0.000000000000000000e+00,5.128546809915268201e-06,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00,1.244710212945371189e-04,0.000000000000000000e+00
1.100000000000000089e+00,2.500000000000000205e-06,2.992908487962982807e-03,1.118033988749895056e-05
1.300000000000000266e+00,3.578999999999999543e-02,4.975447370555512172e-02,1.184283038715607710e-03
1.500000000000000000e+00,3.842974999999999031e-01,3.773229372772605172e-01,6.715329576110872466e-03
1.700000000000000178e+00,5.954274999999997764e-01,6.121388297820659075e-01,7.532394513384385766e-03
1.899999999999999911e+00,5.410450000000001092e-01,5.267117762628268363e-01,7.013537661288769647e-03
2.100000000000000089e+00,4.792075000000000640e-01,4.778768975173325328e-01,5.156096927552449548e-03
2.300000000000000266e+00,4.824900000000000300e-01,5.063541623646097278e-01,5.839308719000005019e-03
2.500000000000000000e+00,5.609250000000001180e-01,5.633224114776559377e-01,6.678667925803599692e-03
2.700000000000000178e+00,6.200974999999999682e-01,6.013609586084416314e-01,7.777658201879486879e-03
2.900000000000000355e+00,6.063574999999998827e-01,6.066392789569731159e-01,5.306135351498406788e-03
3.100000000000000089e+00,5.780274999999999164e-01,5.925861274038588533e-01,4.670863635909647781e-03
3.300000000000000266e+00,5.768474999999999575e-01,5.778578428250537025e-01,7.222360654318808054e-03
3.500000000000000000e+00,5.957924999999999471e-01,5.715936538012169610e-01,7.885067082450025050e-03
3.700000000000000178e+00,6.097774999999999723e-01,5.726328609366974076e-01,8.587406247094149514e-03
3.900000000000000355e+00,6.040774999999999340e-01,5.759937268577068892e-01,5.403592250579821246e-03
4.099999999999999645e+00,5.919149999999999689e-01,5.782492490357502568e-01,7.276966183933061653e-03
4.300000000000000711e+00,5.891224999999999934e-01,5.787654539743440907e-01,6.756740786254244666e-03
4.500000000000000000e+00,5.926875000000000338e-01,5.783751986447245308e-01,7.691739844931401275e-03
4.700000000000001066e+00,5.946000000000000174e-01,5.779203326682031960e-01,7.745134296005312148e-03
4.900000000000000355e+00,5.952200000000000824e-01,5.777168778148161765e-01,6.845078908468316299e-03
5.099999999999999645e+00,5.866824999999999957e-01,5.777095323260906801e-01,7.952974865452940023e-03
5.300000000000000711e+00,5.854100000000000970e-01,5.777615699642937308e-01,7.362022033453348782e-03
5.500000000000000000e+00,5.861374999999999780e-01,5.777979222378090141e-01,8.490054165718963208e-03
5.700000000000001066e+00,5.871299999999999297e-01,5.778081590093380182e-01,7.112098661325011971e-03
5.900000000000000355e+00,5.867574999999999319e-01,5.778057918497372381e-01,6.920740662370561055e-03
6.099999999999999645e+00,5.804424999999999724e-01,5.778019130410017024e-01,7.409120890390513865e-03
6.300000000000000711e+00,5.809225000000000083e-01,5.777999998401961435e-01,7.402817297986525984e-03
6.500000000000000000e+00,5.815175000000001315e-01,5.777995611797969167e-01,8.709783896648410489e-03
6.700000000000001066e+00,5.784500000000000197e-01,5.777995478268288521e-01,7.501596321345276909e-03
6.900000000000000355e+00,5.814099999999999824e-01,5.777994645386927974e-01,6.569438812850727193e-03
7.099999999999999645e+00,5.782300000000000217e-01,5.777992418894974946e-01,5.911994943377944615e-03
7.300000000000000711e+00,5.795700000000001406e-01,5.777989323484559181e-01,7.669924174469069239e-03
7.500000000000000000e+00,5.758225000000001259e-01,5.777985725544702023e-01,6.840696236495236865e-03
7.700000000000001066e+00,5.769325000000000703e-01,5.777981685725968042e-01,7.147989687943548040e-03
7.900000000000000355e+00,5.775449999999999751e-01,5.777977130789470062e-01,6.979102264693694962e-03
8.100000000000001421e+00,5.767024999999998958e-01,5.777971964302300867e-01,6.581282769698990238e-03
8.300000000000000711e+00,5.756399999999999295e-01,5.777966092095138118e-01,5.210631843694801812e-03
8.500000000000000000e+00,5.740199999999999747e-01,5.777959416381921454e-01,8.304776685105602282e-03
