tanh_profile function in utils/binning_planar.py -> tanh_profile(psi_cc, *popt)rho_l, rho_v, z01, z02, w1, w2, A, freq, phase, d
6.342867871321616891e-01
6.489673612586084606e-02
1.243989415960156464e+01
1.612953640386002752e+00
4.447545279750934277e+00
7.996292262172143284e-01
-3.161140819059896856e+00
2.620236429188968685e+01
-1.017097898538694700e+01
1.484872218455598691e+00
