tanh_profile function in utils/binning_planar.py -> tanh_profile(psi_cc, *popt)rho_l, rho_v, z01, z02, w1, w2, A, freq, phase, d
5.775399697352501249e-01
9.441142860543569326e-02
3.146481501552793247e+01
1.510693017229060020e+00
6.816378779760420947e+00
3.173845468894059274e-01
-4.593155778100559972e-01
4.512222419008113938e+00
4.671183547784823276e+01
3.135339983541640230e+00
