psi,rho,rho_fit
1.525000000000000000e+01,8.124781250000033817e-01,8.142686130473582029e-01
1.535000000000000142e+01,8.137906250000025432e-01,8.142686129865270850e-01
1.544999999999999929e+01,8.112343750000026166e-01,8.142686129108720472e-01
1.555000000000000071e+01,8.102687500000027576e-01,8.142686128167802018e-01
1.565000000000000213e+01,8.100187500000026741e-01,8.142686126997591423e-01
1.575000000000000000e+01,8.111718750000026512e-01,8.142686125542208941e-01
1.585000000000000142e+01,8.147312500000025715e-01,8.142686123732162384e-01
1.594999999999999929e+01,8.127906250000026533e-01,8.142686121481019779e-01
1.605000000000000071e+01,8.155437500000028983e-01,8.142686118681292662e-01
1.614999999999999858e+01,8.128906250000029754e-01,8.142686115199293528e-01
1.625000000000000000e+01,8.145875000000027955e-01,8.142686110868757599e-01
1.635000000000000142e+01,8.150187500000026786e-01,8.142686105482903614e-01
1.645000000000000284e+01,8.113718750000026292e-01,8.142686098784559512e-01
1.655000000000000071e+01,8.094093750000032061e-01,8.142686090453881143e-01
1.664999999999999858e+01,8.094843750000031424e-01,8.142686080093080037e-01
1.675000000000000000e+01,8.093562500000025528e-01,8.142686067207434153e-01
1.685000000000000142e+01,8.124968750000027828e-01,8.142686051181655671e-01
1.695000000000000284e+01,8.150750000000024365e-01,8.142686031250520040e-01
1.705000000000000071e+01,8.168156250000027097e-01,8.142686006462322990e-01
1.714999999999999858e+01,8.139937500000025139e-01,8.142685975633433548e-01
1.725000000000000000e+01,8.124937500000026791e-01,8.142685937291784803e-01
1.735000000000000142e+01,8.108250000000027935e-01,8.142685889606575689e-01
1.745000000000000284e+01,8.090406250000026223e-01,8.142685830300852023e-01
1.755000000000000071e+01,8.111375000000028423e-01,8.142685756542786812e-01
1.764999999999999858e+01,8.097906250000025397e-01,8.142685664810456192e-01
1.775000000000000000e+01,8.124687500000028484e-01,8.142685550723675059e-01
1.785000000000000142e+01,8.134937500000029020e-01,8.142685408834836602e-01
1.795000000000000284e+01,8.111062500000028042e-01,8.142685232368800374e-01
1.805000000000000071e+01,8.144718750000025098e-01,8.142685012899374408e-01
1.814999999999999858e+01,8.151781250000028622e-01,8.142684739946973727e-01
1.825000000000000000e+01,8.130593750000026931e-01,8.142684400478222839e-01
1.835000000000000142e+01,8.142406250000031598e-01,8.142683978283618007e-01
1.845000000000000284e+01,8.110187500000023419e-01,8.142683453203537480e-01
1.855000000000000071e+01,8.099906250000029617e-01,8.142682800165620405e-01
1.864999999999999858e+01,8.099156250000030255e-01,8.142681987987593351e-01
1.875000000000000000e+01,8.113906250000029186e-01,8.142680977888328009e-01
1.885000000000000142e+01,8.151281250000029788e-01,8.142679721636083556e-01
1.895000000000000284e+01,8.109187500000024640e-01,8.142678159245486658e-01
1.905000000000000071e+01,8.151031250000029260e-01,8.142676216113300391e-01
1.915000000000000213e+01,8.126062500000031941e-01,8.142673799456221495e-01
1.925000000000000000e+01,8.135093750000028656e-01,8.142670793880628644e-01
1.935000000000000142e+01,8.127000000000027535e-01,8.142667055872762072e-01
1.945000000000000284e+01,8.107718750000029173e-01,8.142662406946274967e-01
1.955000000000000071e+01,8.116937500000028782e-01,8.142656625120016090e-01
1.965000000000000213e+01,8.115375000000024652e-01,8.142649434319193524e-01
1.975000000000000000e+01,8.148812500000029990e-01,8.142640491193956498e-01
1.985000000000000142e+01,8.147125000000030592e-01,8.142629368726206351e-01
1.995000000000000284e+01,8.085812500000026937e-01,8.142615535842174790e-01
2.005000000000000071e+01,8.112000000000025857e-01,8.142598332057773280e-01
2.015000000000000213e+01,8.128562500000028335e-01,8.142576935946796990e-01
2.025000000000000000e+01,8.117156250000028272e-01,8.142550325927544463e-01
2.035000000000000142e+01,8.121125000000027905e-01,8.142517231497234942e-01
2.045000000000000284e+01,8.131781250000027494e-01,8.142476072588517022e-01
2.055000000000000071e+01,8.108156250000029264e-01,8.142424884156724829e-01
2.065000000000000213e+01,8.133718750000029640e-01,8.142361222403703414e-01
2.075000000000000000e+01,8.142125000000028923e-01,8.142282048170871311e-01
2.085000000000000142e+01,8.120250000000023283e-01,8.142183581949735682e-01
2.095000000000000284e+01,8.107937500000025333e-01,8.142061123611632478e-01
2.105000000000000071e+01,8.083656250000029742e-01,8.141908828287516275e-01
2.115000000000000213e+01,8.104750000000031651e-01,8.141719427755857996e-01
2.125000000000000000e+01,8.129562500000031555e-01,8.141483884127451720e-01
2.135000000000000142e+01,8.126312500000026917e-01,8.141190959433530772e-01
2.145000000000000284e+01,8.149875000000024183e-01,8.140826680786104053e-01
2.155000000000000071e+01,8.126718750000027081e-01,8.140373675913534779e-01
2.165000000000000213e+01,8.134250000000022851e-01,8.139810347871263563e-01
2.175000000000000000e+01,8.083625000000025373e-01,8.139109850336053720e-01
2.185000000000000142e+01,8.093250000000028477e-01,8.138238815814757832e-01
2.195000000000000284e+01,8.090562500000028079e-01,8.137155777986798677e-01
2.205000000000000071e+01,8.108437500000023057e-01,8.135809215853944121e-01
2.215000000000000213e+01,8.125250000000029393e-01,8.134135130946381631e-01
2.225000000000000000e+01,8.114000000000026747e-01,8.132054049056074430e-01
2.235000000000000142e+01,8.088718750000026825e-01,8.129467314368088449e-01
2.245000000000000284e+01,8.084281250000028285e-01,8.126252516038636742e-01
2.255000000000000071e+01,8.101031250000031436e-01,8.122257855008010452e-01
2.265000000000000213e+01,8.091812500000026276e-01,8.117295222288358758e-01
2.275000000000000000e+01,8.070500000000028207e-01,8.111131719949270513e-01
2.285000000000000142e+01,8.058156250000030330e-01,8.103479314494403951e-01
2.295000000000000284e+01,8.062531250000024574e-01,8.093982273089708190e-01
2.305000000000000071e+01,8.044062500000030980e-01,8.082202002900331639e-01
2.315000000000000213e+01,8.016156250000028294e-01,8.067598903821482370e-01
2.325000000000000000e+01,8.016531250000032971e-01,8.049510872987821752e-01
2.335000000000000142e+01,7.962593750000023229e-01,8.027128192987235122e-01
2.345000000000000284e+01,7.960593750000029001e-01,7.999464735196895049e-01
2.355000000000000071e+01,7.925375000000026704e-01,7.965325772738368615e-01
2.365000000000000213e+01,7.862875000000028036e-01,7.923273302353639469e-01
2.375000000000000000e+01,7.776156250000028081e-01,7.871590720201160352e-01
2.385000000000000142e+01,7.733093750000027411e-01,7.808250096674507201e-01
2.395000000000000284e+01,7.661968750000026640e-01,7.730887256353007331e-01
2.405000000000000071e+01,7.582406250000027770e-01,7.636792443201836367e-01
2.415000000000000213e+01,7.461156250000022805e-01,7.522927448249172588e-01
2.425000000000000000e+01,7.301843750000024391e-01,7.385983325818706868e-01
2.435000000000000142e+01,7.159812500000025670e-01,7.222495385976496207e-01
2.445000000000000284e+01,6.999218750000024691e-01,7.029032534767898355e-01
2.455000000000000071e+01,6.739968750000021602e-01,6.802474048076980750e-01
2.465000000000000213e+01,6.538375000000020698e-01,6.540375937703380993e-01
2.475000000000000000e+01,6.232656250000019327e-01,6.241409240719597573e-01
2.485000000000000142e+01,5.883375000000019561e-01,5.905824303508356854e-01
2.495000000000000284e+01,5.551312500000018524e-01,5.535863558012446006e-01
2.505000000000000071e+01,5.159125000000018835e-01,5.136021409210246302e-01
2.515000000000000213e+01,4.781406250000014846e-01,4.713048648464323587e-01
2.525000000000000000e+01,4.341562500000014646e-01,4.275632654181912295e-01
2.535000000000000142e+01,3.916187500000014587e-01,3.833753822586452031e-01
2.545000000000000284e+01,3.483968750000012715e-01,3.397805077138936758e-01
2.555000000000000071e+01,3.020156250000008979e-01,2.977632526534875756e-01
2.565000000000000213e+01,2.644656250000008701e-01,2.581680308414704972e-01
2.575000000000000000e+01,2.247125000000008421e-01,2.216389794467314156e-01
2.585000000000000142e+01,1.900687500000006191e-01,1.885927809049172954e-01
2.595000000000000284e+01,1.571437500000005261e-01,1.592232787573701625e-01
2.605000000000000071e+01,1.298968750000004391e-01,1.335302985027621014e-01
2.615000000000000213e+01,1.060500000000003662e-01,1.113622383747538414e-01
2.625000000000000000e+01,8.516250000000026577e-02,9.246252938520477249e-02
2.635000000000000142e+01,6.729062500000022873e-02,7.651264836051580032e-02
2.645000000000000284e+01,5.297187500000018201e-02,6.316753152575571573e-02
2.655000000000000071e+01,4.204062500000014385e-02,5.208196038430362718e-02
2.665000000000000213e+01,3.225937500000011088e-02,4.292834258047006912e-02
2.675000000000000000e+01,2.515312500000008167e-02,3.540728943374993332e-02
2.685000000000000142e+01,1.994375000000007253e-02,2.925271273235025005e-02
2.695000000000000284e+01,1.646562500000005660e-02,2.423308214546759931e-02
2.705000000000000071e+01,1.295000000000004654e-02,2.015021125494576015e-02
2.715000000000000213e+01,1.059062500000003057e-02,1.683661366615690769e-02
2.725000000000000000e+01,8.506250000000025943e-03,1.415216696132887142e-02
2.735000000000000142e+01,7.534375000000025427e-03,1.198057348535452871e-02
2.745000000000000284e+01,6.187500000000021108e-03,1.022591935046157641e-02
2.755000000000000071e+01,5.512500000000019121e-03,8.809500202913100875e-03
2.765000000000000213e+01,5.093750000000021004e-03,7.666993248561349006e-03
2.775000000000000000e+01,4.721875000000015990e-03,6.745998551448417757e-03
2.785000000000000142e+01,4.312500000000014239e-03,6.003939065697572186e-03
2.795000000000000284e+01,4.278125000000014555e-03,5.406290726725937468e-03
2.805000000000000071e+01,4.018750000000012763e-03,4.925105717125066729e-03
2.815000000000000213e+01,3.990625000000014126e-03,4.537789895537269746e-03
2.825000000000000000e+01,3.784375000000014724e-03,4.226096752537267243e-03
2.835000000000000142e+01,3.709375000000013009e-03,3.975303462275092681e-03
2.845000000000000284e+01,3.806250000000013615e-03,3.773538587459823734e-03
2.855000000000000071e+01,3.600000000000011611e-03,3.611235144686364418e-03
2.865000000000000213e+01,3.562500000000013572e-03,3.480686698109747290e-03
2.875000000000000000e+01,3.584375000000011163e-03,3.375687746324518290e-03
2.885000000000000142e+01,3.715625000000013622e-03,3.291242830022467203e-03
2.895000000000000284e+01,3.834375000000013120e-03,3.223331508222460062e-03
2.905000000000000071e+01,3.637500000000012251e-03,3.168718653828395126e-03
2.915000000000000213e+01,3.787500000000014379e-03,3.124801446433733698e-03
2.925000000000000000e+01,3.450000000000012085e-03,3.089486038934996515e-03
2.935000000000000142e+01,3.687500000000013683e-03,3.061088191834704375e-03
2.945000000000000284e+01,3.734375000000013725e-03,3.038253249022127012e-03
2.955000000000000071e+01,3.428125000000012326e-03,3.019891710577204957e-03
2.965000000000000213e+01,3.812500000000012060e-03,3.005127375829808045e-03
2.975000000000000000e+01,3.584375000000013332e-03,2.993255612620593364e-03
2.985000000000000142e+01,3.312500000000009447e-03,2.983709780894627794e-03
2.995000000000000284e+01,3.643750000000013298e-03,2.976034220795342744e-03
3.005000000000000071e+01,3.637500000000013986e-03,2.969862524132782511e-03
3.015000000000000213e+01,3.618750000000011714e-03,2.964900057313479831e-03
3.025000000000000000e+01,3.434375000000012071e-03,2.960909904838604501e-03
3.035000000000000142e+01,3.350000000000010088e-03,2.957701564525516691e-03
3.045000000000000284e+01,3.431250000000012415e-03,2.955121856172582273e-03
3.055000000000000071e+01,3.550000000000013648e-03,2.953047610539494272e-03
3.065000000000000213e+01,3.521875000000011541e-03,2.951379790180896912e-03
3.075000000000000000e+01,3.346875000000012600e-03,2.950038761813544852e-03
3.085000000000000142e+01,3.425000000000010068e-03,2.948960494741303950e-03
3.095000000000000284e+01,3.218750000000010665e-03,2.948093503983895136e-03
3.105000000000000071e+01,3.550000000000011913e-03,2.947396392257606301e-03
3.115000000000000213e+01,3.590625000000012643e-03,2.946835873507802628e-03
3.125000000000000000e+01,3.525000000000011631e-03,2.946385183666244689e-03
3.135000000000000142e+01,3.721875000000011632e-03,2.946022802775782878e-03
3.145000000000000284e+01,3.500000000000011349e-03,2.945731427484332698e-03
3.155000000000000071e+01,3.553125000000012437e-03,2.945497144856978888e-03
3.165000000000000213e+01,3.671875000000013236e-03,2.945308768065646454e-03
3.175000000000000000e+01,3.603125000000010833e-03,2.945157302238599062e-03
3.185000000000000142e+01,3.543750000000012602e-03,2.945035514970106849e-03
3.195000000000000284e+01,3.475000000000011500e-03,2.944937590982354969e-03
3.204999999999999716e+01,3.490625000000011080e-03,2.944858854452836461e-03
3.215000000000000568e+01,3.418750000000010322e-03,2.944795545748057908e-03
3.225000000000000000e+01,3.696875000000013518e-03,2.944744641904861737e-03
3.235000000000000142e+01,3.500000000000011782e-03,2.944703712285612340e-03
3.245000000000000284e+01,3.553125000000012437e-03,2.944670802517090902e-03
3.254999999999999716e+01,3.468750000000011754e-03,2.944644341170365998e-03
3.265000000000000568e+01,3.784375000000013856e-03,2.944623064726092920e-03
3.275000000000000000e+01,3.615625000000013359e-03,2.944605957241552829e-03
3.285000000000000142e+01,3.403125000000012911e-03,2.944592201840512402e-03
3.295000000000000284e+01,3.078125000000009673e-03,2.944581141707480754e-03
3.304999999999999716e+01,3.325000000000012407e-03,2.944572248724797170e-03
3.315000000000000568e+01,3.346875000000010432e-03,2.944565098255691460e-03
3.325000000000000000e+01,3.365625000000012270e-03,2.944559348867559212e-03
3.335000000000000142e+01,3.381250000000013585e-03,2.944554726029113834e-03
3.345000000000000284e+01,3.296875000000010734e-03,2.944551009001317166e-03
3.354999999999999716e+01,3.503125000000012305e-03,2.944548020297421687e-03
3.365000000000000568e+01,3.628125000000013717e-03,2.944545617207749988e-03
3.375000000000000000e+01,3.725000000000013890e-03,2.944543684985534426e-03
3.385000000000000142e+01,3.493750000000013338e-03,2.944542131367910986e-03
3.395000000000000284e+01,3.581250000000012375e-03,2.944540882170054719e-03
3.404999999999999716e+01,3.359375000000012091e-03,2.944539877743179712e-03
3.415000000000000568e+01,3.484375000000013937e-03,2.944539070126261926e-03
3.425000000000000000e+01,3.443750000000012773e-03,2.944538420755871133e-03
3.435000000000000142e+01,3.518750000000011452e-03,2.944537898624755012e-03
3.445000000000000284e+01,3.590625000000014378e-03,2.944537478801356745e-03
3.454999999999999716e+01,3.631250000000012072e-03,2.944537141239211842e-03
3.465000000000000568e+01,3.512500000000013008e-03,2.944536869819880387e-03
3.475000000000000000e+01,3.606250000000013958e-03,2.944536651583118392e-03
3.485000000000000142e+01,3.381250000000009682e-03,2.944536476108150502e-03
3.495000000000000284e+01,3.453125000000011307e-03,2.944536335016290085e-03
3.504999999999999716e+01,3.590625000000014378e-03,2.944536221570315249e-03
3.515000000000000568e+01,3.281250000000012022e-03,2.944536130353225811e-03
3.525000000000000000e+01,3.396875000000013165e-03,2.944536057009450314e-03
3.535000000000000142e+01,3.425000000000010935e-03,2.944535998036790225e-03
3.545000000000000284e+01,3.337500000000011464e-03,2.944535950619442399e-03
3.554999999999999716e+01,3.521875000000012843e-03,2.944535912493106977e-03
3.565000000000000568e+01,3.609375000000012313e-03,2.944535881837406777e-03
3.575000000000000000e+01,3.387500000000010295e-03,2.944535857188401717e-03
3.585000000000000142e+01,3.481250000000013414e-03,2.944535837369255393e-03
3.595000000000000284e+01,3.565625000000011494e-03,2.944535821433502676e-03
3.604999999999999716e+01,3.706250000000012052e-03,2.944535808620196704e-03
3.615000000000000568e+01,3.684375000000013160e-03,2.944535798317604591e-03
3.625000000000000000e+01,3.643750000000012430e-03,2.944535790033731004e-03
3.635000000000000142e+01,3.831250000000012163e-03,2.944535783373003479e-03
3.645000000000000284e+01,3.759375000000014441e-03,2.944535778017398631e-03
3.654999999999999716e+01,3.475000000000011934e-03,2.944535773711176585e-03
3.665000000000000568e+01,3.775000000000013154e-03,2.944535770248724038e-03
3.675000000000000000e+01,3.568750000000012884e-03,2.944535767464728782e-03
3.685000000000000142e+01,3.359375000000010356e-03,2.944535765226241608e-03
3.695000000000000284e+01,3.356250000000011568e-03,2.944535763426348041e-03
3.704999999999999716e+01,3.540625000000012079e-03,2.944535761979172328e-03
3.715000000000000568e+01,3.328125000000012497e-03,2.944535760815547576e-03
3.725000000000000000e+01,3.353125000000012346e-03,2.944535759879907122e-03
3.735000000000000142e+01,3.362500000000010879e-03,2.944535759127564489e-03
3.745000000000000284e+01,3.240625000000011292e-03,2.944535758522659474e-03
3.754999999999999716e+01,3.525000000000012498e-03,2.944535758036326278e-03
3.765000000000000568e+01,3.406250000000011265e-03,2.944535757645250218e-03
3.775000000000000000e+01,3.287500000000011333e-03,2.944535757330779546e-03
3.785000000000000142e+01,3.100000000000010733e-03,2.944535757077981764e-03
3.795000000000000284e+01,3.231250000000010589e-03,2.944535756874699928e-03
3.804999999999999716e+01,3.543750000000012168e-03,2.944535756711219587e-03
3.815000000000000568e+01,3.368750000000011492e-03,2.944535756579824692e-03
3.825000000000000000e+01,3.431250000000012415e-03,2.944535756474131460e-03
3.835000000000000853e+01,3.256250000000010438e-03,2.944535756389143888e-03
3.845000000000000284e+01,3.356250000000010700e-03,2.944535756320809661e-03
3.854999999999999716e+01,3.325000000000010239e-03,2.944535756265909132e-03
3.865000000000000568e+01,3.400000000000009785e-03,2.944535756221777767e-03
3.875000000000000000e+01,3.290625000000010555e-03,2.944535756186195119e-03
