psi,rho_mean,rho_fit
0.1,0.0,0.0
0.30000000000000004,0.0,0.0
0.5,5e-324,5e-324
0.7000000000000001,5e-324,5e-324
0.9,1.183673680513296e-70,1.183673680513296e-70
1.1,5.923268648897054e-11,5.923268648897054e-11
1.3000000000000003,0.020325258606242742,0.020325258606242742
1.5,0.2371603504461727,0.2371603504461727
1.7,0.30850763713939605,0.30850763713939605
1.9,0.3270764886835884,0.3270764886835884
2.1,0.3383097023601465,0.3383097023601465
2.3,0.35125626475680466,0.35125626475680466
2.5,0.3658955472242148,0.3658955472242148
2.7,0.37781988419961904,0.37781988419961904
2.9000000000000004,0.3856205108820675,0.3856205108820675
3.1,0.3904943566293055,0.3904943566293055
3.3,0.39353361835997375,0.39353361835997375
3.5,0.3952634613915311,0.3952634613915311
3.7,0.39586787113596944,0.39586787113596944
3.9,0.39546069847579346,0.39546069847579346
4.1,0.3942810061505827,0.3942810061505827
4.300000000000001,0.3925561461461837,0.3925561461461837
4.5,0.39039453097125915,0.39039453097125915
4.700000000000001,0.387867917994611,0.387867917994611
4.9,0.3850377573896789,0.3850377573896789
5.1,0.3819612762258172,0.3819612762258172
5.300000000000001,0.3786878366093969,0.3786878366093969
5.5,0.3752549125054643,0.3752549125054643
5.700000000000001,0.3716902032410124,0.3716902032410124
5.9,0.3680150411480135,0.3680150411480135
6.1,0.36424645479851353,0.36424645479851353
6.300000000000001,0.3603980902380126,0.3603980902380126
6.5,0.3564807041597874,0.3564807041597874
6.700000000000001,0.3525027209412292,0.3525027209412292
6.9,0.34847089968696776,0.34847089968696776
7.1,0.34439084393113645,0.34439084393113645
7.3,0.3402673506387951,0.3402673506387951
7.5,0.3361046913071464,0.3361046913071464
7.700000000000002,0.3319063203627461,0.3319063203627461
7.9,0.3276758246309906,0.3276758246309906
8.100000000000001,0.32341733418313556,0.32341733418313556
8.3,0.3191351657795867,0.3191351657795867
8.5,0.3148331793959138,0.3148331793959138
8.699999999999998,0.31051390468088547,0.31051390468088547
8.9,0.3061783660119844,0.3061783660119844
9.1,0.3018376731785042,0.3018376731785042
9.3,0.2975133188154634,0.2975133188154634
9.5,0.29321532454423094,0.29321532454423094
9.7,0.2889528579809202,0.2889528579809202
9.9,0.2847355917974248,0.2847355917974248
10.1,0.2798391133407172,0.2798391133407172
10.3,0.2757851705260336,0.2757851705260336
10.5,0.27180345402298034,0.27180345402298034
10.7,0.2679028118952393,0.2679028118952393
10.9,0.26409123930571304,0.26409123930571304
11.1,0.26038020166442366,0.26038020166442366
11.3,0.2567886937814108,0.2567886937814108
11.5,0.25331798800205496,0.25331798800205496
11.7,0.24996578145762416,0.24996578145762416
11.9,0.24673178868687312,0.24673178868687312
12.1,0.24361670951668987,0.24361670951668987
12.3,0.24062124288280637,0.24062124288280637
12.5,0.23774543436043863,0.23774543436043863
12.7,0.23498824707608593,0.23498824707608593
12.9,0.23234856178575902,0.23234856178575902
13.1,0.22982511072671777,0.22982511072671777
13.3,0.22741623763802563,0.22741623763802563
13.5,0.22511992605704417,0.22511992605704417
13.7,0.22293383600527789,0.22293383600527789
13.9,0.220855362937873,0.220855362937873
14.1,0.21888168277911296,0.21888168277911296
14.3,0.21700977596652624,0.21700977596652624
14.5,0.21523645490923726,0.21523645490923726
14.7,0.2135583956077897,0.2135583956077897
14.9,0.21197216996090143,0.21197216996090143
15.1,0.21047427623121956,0.21047427623121956
15.3,0.20906116654985246,0.20906116654985246
15.5,0.20772927190435553,0.20772927190435553
15.7,0.20647502532998316,0.20647502532998316
15.9,0.2052948828322692,0.2052948828322692
16.1,0.20418534190436846,0.20418534190436846
16.3,0.20314295765354332,0.20314295765354332
16.5,0.20216435664042742,0.20216435664042742
16.700000000000003,0.20124624857572856,0.20124624857572856
16.9,0.20038543600266337,0.20038543600266337
17.1,0.1995788220984855,0.1995788220984855
17.3,0.1988234167468911,0.1988234167468911
17.5,0.19811634104315753,0.19811634104315753
17.700000000000003,0.19745483039503878,0.19745483039503878
17.9,0.1968362363776198,0.1968362363776198
18.1,0.19625802749319307,0.19625802749319307
18.3,0.1957177889796455,0.1957177889796455
