psi,rho_mean,rho_fit,rho_std
1.000000000000000056e-01,0.000000000000000000e+00,9.950775056147088461e-11,0.000000000000000000e+00
3.000000000000000444e-01,0.000000000000000000e+00,2.730691377470100514e-09,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00,1.196230148139318887e-07,0.000000000000000000e+00
7.000000000000000666e-01,0.000000000000000000e+00,3.835016217680446535e-06,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00,8.021761233938723889e-05,0.000000000000000000e+00
1.100000000000000089e+00,0.000000000000000000e+00,1.367882029868221997e-03,0.000000000000000000e+00
1.300000000000000266e+00,2.617500000000000382e-02,3.665830116611291239e-02,6.229175834646776813e-04
1.500000000000000000e+00,5.687800000000000633e-01,5.653744991738897108e-01,9.853524616522816096e-03
1.700000000000000178e+00,9.784999999999998144e-01,9.932355535482905173e-01,8.357977594710581937e-03
1.899999999999999911e+00,7.815324999999999633e-01,8.243624389524105700e-01,8.476224876552930151e-03
2.100000000000000089e+00,6.058925000000001670e-01,6.124403400991236257e-01,6.611856873510599947e-03
2.300000000000000266e+00,6.006850000000000245e-01,6.581251387353220794e-01,7.367105051653939467e-03
2.500000000000000000e+00,8.199825000000000585e-01,8.589677112073950127e-01,9.639123608885212524e-03
2.700000000000000178e+00,9.396600000000001618e-01,9.278985796889618332e-01,1.130291764848444062e-02
2.900000000000000355e+00,8.048675000000000690e-01,8.028392161839792429e-01,1.091087428355670338e-02
3.100000000000000089e+00,7.033450000000001090e-01,6.834107548408555610e-01,8.766831930935083464e-03
3.300000000000000266e+00,7.358675000000001187e-01,7.188714906038867758e-01,1.117662357215649244e-02
3.500000000000000000e+00,8.418174999999999963e-01,8.281193299718090373e-01,1.113575647939648965e-02
3.700000000000000178e+00,8.612775000000001402e-01,8.569076243157115469e-01,8.389976397306996708e-03
3.900000000000000355e+00,7.848925000000001040e-01,7.908034639734748961e-01,9.443534059149461327e-03
4.099999999999999645e+00,7.450325000000002085e-01,7.369711199511346233e-01,1.012772737795135033e-02
4.300000000000000711e+00,7.764024999999999954e-01,7.574933223435564855e-01,1.013248391378728137e-02
4.500000000000000000e+00,8.218349999999998712e-01,8.052939244567305366e-01,9.000761663676902849e-03
4.700000000000001066e+00,8.195974999999998678e-01,8.143835589230105088e-01,8.827431452729132128e-03
4.900000000000000355e+00,7.808175000000000532e-01,7.863680345566198548e-01,8.596209002259456999e-03
5.099999999999999645e+00,7.680525000000000269e-01,7.669197800066794857e-01,7.683757218965219481e-03
5.300000000000000711e+00,7.855724999999998959e-01,7.760575529044400067e-01,8.197263262821311361e-03
5.500000000000000000e+00,8.042149999999999022e-01,7.928812395021884729e-01,8.646053252328799246e-03
5.700000000000001066e+00,8.037324999999999608e-01,7.949343903952382773e-01,8.435081427242455479e-03
5.900000000000000355e+00,7.811799999999999855e-01,7.854057872121595896e-01,8.924528588464252302e-03
6.099999999999999645e+00,7.751150000000001095e-01,7.797815273149373283e-01,9.315382016066924356e-03
6.300000000000000711e+00,7.925174999999999859e-01,7.829621826402712870e-01,7.813067242564999265e-03
6.500000000000000000e+00,7.973000000000000087e-01,7.877247687894107786e-01,7.151812431309412244e-03
6.700000000000001066e+00,7.938400000000001011e-01,7.880016921357023696e-01,9.123748652482938440e-03
6.900000000000000355e+00,7.822225000000000428e-01,7.853986685609004592e-01,8.934991458777172268e-03
7.099999999999999645e+00,7.812349999999999017e-01,7.840985208159458875e-01,1.050391029945265710e-02
7.300000000000000711e+00,7.900900000000001810e-01,7.849713153353338191e-01,8.352175890464887467e-03
7.500000000000000000e+00,7.950574999999998616e-01,7.860546518716614584e-01,9.634317431371098445e-03
7.700000000000001066e+00,7.888900000000000912e-01,7.860505978419084494e-01,7.600096952290190909e-03
7.900000000000000355e+00,7.830175000000000329e-01,7.854770011904033122e-01,8.787060987012301067e-03
8.100000000000001421e+00,7.865274999999998240e-01,7.852340924160551294e-01,9.554517738249609232e-03
8.300000000000000711e+00,7.903124999999999734e-01,7.854192483345837639e-01,9.800615917809507582e-03
8.500000000000000000e+00,7.911549999999999416e-01,7.856100588713016419e-01,8.756950622821063276e-03
8.699999999999999289e+00,7.861325000000000118e-01,7.855866014387389296e-01,9.038110465660036813e-03
8.900000000000000355e+00,7.861700000000000355e-01,7.854686864359187171e-01,8.543517086687778955e-03
9.100000000000001421e+00,7.828924999999998802e-01,7.854081493899824906e-01,5.956448849334381075e-03
9.300000000000000711e+00,7.895649999999999613e-01,7.854032280470353289e-01,8.515482803013634319e-03
9.500000000000000000e+00,7.903450000000000752e-01,7.853759312617134558e-01,9.265426680889954011e-03
9.700000000000001066e+00,7.814125000000001764e-01,7.852883841421525180e-01,9.023636724560787914e-03
9.900000000000000355e+00,7.857299999999999285e-01,7.851488189429279840e-01,8.264037499278044374e-03
1.010000000000000142e+01,7.877750000000000030e-01,7.849583084318926263e-01,9.026838637611387869e-03
1.030000000000000071e+01,7.855549999999997812e-01,7.846854032210538454e-01,7.454897718949608440e-03
1.050000000000000000e+01,7.867224999999997692e-01,7.842760238113731797e-01,1.008184239376074681e-02
1.070000000000000107e+01,7.798325000000001506e-01,7.836614890804992628e-01,8.909579040797076591e-03
1.090000000000000036e+01,7.805624999999999369e-01,7.827474344506691883e-01,1.080594226145479252e-02
1.110000000000000142e+01,7.839349999999999374e-01,7.813923463081516863e-01,7.351854402658886817e-03
1.130000000000000071e+01,7.780974999999999975e-01,7.793842905201150417e-01,9.124626524440683853e-03
1.150000000000000000e+01,7.765974999999999406e-01,7.764129086555953130e-01,8.983676351554156780e-03
1.170000000000000107e+01,7.692949999999999511e-01,7.720298100433410360e-01,9.134087400040522345e-03
1.190000000000000036e+01,7.623475000000000668e-01,7.655946905627560861e-01,7.488297448967336060e-03
1.210000000000000142e+01,7.532624999999997240e-01,7.562105412240466285e-01,9.256915977854215244e-03
1.230000000000000071e+01,7.394500000000000517e-01,7.426592757243452025e-01,8.335876804827623693e-03
1.250000000000000000e+01,7.211674999999999613e-01,7.233649123415304416e-01,1.024100728752585544e-02
1.270000000000000107e+01,6.897974999999998413e-01,6.964391705497297025e-01,1.112834781088368336e-02
1.290000000000000036e+01,6.525949999999999251e-01,6.598971553693300240e-01,8.993036779993504939e-03
1.310000000000000142e+01,6.090050000000000185e-01,6.121375851495186593e-01,1.425192415448745496e-02
1.330000000000000071e+01,5.531549999999999523e-01,5.526985684522799369e-01,1.634793484462825769e-02
1.350000000000000000e+01,4.889824999999999311e-01,4.830708177670878789e-01,1.668363739053770403e-02
1.370000000000000107e+01,4.119275000000001130e-01,4.070661984744179396e-01,1.651870928913477116e-02
1.390000000000000036e+01,3.350825000000000609e-01,3.302341680817481029e-01,1.694179101791593034e-02
1.410000000000000142e+01,2.624400000000000066e-01,2.583654401396151545e-01,1.614088956004202866e-02
1.430000000000000071e+01,1.977099999999999969e-01,1.958578200953073056e-01,1.532146413231759950e-02
1.450000000000000000e+01,1.432950000000000057e-01,1.448414018948584181e-01,1.342961084203191102e-02
1.470000000000000107e+01,9.978000000000000758e-02,1.053213216648643258e-01,1.060877739867968281e-02
1.490000000000000036e+01,6.998000000000000054e-02,7.592705499018440052e-02,7.174725375268820211e-03
1.510000000000000142e+01,4.834749999999999465e-02,5.471894242889246279e-02,5.178560941135348927e-03
1.530000000000000071e+01,3.261999999999999622e-02,3.975060821722898458e-02,3.595113642885737742e-03
1.550000000000000000e+01,2.306250000000000314e-02,2.934972519082995959e-02,2.828002596217076611e-03
1.570000000000000107e+01,1.690749999999999892e-02,2.220067572691562796e-02,1.729562996220356669e-03
1.590000000000000036e+01,1.278250000000000219e-02,1.732339757194013841e-02,1.046834199911935923e-03
1.610000000000000142e+01,1.060999999999999964e-02,1.401294288081981511e-02,9.282978197245011880e-04
1.630000000000000071e+01,9.470000000000000986e-03,1.177375609535237337e-02,8.134397399477824109e-04
1.650000000000000000e+01,8.725000000000000117e-03,1.026272713649001127e-02,7.972815655318027557e-04
1.670000000000000284e+01,8.309999999999999679e-03,9.244683154147921925e-03,6.338271389781784679e-04
1.689999999999999858e+01,8.249999999999998654e-03,8.559516591620961942e-03,9.460443964212253247e-04
1.710000000000000142e+01,7.810000000000001837e-03,8.098715655947500563e-03,9.297141609401416351e-04
1.730000000000000071e+01,7.715000000000001371e-03,7.788959176273812200e-03,1.147090140082148921e-03
1.750000000000000000e+01,7.717500000000000401e-03,7.580804498616054710e-03,1.159659092374269859e-03
1.770000000000000284e+01,7.927499999999998784e-03,7.440956257057293292e-03,9.621077464553923122e-04
1.789999999999999858e+01,7.790000000000000049e-03,7.347013336475623733e-03,1.041835424926403162e-03
1.810000000000000142e+01,7.684999999999999991e-03,7.283913496836547964e-03,9.186804037370811544e-04
1.830000000000000071e+01,7.822499999999999593e-03,7.241533231527820871e-03,1.123138811311266303e-03
1.850000000000000000e+01,7.530000000000000235e-03,7.213070291653958174e-03,1.069972946042636137e-03
1.870000000000000284e+01,7.689999999999999787e-03,7.193954915153745119e-03,9.251742367905910029e-04
1.889999999999999858e+01,7.907499999999999599e-03,7.181117510294315366e-03,1.005547114758925534e-03
1.910000000000000142e+01,7.795000000000001580e-03,7.172496349131691866e-03,1.059779023640007763e-03
1.930000000000000426e+01,7.560000000000001615e-03,7.166706725169502690e-03,9.345136646800218400e-04
1.950000000000000000e+01,7.910000000000000364e-03,7.162818670978289039e-03,1.107937866393902612e-03
1.970000000000000284e+01,7.937500000000000111e-03,7.160207637211812859e-03,8.250797409628772561e-04
1.989999999999999858e+01,7.985000000000002512e-03,7.158454194924779301e-03,8.963522568840066873e-04
2.010000000000000142e+01,8.172500000000000944e-03,7.157276671205636820e-03,8.868149691303618817e-04
2.030000000000000426e+01,8.152499999999996555e-03,7.156485906431364619e-03,1.309225866083103471e-03
2.050000000000000000e+01,8.244999999999998858e-03,7.155954869647374039e-03,1.134147024721314902e-03
2.070000000000000284e+01,7.865000000000000463e-03,7.155598252967187989e-03,9.749628872828686047e-04
