psi,rho_mean,rho_fit,rho_std
1.000000000000000056e-01,0.000000000000000000e+00,2.030845027930834751e-07,0.000000000000000000e+00
3.000000000000000444e-01,0.000000000000000000e+00,3.147751205370767586e-06,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00,3.003506524831764661e-05,0.000000000000000000e+00
7.000000000000000666e-01,0.000000000000000000e+00,1.819241091433501482e-04,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00,8.045156078991765308e-04,0.000000000000000000e+00
1.100000000000000089e+00,0.000000000000000000e+00,5.686191732166133439e-03,0.000000000000000000e+00
1.300000000000000266e+00,3.219500000000000833e-02,7.080854304994886605e-02,1.195594985110364503e-03
1.500000000000000000e+00,4.719199999999997841e-01,4.506064860436070907e-01,5.397986954216803246e-03
1.700000000000000178e+00,7.667800000000000171e-01,7.924877083119452603e-01,5.227090365032023046e-03
1.899999999999999911e+00,6.679675000000000473e-01,6.784069068234476196e-01,6.616492054348987843e-03
2.100000000000000089e+00,5.605450000000000710e-01,5.546751025639719002e-01,6.835643811360377943e-03
2.300000000000000266e+00,5.591825000000000268e-01,6.024063012609143231e-01,6.564743851979686941e-03
2.500000000000000000e+00,6.908350000000000879e-01,7.251275725249792803e-01,6.133602444515644930e-03
2.700000000000000178e+00,7.778649999999999176e-01,7.793711998285558495e-01,5.883789058439335348e-03
2.900000000000000355e+00,7.281650000000000622e-01,7.393140685052115302e-01,6.206365577712161241e-03
3.100000000000000089e+00,6.663324999999999942e-01,6.798420518236436560e-01,6.657628687216053665e-03
3.300000000000000266e+00,6.703925000000001688e-01,6.642777493799237876e-01,7.335893641971355864e-03
3.500000000000000000e+00,7.237175000000000136e-01,6.877257996546193297e-01,8.200886906465150450e-03
3.700000000000000178e+00,7.456574999999998621e-01,7.109835714100602999e-01,7.129373542273064607e-03
3.900000000000000355e+00,7.144275000000001041e-01,7.131433239457720674e-01,7.346436210844002439e-03
4.099999999999999645e+00,6.933849999999999181e-01,7.027171565991918722e-01,6.185830582872448892e-03
4.300000000000000711e+00,6.938975000000000559e-01,6.954206055219348537e-01,7.966698368504783467e-03
4.500000000000000000e+00,7.158099999999998353e-01,6.960250313566156422e-01,5.461915993109881136e-03
4.700000000000001066e+00,7.195850000000000302e-01,6.996806061831294388e-01,8.283958817148388137e-03
4.900000000000000355e+00,7.088524999999999965e-01,7.014924897700258732e-01,8.427109684321140021e-03
5.099999999999999645e+00,6.993325000000000236e-01,7.009623929613609805e-01,8.235438105497110486e-03
5.300000000000000711e+00,7.032550000000000745e-01,6.999351358478860252e-01,8.397225418960842930e-03
5.500000000000000000e+00,7.089300000000000601e-01,6.995898522757779681e-01,7.184658362752807843e-03
5.700000000000001066e+00,7.073125000000001217e-01,6.997957373308242301e-01,7.234509313008032766e-03
5.900000000000000355e+00,7.043049999999999589e-01,7.000287014825189447e-01,7.264874034478648393e-03
6.099999999999999645e+00,7.022000000000001574e-01,7.000752097497910942e-01,9.176371258492339519e-03
6.300000000000000711e+00,7.020250000000000101e-01,7.000194846716515373e-01,6.650435284527202694e-03
6.500000000000000000e+00,7.039324999999998500e-01,6.999768035322028181e-01,6.080280356243967892e-03
6.700000000000001066e+00,7.051950000000001273e-01,6.999737299932637935e-01,7.869008163274720385e-03
6.900000000000000355e+00,6.989674999999999638e-01,6.999852606253321730e-01,6.722317015183943735e-03
7.099999999999999645e+00,6.999074999999999047e-01,6.999915502101705655e-01,7.875349198607006079e-03
7.300000000000000711e+00,7.030624999999999236e-01,6.999911724736305185e-01,6.743259304863750275e-03
7.500000000000000000e+00,7.035950000000000815e-01,6.999892848406520374e-01,9.650155439162626941e-03
7.700000000000001066e+00,7.013599999999999834e-01,6.999885481554389832e-01,7.230938644754944869e-03
