tanh_profile function in utils/binning_planar.py -> tanh_profile(psi_cc, *popt)rho_l, rho_v, z01, z02, w1, w2, A, freq, phase, d
6.999889678698612006e-01
3.019185577426226896e-02
2.495332271765142096e+01
1.502513380981692626e+00
2.994008915855045583e+00
3.815737094822611031e-01
4.288947844607609583e-01
5.549163622999580880e+00
1.621896961504150525e+01
4.381587185621024894e+00
