tanh_profile function in utils/binning_planar.py -> tanh_profile(psi_cc, *popt)rho_l, rho_v, z01, z02, w1, w2, A, freq, phase, d
8.125140274183051403e-01
3.649017003747512776e-03
2.587075054324192536e+01
1.460218806201732500e+00
2.142087951117609190e+00
1.878654086026842474e-01
3.654738254605585657e-01
6.489072059426439942e+00
1.412607344819363853e+01
1.091166911296087783e+01
