psi,rho_mean,rho_fit
0.1,0.0,0.0
0.30000000000000004,0.0,0.0
0.5,5e-324,5e-324
0.7000000000000001,5e-324,5e-324
0.9,2.5992782006632e-100,2.5992782006632e-100
1.1,6.493112783081076e-15,6.493112783081076e-15
1.3000000000000003,0.014200281949472673,0.014200281949472673
1.5,0.36558609175812834,0.36558609175812834
1.7,0.47801121751191006,0.47801121751191006
1.9,0.5208504716671708,0.5208504716671708
2.1,0.553808744859138,0.553808744859138
2.3,0.5867317998528535,0.5867317998528535
2.5,0.6189760283850668,0.6189760283850668
2.7,0.6448387267479255,0.6448387267479255
2.9000000000000004,0.6634820934754083,0.6634820934754083
3.1,0.6771158678736945,0.6771158678736945
3.3,0.6874183549113041,0.6874183549113041
3.5,0.6952705077335564,0.6952705077335564
3.7,0.701127918409939,0.701127918409939
3.9,0.7053301921793375,0.7053301921793375
4.1,0.7083075703387242,0.7083075703387242
4.300000000000001,0.7104310052347304,0.7104310052347304
4.5,0.7119058741260919,0.7119058741260919
4.700000000000001,0.7128797294629303,0.7128797294629303
4.9,0.7134716283177469,0.7134716283177469
5.1,0.7137806287475513,0.7137806287475513
5.300000000000001,0.7138857260400661,0.7138857260400661
5.5,0.7138456518541388,0.7138456518541388
5.700000000000001,0.7137035145486578,0.7137035145486578
5.9,0.7134915151007145,0.7134915151007145
6.1,0.7132339535431508,0.7132339535431508
6.300000000000001,0.7129490295422669,0.7129490295422669
6.5,0.7126500906192973,0.7126500906192973
6.700000000000001,0.7123467090641952,0.7123467090641952
6.9,0.7120456434895068,0.7120456434895068
7.1,0.7117515441644198,0.7117515441644198
7.3,0.7114674582659211,0.7114674582659211
7.5,0.7111952181375688,0.7111952181375688
7.700000000000002,0.7109354970659242,0.7109354970659242
7.9,0.7106883607795851,0.7106883607795851
8.100000000000001,0.7104535178815633,0.7104535178815633
8.3,0.7102302421985939,0.7102302421985939
8.5,0.7100171843034965,0.7100171843034965
8.699999999999998,0.7098120419994444,0.7098120419994444
8.9,0.7096115292317704,0.7096115292317704
9.1,0.7094166140602857,0.7094166140602857
9.3,0.7092326678960159,0.7092326678960159
9.5,0.7090597303182189,0.7090597303182189
9.7,0.708897335504778,0.708897335504778
9.9,0.708745158008148,0.708745158008148
10.1,0.7081123398899519,0.7081123398899519
10.3,0.7080086210806925,0.7080086210806925
10.5,0.7079126622065832,0.7079126622065832
10.7,0.7078243439705412,0.7078243439705412
10.9,0.7077434518121833,0.7077434518121833
11.1,0.7076716320195023,0.7076716320195023
11.3,0.707614241741984,0.707614241741984
11.5,0.7075691014322706,0.7075691014322706
11.7,0.7075328227160497,0.7075328227160497
11.9,0.7075033051728244,0.7075033051728244
12.1,0.7074792705670124,0.7074792705670124
12.3,0.707459831584952,0.707459831584952
12.5,0.7074442191150654,0.7074442191150654
12.7,0.707431546874083,0.707431546874083
12.9,0.7074211960977401,0.7074211960977401
13.1,0.7074127450932891,0.7074127450932891
13.3,0.7074058357443952,0.7074058357443952
13.5,0.7074001638291224,0.7074001638291224
13.7,0.7073954705647988,0.7073954705647988
13.9,0.7073915406119606,0.7073915406119606
14.1,0.7073881967452633,0.7073881967452633
14.3,0.7073852894072007,0.7073852894072007
14.5,0.7073826884311346,0.7073826884311346
14.7,0.7073802769871008,0.7073802769871008
14.9,0.7073779466195212,0.7073779466195212
15.1,0.7073755926128527,0.7073755926128527
15.3,0.707373109269847,0.707373109269847
15.5,0.7073703850429787,0.7073703850429787
15.7,0.7073672975345575,0.7073672975345575
15.9,0.707363708021154,0.707363708021154
16.1,0.707359455232398,0.707359455232398
16.3,0.7073543481060515,0.7073543481060515
16.5,0.7073481572011187,0.7073481572011187
16.700000000000003,0.7073406043912277,0.7073406043912277
16.9,0.7073313503753922,0.7073313503753922
17.1,0.7073199794435854,0.7073199794435854
17.3,0.7073059808136087,0.7073059808136087
17.5,0.7072887257035809,0.7072887257035809
17.700000000000003,0.7072674391142687,0.7072674391142687
17.9,0.7072411650596265,0.7072411650596265
18.1,0.7072087236925,0.7072087236925
18.3,0.70716865841321,0.70716865841321
18.5,0.7071191706061315,0.7071191706061315
