LAMMPS data file via write_data, version 22 Jul 2025, timestep = 2050000, units = lj

7000 atoms
1 atom types

-10 10 xlo xhi
-10 10 ylo yhi
0 60 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Atoms # atomic

667 1 4.294939721248224 -8.938662929157456 1.4096754525165627 0 4 0
3777 1 -3.778146905266394 -5.856288943296936 1.327340603297921 -6 -3 0
4561 1 -2.4440703727132735 -5.8177440067928945 1.428209808972975 0 -1 0
2273 1 -3.6173033411043813 -4.548713502078943 1.414355893305243 2 4 0
3480 1 8.354597530661065 -5.172532968418313 1.3907902921905368 5 4 0
3323 1 -8.839892748340192 4.659175830071577 1.409759314137128 -3 2 0
2610 1 5.4096651419934165 8.557162887814151 1.415053478930886 -2 -2 0
5584 1 -8.877777871572274 -8.714683190965674 2.2569609440993705 -1 -3 0
5152 1 -9.809842526085252 -9.045981477361986 2.6954284650032148 1 -1 0
4356 1 -8.874645535936223 -9.665846433515974 1.6950564085627733 1 2 0
1828 1 -8.638594519549072 -9.96659479721725 2.7351347852844543 2 -4 0
1401 1 -7.672464793968737 -9.72475595373537 1.8797678236528002 -1 5 0
106 1 -6.259113032877006 -9.881361178135153 1.63171524608784 0 3 0
3127 1 -6.785021674985151 -9.252488653425269 2.735687687640985 6 -2 0
399 1 -5.748249501717759 -9.448638784450406 2.552475867759107 2 2 0
3778 1 -4.491946350710106 -8.591873736039663 1.593117088151256 3 5 0
3175 1 -4.560510665268872 -9.733884896043953 1.7604932676918643 8 -1 0
3571 1 -3.49550178539682 -9.837778869830988 2.153772305551088 -4 -4 0
1390 1 -2.6450706958731702 -9.436585148636835 2.3402133045682825 4 6 0
119 1 -1.7697287115939973 -9.98515553947229 2.5313902414380074 3 0 0
279 1 -1.3088934750517764 -9.168790437109765 1.8842241203375727 -3 -1 0
1663 1 -0.5765882103167539 -9.798820031887708 2.510613420293478 3 2 0
3545 1 0.5887330596406558 -9.286454448398269 1.9004972823836768 1 2 0
5409 1 2.558612801969147 -9.03228288861369 2.810575740986963 -2 3 0
4369 1 3.1911697106822756 -9.018545902436893 1.8281402296973364 -2 0 0
3800 1 3.9227496390586603 -9.705609034482956 2.42773076404204 -3 -2 0
6934 1 6.771489166006301 -9.589488752171244 1.9671046392503824 -4 -4 0
2165 1 5.818189778056379 -9.282341253350173 2.6015666457915856 8 6 0
330 1 6.655461626280996 -8.784907930480548 2.679873479439421 2 4 0
5196 1 7.709991285429054 -9.130723576447508 1.7397951539177696 4 -6 0
4112 1 8.105404453932193 -9.953074515747979 2.537616766943809 0 0 0
6955 1 8.98722576792862 -8.7644146801122 2.6946256271161335 1 3 0
4457 1 9.980000037633943 -9.65410581606569 1.4954749950055901 5 -2 0
6133 1 9.26507412336595 -8.95613877550634 1.7412857223262201 -4 -3 0
2524 1 8.71684845076959 -9.927626716373869 1.6827972683644583 -6 5 0
5323 1 9.213507254980069 -9.773916195087887 2.611032042906188 1 -3 0
2557 1 -9.200063743762874 -7.73036498598742 2.3936368477931658 -2 -1 0
2619 1 -7.184356295983001 -8.003366768494113 1.95171753369261 1 2 0
6454 1 -6.1453461665907945 -7.787391901736621 2.21748409015655 0 -3 0
2465 1 -5.618722311108983 -8.538544651134012 1.6144893391839275 -3 -1 0
6507 1 -5.1226223753872615 -8.11063879941071 2.7514957537594955 -4 -3 0
813 1 -4.889488845040742 -7.5230376011097455 1.8458370579703225 -3 -2 0
3789 1 -3.506947377293066 -8.204716146954413 2.593879638237484 1 1 0
703 1 -3.1642543427006284 -7.951156277766102 1.535936175792019 4 -3 0
3572 1 -3.9281416636265116 -7.196953461948815 1.9424781396754176 -5 -1 0
2214 1 -2.1057078425326647 -8.511027126365619 2.1386424810584588 -3 -2 0
1321 1 -2.1772979904208847 -7.259976675336611 2.4560612712837435 10 -9 0
