tanh_profile function in utils/binning_planar.py -> tanh_profile(psi_cc, *popt)rho_l, rho_v, z01, z02, w1, w2, A, freq, phase, d
6.654568167349028673e-01
4.356739538320365118e-02
2.552588210863276785e+01
1.519949477643832925e+00
3.529622321771312077e+00
3.849100756505581811e-01
5.611784439891828180e-01
5.061000078094034293e+00
1.725831031407665961e+01
3.295862046156353031e+00
