psi,rho_mean,rho_fit
0.05,0.0,0.0
0.15000000000000002,0.0,0.0
0.25,0.0,0.0
0.35000000000000003,0.0,0.0
0.45,1.1031647001371053e-47,1.1031647001371053e-47
0.55,3.370149204198993e-47,3.370149204198993e-47
0.6500000000000001,0.007319667683043577,0.007319667683043577
0.75,0.022571100695099624,0.022571100695099624
0.85,0.12626699823420798,0.12626699823420798
0.95,0.3284081478087258,0.3284081478087258
1.05,0.44279827880667844,0.44279827880667844
1.15,0.4568566000342991,0.4568566000342991
1.25,0.4684540383693845,0.4684540383693845
1.35,0.4771610578888736,0.4771610578888736
1.45,0.4882828324870419,0.4882828324870419
1.55,0.5023183521432475,0.5023183521432475
1.65,0.5177433791061706,0.5177433791061706
1.75,0.534890978797646,0.534890978797646
1.85,0.5522111838760144,0.5522111838760144
1.95,0.5697512475270413,0.5697512475270413
2.05,0.5854396079383544,0.5854396079383544
2.1500000000000004,0.5987043104413162,0.5987043104413162
2.25,0.6104057707540161,0.6104057707540161
2.3500000000000005,0.6200045170617761,0.6200045170617761
2.45,0.6286940860138271,0.6286940860138271
2.55,0.6361267444382651,0.6361267444382651
2.6500000000000004,0.6429602593646074,0.6429602593646074
2.75,0.6489423598462872,0.6489423598462872
2.8500000000000005,0.654448299819342,0.654448299819342
2.95,0.6592586143579858,0.6592586143579858
3.05,0.6636540392735396,0.6636540392735396
3.1500000000000004,0.6674262617845358,0.6674262617845358
3.25,0.6708514154374036,0.6708514154374036
3.3500000000000005,0.67374045847112,0.67374045847112
3.45,0.6763790098866015,0.6763790098866015
3.55,0.6786195940990865,0.6786195940990865
3.65,0.6806791723632406,0.6806791723632406
3.75,0.6824429215224136,0.6824429215224136
3.850000000000001,0.6840621235993262,0.6840621235993262
3.95,0.6854382532284915,0.6854382532284915
4.050000000000001,0.6866996035163627,0.6866996035163627
4.15,0.6877623174099398,0.6877623174099398
4.25,0.6887355917914479,0.6887355917914479
4.35,0.6895495390421542,0.6895495390421542
4.45,0.6902952895963901,0.6902952895963901
4.550000000000001,0.6909159590059147,0.6909159590059147
4.65,0.6914850421540673,0.6914850421540673
4.75,0.6919566845862947,0.6919566845862947
4.8500000000000005,0.6923890749756573,0.6923890749756573
4.95,0.6927450882372783,0.6927450882372783
5.050000000000001,0.6930711397238701,0.6930711397238701
5.15,0.6933371170987203,0.6933371170987203
5.25,0.6935803008624517,0.6935803008624517
5.3500000000000005,0.693776377829871,0.693776377829871
5.45,0.6939552255428861,0.6939552255428861
5.550000000000001,0.6940973596090823,0.6940973596090823
5.65,0.694226549844759,0.694226549844759
5.75,0.6943272913406311,0.6943272913406311
5.8500000000000005,0.6944183537141918,0.6944183537141918
5.95,0.6944874661655706,0.6944874661655706
6.050000000000001,0.6945493774299916,0.6945493774299916
6.15,0.6945944322847184,0.6945944322847184
6.25,0.6946341692580855,0.6946341692580855
6.3500000000000005,0.6946610521525086,0.6946610521525086
6.45,0.6946840455230705,0.6946840455230705
6.550000000000001,0.6946973264568557,0.6946973264568557
6.65,0.6947077948832663,0.6947077948832663
6.75,0.6947110046828602,0.6947110046828602
6.8500000000000005,0.6947122087263629,0.6947122087263629
6.95,0.694708059985205,0.694708059985205
7.050000000000001,0.6947025055930691,0.6947025055930691
7.15,0.6946930701897426,0.6946930701897426
7.25,0.694682672076812,0.694682672076812
7.35,0.694669522477723,0.694669522477723
7.45,0.6946557289914335,0.6946557289914335
7.55,0.6946400294284643,0.6946400294284643
7.65,0.6946239116462363,0.6946239116462363
7.75,0.6946065107559426,0.6946065107559426
7.85,0.6945888555747195,0.6945888555747195
7.95,0.6945703912859936,0.6945703912859936
8.05,0.694551784913387,0.694551784913387
