tanh_profile function in utils/binning_planar.py -> tanh_profile(psi_cc, *popt)rho_l, rho_v, z01, z02, w1, w2, A, freq, phase, d
8.633942037653734580e-01
-6.524195072857776230e-04
1.297740611723614279e+01
1.489286834983452046e+00
1.453274752848242368e+00
3.253726091563836909e-02
1.479103553076396294e+00
1.675837307510043672e+01
-4.106882815021406508e-01
8.330272475765163054e-02
