psi,rho_mean,rho_fit,rho_std
1.000000000000000056e-01,0.000000000000000000e+00,1.751752477661326894e-09,0.000000000000000000e+00
3.000000000000000444e-01,0.000000000000000000e+00,3.646526738064088182e-08,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00,9.711333755687304804e-07,0.000000000000000000e+00
7.000000000000000666e-01,0.000000000000000000e+00,1.843054630966727152e-05,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00,2.381034217989655812e-04,0.000000000000000000e+00
1.100000000000000089e+00,0.000000000000000000e+00,2.756822194417537977e-03,0.000000000000000000e+00
1.300000000000000266e+00,2.840000000000000857e-02,4.974301462564147819e-02,9.927367807175640872e-04
1.500000000000000000e+00,5.349974999999999037e-01,5.258069374093684578e-01,9.372095690483476377e-03
1.700000000000000178e+00,8.977849999999998332e-01,9.232290824084049552e-01,8.875929899393491390e-03
1.899999999999999911e+00,7.474550000000002026e-01,7.820676549721464754e-01,8.716422793542628888e-03
2.100000000000000089e+00,5.970099999999998186e-01,6.070540994839958016e-01,4.874007321334380624e-03
2.300000000000000266e+00,5.886399999999999411e-01,6.496579058388088912e-01,9.747288421861096189e-03
2.500000000000000000e+00,7.775324999999998488e-01,8.167695964481199722e-01,5.191117793632548001e-03
2.700000000000000178e+00,8.832074999999999232e-01,8.772198030430982119e-01,9.041065304603508254e-03
2.900000000000000355e+00,7.839574999999999738e-01,7.809255708986587718e-01,7.427407903023411709e-03
3.100000000000000089e+00,6.961549999999999683e-01,6.815398175440700035e-01,6.958030196149359373e-03
3.300000000000000266e+00,7.185249999999999693e-01,6.992113622274318541e-01,7.028092127125855522e-03
3.500000000000000000e+00,7.997174999999998590e-01,7.817877328255566916e-01,8.314069796372135224e-03
3.700000000000000178e+00,8.222599999999999909e-01,8.134187269805427389e-01,8.991174034925355357e-03
3.900000000000000355e+00,7.640474999999997685e-01,7.718988363751800863e-01,7.478028782619406192e-03
4.099999999999999645e+00,7.330975000000001796e-01,7.280938704064791045e-01,8.619492520780423425e-03
4.300000000000000711e+00,7.497674999999999201e-01,7.334571534341596255e-01,6.943783190739744558e-03
4.500000000000000000e+00,7.914925000000000432e-01,7.654422291825869751e-01,8.705431985411840254e-03
4.700000000000001066e+00,7.857575000000001086e-01,7.783118224105290972e-01,6.934207255566985501e-03
4.900000000000000355e+00,7.574625000000001496e-01,7.643163921319331422e-01,8.197911720611994121e-03
5.099999999999999645e+00,7.472474999999999534e-01,7.491865792621287268e-01,7.766145745274291405e-03
5.300000000000000711e+00,7.620325000000000015e-01,7.502987249364697631e-01,8.707049095265758515e-03
5.500000000000000000e+00,7.752824999999998745e-01,7.600080987067212579e-01,8.810105964474165829e-03
5.700000000000001066e+00,7.707600000000000007e-01,7.640863480531178142e-01,6.855550958702622683e-03
5.900000000000000355e+00,7.572875000000000023e-01,7.604010841015377276e-01,6.311119572877532322e-03
6.099999999999999645e+00,7.542749999999999178e-01,7.563056849001100757e-01,7.690262126803439069e-03
6.300000000000000711e+00,7.611749999999999350e-01,7.564286477662649499e-01,6.784919423172779303e-03
6.500000000000000000e+00,7.666474999999999262e-01,7.587374293462165742e-01,7.729888591149227522e-03
6.700000000000001066e+00,7.630150000000001098e-01,7.597443936302764600e-01,7.345354779866353906e-03
6.900000000000000355e+00,7.596900000000000874e-01,7.589858793254146141e-01,9.774679965147326302e-03
7.099999999999999645e+00,7.542250000000001453e-01,7.581154206469139512e-01,7.068210895492429459e-03
7.300000000000000711e+00,7.630524999999999114e-01,7.581054209275468470e-01,9.826835907216939503e-03
7.500000000000000000e+00,7.629675000000000207e-01,7.585319309475357930e-01,8.301779691887254536e-03
7.700000000000001066e+00,7.607849999999998225e-01,7.587209976827458124e-01,8.506779030495868754e-03
7.900000000000000355e+00,7.585725000000000939e-01,7.585921714370007507e-01,8.094580301853710955e-03
8.100000000000001421e+00,7.589250000000000718e-01,7.584371269666031479e-01,7.426136276691943511e-03
8.300000000000000711e+00,7.598700000000000454e-01,7.584158400653425725e-01,6.678212808513175891e-03
8.500000000000000000e+00,7.615349999999999620e-01,7.584572866972381089e-01,8.073903705930090755e-03
8.699999999999999289e+00,7.600524999999999087e-01,7.584564369284653162e-01,8.750736435174743741e-03
8.900000000000000355e+00,7.586174999999998336e-01,7.583987492107631123e-01,6.084671746541303432e-03
9.100000000000001421e+00,7.617625000000001201e-01,7.583198146893649350e-01,7.619311942274321209e-03
9.300000000000000711e+00,7.584199999999998720e-01,7.582334939792236828e-01,8.167738203959589577e-03
9.500000000000000000e+00,7.593024999999999913e-01,7.581207113138809239e-01,7.467287871636838631e-03
9.700000000000001066e+00,7.568799999999999972e-01,7.579547723137792792e-01,5.714763889767406763e-03
9.900000000000000355e+00,7.580574999999999397e-01,7.577141554769060150e-01,6.811315565795065391e-03
1.010000000000000142e+01,7.587949999999999973e-01,7.573746578196274282e-01,9.082413602237307884e-03
1.030000000000000071e+01,7.582200000000000051e-01,7.568981018765079671e-01,6.817168728562051153e-03
1.050000000000000000e+01,7.579850000000000199e-01,7.562268475872186979e-01,8.389735269645684848e-03
1.070000000000000107e+01,7.556850000000000511e-01,7.552800765598253196e-01,8.046069651830339148e-03
1.090000000000000036e+01,7.524124999999999286e-01,7.539461662077237003e-01,7.408261302513279370e-03
1.110000000000000142e+01,7.529475000000001028e-01,7.520699630600393704e-01,6.009564197352852168e-03
1.130000000000000071e+01,7.514625000000000332e-01,7.494358656199799906e-01,1.015134000747528083e-02
1.150000000000000000e+01,7.454049999999999843e-01,7.457467009154884474e-01,6.841108328180076255e-03
1.170000000000000107e+01,7.404825000000001545e-01,7.405976785854369027e-01,9.279806528722789327e-03
1.190000000000000036e+01,7.307475000000001053e-01,7.334459239282248300e-01,9.244350693090467100e-03
1.210000000000000142e+01,7.235499999999998044e-01,7.235791945429819183e-01,5.958298061483122306e-03
1.230000000000000071e+01,7.083075000000000898e-01,7.100925713569510300e-01,9.117439549970622614e-03
1.250000000000000000e+01,6.885250000000000536e-01,6.918899454417469785e-01,8.699856320652673419e-03
1.270000000000000107e+01,6.628799999999998027e-01,6.677376279058629960e-01,8.337571904527007333e-03
1.290000000000000036e+01,6.343124999999999458e-01,6.364059447510251877e-01,1.007103552664507032e-02
1.310000000000000142e+01,5.955650000000000110e-01,5.969295150648805670e-01,1.171180353768210176e-02
1.330000000000000071e+01,5.471875000000000488e-01,5.489796797958942376e-01,9.106430275822731402e-03
1.350000000000000000e+01,4.933624999999999261e-01,4.932621031738265160e-01,9.785688731375448771e-03
1.370000000000000107e+01,4.326500000000000901e-01,4.317565424728301293e-01,8.430957990144353001e-03
1.390000000000000036e+01,3.698675000000000157e-01,3.675908241832568368e-01,9.762458639308574729e-03
1.410000000000000142e+01,3.097724999999999507e-01,3.044765196535371699e-01,8.743771843582810385e-03
1.430000000000000071e+01,2.507149999999999657e-01,2.458902841058837607e-01,9.666125060447462378e-03
1.450000000000000000e+01,1.968850000000000322e-01,1.943598778033703289e-01,7.343688661557947438e-03
1.470000000000000107e+01,1.512024999999999897e-01,1.511399533233391268e-01,6.484708227011735417e-03
1.490000000000000036e+01,1.154049999999999798e-01,1.163125478897309301e-01,5.935284766812616748e-03
1.510000000000000142e+01,8.565499999999999503e-02,8.914212175694986862e-02,5.418460161920155178e-03
1.530000000000000071e+01,6.436500000000000554e-02,6.847582158981506406e-02,4.392610421581850076e-03
1.550000000000000000e+01,4.642500000000000793e-02,5.305775027625612983e-02,3.863680410669272439e-03
1.570000000000000107e+01,3.480499999999999566e-02,4.172028449451201104e-02,3.676987468309521421e-03
1.590000000000000036e+01,2.655000000000000068e-02,3.347179959563913176e-02,2.807227514076739757e-03
1.610000000000000142e+01,2.202749999999999847e-02,2.751708955535002096e-02,2.254905471236106317e-03
1.630000000000000071e+01,1.876499999999999696e-02,2.324234366417945313e-02,1.979639786478976180e-03
1.650000000000000000e+01,1.647250000000000103e-02,2.018594979786539345e-02,1.847934479927592971e-03
1.670000000000000284e+01,1.529999999999999763e-02,1.800695642844770544e-02,1.519522085532504620e-03
1.689999999999999858e+01,1.418749999999999699e-02,1.645667966853044811e-02,1.132634911215993920e-03
1.710000000000000142e+01,1.398749999999999993e-02,1.535532587483075077e-02,1.340549278624643664e-03
1.730000000000000071e+01,1.422250000000000250e-02,1.457371112463991085e-02,1.294672789386935126e-03
1.750000000000000000e+01,1.401999999999999948e-02,1.401941988758863278e-02,8.426774371952146106e-04
1.770000000000000284e+01,1.381999999999999895e-02,1.362654354577192209e-02,1.437779721068491298e-03
1.789999999999999858e+01,1.383500000000000008e-02,1.334817987850290058e-02,1.339982325099457099e-03
1.810000000000000142e+01,1.302500000000000012e-02,1.315100344535807819e-02,1.267457047959043249e-03
1.830000000000000071e+01,1.351749999999999827e-02,1.301136128590563157e-02,1.108136771911823974e-03
1.850000000000000000e+01,1.382250000000000145e-02,1.291247847442994479e-02,1.528111579695671206e-03
1.870000000000000284e+01,1.387999999999999998e-02,1.284246454062093479e-02,1.654451729823445093e-03
1.889999999999999858e+01,1.362500000000000169e-02,1.279289448307452393e-02,1.073300369985274094e-03
1.910000000000000142e+01,1.382499999999999875e-02,1.275780038986545906e-02,1.299139391248967188e-03
