psi,rho_mean,rho_fit
0.05,0.0,0.0
0.15000000000000002,0.0,0.0
0.25,0.0,0.0
0.35000000000000003,0.0,0.0
0.45,1.04498420465075e-31,1.04498420465075e-31
0.55,3.1924087901530457e-31,3.1924087901530457e-31
0.6500000000000001,0.010432360757971765,0.010432360757971765
0.75,0.03216947481116742,0.03216947481116742
0.85,0.10227784059357531,0.10227784059357531
0.95,0.22622699893676598,0.22622699893676598
1.05,0.29296820916499267,0.29296820916499267
1.15,0.2942996149176909,0.2942996149176909
1.25,0.29366040008229943,0.29366040008229943
1.35,0.2907066017925332,0.2907066017925332
1.45,0.2898904418713705,0.2898904418713705
1.55,0.29165364632855945,0.29165364632855945
1.65,0.2949806773513837,0.2949806773513837
1.75,0.300246384753329,0.300246384753329
1.85,0.30616152348047887,0.30616152348047887
1.95,0.3129038846180606,0.3129038846180606
2.05,0.3188680246228791,0.3188680246228791
2.1500000000000004,0.3238135663110693,0.3238135663110693
2.25,0.32802459725440214,0.32802459725440214
2.3500000000000005,0.3312476392350447,0.3312476392350447
2.45,0.33411764291162604,0.33411764291162604
2.55,0.3364995816817962,0.3364995816817962
2.6500000000000004,0.33870222290684077,0.33870222290684077
2.75,0.34065007288354887,0.34065007288354887
2.8500000000000005,0.34245874277217886,0.34245874277217886
2.95,0.3440640837255507,0.3440640837255507
3.05,0.34552699429551775,0.34552699429551775
3.1500000000000004,0.34677596131886435,0.34677596131886435
3.25,0.3478946949645837,0.3478946949645837
3.3500000000000005,0.34881225960571305,0.34881225960571305
3.45,0.349644009426299,0.349644009426299
3.55,0.3503394214151127,0.3503394214151127
3.65,0.35097811619719416,0.35097811619719416
3.75,0.3515241145753211,0.3515241145753211
3.850000000000001,0.35202128241814257,0.35202128241814257
3.95,0.35243633613208697,0.35243633613208697
4.050000000000001,0.3528097595079891,0.3528097595079891
4.15,0.35311113768700514,0.35311113768700514
4.25,0.3533786915243892,0.3533786915243892
4.35,0.3535859908369127,0.3535859908369127
4.45,0.35376726447594126,0.35376726447594126
4.550000000000001,0.353900803822825,0.353900803822825
4.65,0.35401469952671705,0.35401469952671705
4.75,0.3540914905716247,0.3540914905716247
4.8500000000000005,0.35415319810019896,0.35415319810019896
4.95,0.3541855559295037,0.3541855559295037
5.050000000000001,0.3542062131306895,0.3542062131306895
5.15,0.3542034102785112,0.3542034102785112
5.25,0.3541916156780982,0.3541916156780982
5.3500000000000005,0.3541612381313333,0.3541612381313333
5.45,0.3541240886529931,0.3541240886529931
5.550000000000001,0.3540725089330237,0.3540725089330237
5.65,0.3540159387348509,0.3540159387348509
5.75,0.35394840015945017,0.35394840015945017
5.8500000000000005,0.35387725983332374,0.35387725983332374
5.95,0.353797951602546,0.353797951602546
6.050000000000001,0.353716115496582,0.353716115496582
6.15,0.3536283621855732,0.3536283621855732
6.25,0.3535389161256388,0.3535389161256388
6.3500000000000005,0.35344537844973006,0.35344537844973006
6.45,0.3533507946401369,0.3533507946401369
6.550000000000001,0.3532535985552031,0.3532535985552031
6.65,0.3531558493789307,0.3531558493789307
6.75,0.35305667276333536,0.35305667276333536
6.8500000000000005,0.35295731201674485,0.35295731201674485
6.95,0.3528574598776213,0.3528574598776213
7.050000000000001,0.35275769360459713,0.35275769360459713
7.15,0.35265816440841374,0.35265816440841374
7.25,0.3525589130777552,0.3525589130777552
7.35,0.3524604559046935,0.3524604559046935
7.45,0.3523623986831891,0.3523623986831891
7.55,0.3522655254242419,0.3522655254242419
7.65,0.3521691221591564,0.3521691221591564
7.75,0.35207416084802784,0.35207416084802784
7.85,0.3519797167694047,0.3519797167694047
7.95,0.35188691843057174,0.35188691843057174
8.05,0.35179465811311245,0.35179465811311245
