psi,rho,rho_fit
1.525000000000000000e+01,6.634437500000024412e-01,6.623888470096512826e-01
1.535000000000000142e+01,6.648812500000024217e-01,6.623888304510836544e-01
1.544999999999999929e+01,6.650156250000019975e-01,6.623888119473707592e-01
1.555000000000000071e+01,6.667250000000025656e-01,6.623887912700153757e-01
1.565000000000000213e+01,6.656031250000021826e-01,6.623887681636784208e-01
1.575000000000000000e+01,6.680843750000022840e-01,6.623887423430264709e-01
1.585000000000000142e+01,6.664906250000021126e-01,6.623887134892072481e-01
1.594999999999999929e+01,6.661281250000022913e-01,6.623886812459134354e-01
1.605000000000000071e+01,6.659156250000022315e-01,6.623886452149817528e-01
1.614999999999999858e+01,6.661468750000025807e-01,6.623886049514768892e-01
1.625000000000000000e+01,6.649937500000021595e-01,6.623885599581966765e-01
1.635000000000000142e+01,6.647093750000020451e-01,6.623885096795327776e-01
1.645000000000000284e+01,6.662531250000023331e-01,6.623884534946093972e-01
1.655000000000000071e+01,6.660625000000021112e-01,6.623883907096167478e-01
1.664999999999999858e+01,6.667125000000023727e-01,6.623883205492431259e-01
1.675000000000000000e+01,6.662843750000024823e-01,6.623882421471011250e-01
1.685000000000000142e+01,6.652156250000025306e-01,6.623881545350294164e-01
1.695000000000000284e+01,6.664281250000021473e-01,6.623880566311368678e-01
1.705000000000000071e+01,6.678000000000019476e-01,6.623879472264437851e-01
1.714999999999999858e+01,6.635187500000021554e-01,6.623878249699521881e-01
1.725000000000000000e+01,6.641312500000026153e-01,6.623876883519640435e-01
1.735000000000000142e+01,6.643718750000020545e-01,6.623875356854385110e-01
1.745000000000000284e+01,6.656468750000021917e-01,6.623873650851609396e-01
1.755000000000000071e+01,6.639812500000020767e-01,6.623871744444631560e-01
1.764999999999999858e+01,6.650375000000019465e-01,6.623869614092110503e-01
1.775000000000000000e+01,6.674593750000021863e-01,6.623867233487353845e-01
1.785000000000000142e+01,6.668187500000024581e-01,6.623864573233493314e-01
1.795000000000000284e+01,6.623218750000021693e-01,6.623861600480496215e-01
1.805000000000000071e+01,6.660343750000022878e-01,6.623858278519545451e-01
1.814999999999999858e+01,6.649812500000024107e-01,6.623854566329785420e-01
1.825000000000000000e+01,6.659875000000021750e-01,6.623850418071820512e-01
1.835000000000000142e+01,6.636000000000022991e-01,6.623845782521728953e-01
1.845000000000000284e+01,6.652468750000020137e-01,6.623840602438607617e-01
1.855000000000000071e+01,6.650937500000023705e-01,6.623834813857831794e-01
1.864999999999999858e+01,6.659187500000020021e-01,6.623828345301314702e-01
1.875000000000000000e+01,6.623625000000025187e-01,6.623821116895025618e-01
1.885000000000000142e+01,6.656937500000023045e-01,6.623813039382873136e-01
1.895000000000000284e+01,6.628062500000023727e-01,6.623804013024772175e-01
1.905000000000000071e+01,6.625406250000018815e-01,6.623793926365344475e-01
1.915000000000000213e+01,6.678062500000022661e-01,6.623782654858014762e-01
1.925000000000000000e+01,6.632031250000024469e-01,6.623770059327556137e-01
1.935000000000000142e+01,6.651062500000023414e-01,6.623755984252144291e-01
1.945000000000000284e+01,6.654750000000022592e-01,6.623740255843704183e-01
1.955000000000000071e+01,6.628656250000020123e-01,6.623722679902901422e-01
1.965000000000000213e+01,6.650937500000021485e-01,6.623703039422363936e-01
1.975000000000000000e+01,6.624906250000021091e-01,6.623681091908562024e-01
1.985000000000000142e+01,6.649750000000018701e-01,6.623656566389384270e-01
1.995000000000000284e+01,6.631750000000021794e-01,6.623629160070567679e-01
2.005000000000000071e+01,6.638812500000019767e-01,6.623598534599783871e-01
2.015000000000000213e+01,6.671406250000024851e-01,6.623564311892444767e-01
2.025000000000000000e+01,6.664656250000022819e-01,6.623526069467869926e-01
2.035000000000000142e+01,6.643281250000022675e-01,6.623483335238453673e-01
2.045000000000000284e+01,6.644093750000024112e-01,6.623435581687825424e-01
2.055000000000000071e+01,6.634062500000024176e-01,6.623382219366482637e-01
2.065000000000000213e+01,6.634656250000020572e-01,6.623322589625053602e-01
2.075000000000000000e+01,6.628687500000023380e-01,6.623255956496083563e-01
2.085000000000000142e+01,6.658000000000021679e-01,6.623181497624828218e-01
2.095000000000000284e+01,6.665031250000024166e-01,6.623098294138018982e-01
2.105000000000000071e+01,6.677062500000019440e-01,6.623005319326660256e-01
2.115000000000000213e+01,6.642375000000022567e-01,6.622901426004588199e-01
2.125000000000000000e+01,6.668781250000023197e-01,6.622785332388508861e-01
2.135000000000000142e+01,6.602750000000021657e-01,6.622655606327463307e-01
2.145000000000000284e+01,6.653343750000023649e-01,6.622510647689811014e-01
2.155000000000000071e+01,6.633562500000022011e-01,6.622348668693831542e-01
2.165000000000000213e+01,6.655656250000023810e-01,6.622167671943492984e-01
2.175000000000000000e+01,6.635468750000020899e-01,6.621965425903733049e-01
2.185000000000000142e+01,6.652656250000021920e-01,6.621739437519358340e-01
2.195000000000000284e+01,6.644343750000025750e-01,6.621486921648082058e-01
2.205000000000000071e+01,6.647531250000022762e-01,6.621204766941106712e-01
2.215000000000000213e+01,6.648343750000023089e-01,6.620889497763378095e-01
2.225000000000000000e+01,6.655281250000021354e-01,6.620537231700140968e-01
2.235000000000000142e+01,6.649531250000026983e-01,6.620143632146098245e-01
2.245000000000000284e+01,6.633031250000022139e-01,6.619703855417884419e-01
2.255000000000000071e+01,6.640812500000023988e-01,6.619212491769534967e-01
2.265000000000000213e+01,6.616281250000020098e-01,6.618663499623300694e-01
2.275000000000000000e+01,6.626937500000021908e-01,6.618050132254571505e-01
2.285000000000000142e+01,6.636187500000023665e-01,6.617364856088945313e-01
2.295000000000000284e+01,6.644375000000024567e-01,6.616599259681624767e-01
2.305000000000000071e+01,6.642468750000021238e-01,6.615743952353665414e-01
2.315000000000000213e+01,6.634781250000024722e-01,6.614788451356186094e-01
2.325000000000000000e+01,6.640687500000020949e-01,6.613721056322103831e-01
2.335000000000000142e+01,6.647750000000022252e-01,6.612528709645542069e-01
2.345000000000000284e+01,6.632750000000022794e-01,6.611196841301933969e-01
2.355000000000000071e+01,6.596906250000023064e-01,6.609709196487676408e-01
2.365000000000000213e+01,6.639500000000020385e-01,6.608047644318104652e-01
2.375000000000000000e+01,6.630937500000024798e-01,6.606191965677961075e-01
2.385000000000000142e+01,6.621968750000020165e-01,6.604119618172027417e-01
2.395000000000000284e+01,6.647406250000019723e-01,6.601805475978146376e-01
2.405000000000000071e+01,6.613718750000019408e-01,6.599221542265041318e-01
2.415000000000000213e+01,6.639312500000025263e-01,6.596336631708926701e-01
2.425000000000000000e+01,6.639125000000021259e-01,6.593116020533573707e-01
2.435000000000000142e+01,6.641531250000024533e-01,6.589521061418086578e-01
2.445000000000000284e+01,6.606625000000022618e-01,6.585508760577838405e-01
2.455000000000000071e+01,6.600562500000017874e-01,6.581031314342786764e-01
2.465000000000000213e+01,6.600562500000024535e-01,6.576035602653631518e-01
2.475000000000000000e+01,6.587187500000021290e-01,6.570462637094984792e-01
2.485000000000000142e+01,6.599031250000021442e-01,6.564246961416186910e-01
2.495000000000000284e+01,6.583968750000022130e-01,6.557316002991984139e-01
2.505000000000000071e+01,6.593656250000021757e-01,6.549589374391703300e-01
2.515000000000000213e+01,6.567593750000021435e-01,6.540978125210389349e-01
2.525000000000000000e+01,6.581656250000024189e-01,6.531383945631599186e-01
2.535000000000000142e+01,6.583406250000025661e-01,6.520698324912754806e-01
2.545000000000000284e+01,6.576343750000021027e-01,6.508801670193882227e-01
2.555000000000000071e+01,6.537937500000020608e-01,6.495562393823505198e-01
2.565000000000000213e+01,6.499593750000022263e-01,6.480835980874446456e-01
2.575000000000000000e+01,6.451625000000020815e-01,6.464464052796150551e-01
2.585000000000000142e+01,6.458312500000020773e-01,6.446273448328793121e-01
2.595000000000000284e+01,6.453250000000019249e-01,6.426075348991029390e-01
2.605000000000000071e+01,6.453281250000020286e-01,6.403664483732058876e-01
2.615000000000000213e+01,6.402937500000019933e-01,6.378818455759740491e-01
2.625000000000000000e+01,6.404593750000019403e-01,6.351297244112514839e-01
2.635000000000000142e+01,6.361781250000022592e-01,6.320842943140878578e-01
2.645000000000000284e+01,6.319625000000020920e-01,6.287179814489131102e-01
2.655000000000000071e+01,6.255093750000020325e-01,6.250014738039137985e-01
2.665000000000000213e+01,6.207281250000020734e-01,6.209038159998461204e-01
2.675000000000000000e+01,6.162062500000016207e-01,6.163925647020349619e-01
2.685000000000000142e+01,6.122218750000019138e-01,6.114340163747833401e-01
2.695000000000000284e+01,6.047281250000019481e-01,6.059935195935610697e-01
2.705000000000000071e+01,5.981906250000019742e-01,6.000358840403839933e-01
2.715000000000000213e+01,5.911906250000018570e-01,5.935258974254529196e-01
2.725000000000000000e+01,5.878500000000020931e-01,5.864289596514947744e-01
2.735000000000000142e+01,5.783531250000019108e-01,5.787118403069321237e-01
2.745000000000000284e+01,5.685156250000019673e-01,5.703435608019074010e-01
2.755000000000000071e+01,5.595531250000014278e-01,5.612963959719172724e-01
2.765000000000000213e+01,5.534187500000019577e-01,5.515469817081637416e-01
2.775000000000000000e+01,5.386875000000020952e-01,5.410775052510181649e-01
2.785000000000000142e+01,5.273250000000015980e-01,5.298769435652049831e-01
2.795000000000000284e+01,5.144156250000017083e-01,5.179423033614054539e-01
2.805000000000000071e+01,5.006500000000015937e-01,5.052798048225584093e-01
2.815000000000000213e+01,4.899093750000017011e-01,4.919059412254561670e-01
2.825000000000000000e+01,4.754000000000014325e-01,4.778483399373371077e-01
2.835000000000000142e+01,4.588437500000017155e-01,4.631463483028825934e-01
2.845000000000000284e+01,4.427250000000013119e-01,4.478512721531048291e-01
2.855000000000000071e+01,4.315312500000015317e-01,4.320262060626426925e-01
2.865000000000000213e+01,4.143343750000013648e-01,4.157454133330758528e-01
2.875000000000000000e+01,3.979843750000011671e-01,3.990932393101783160e-01
2.885000000000000142e+01,3.815062500000012125e-01,3.821625723133523778e-01
2.895000000000000284e+01,3.639843750000013034e-01,3.650528994372614355e-01
2.905000000000000071e+01,3.497843750000012575e-01,3.478680363413679810e-01
2.915000000000000213e+01,3.326312500000010441e-01,3.307136371925371576e-01
2.925000000000000000e+01,3.143312500000011167e-01,3.136946098223079016e-01
2.935000000000000142e+01,2.996531250000009639e-01,2.969125694622821166e-01
2.945000000000000284e+01,2.813843750000007971e-01,2.804634610311896314e-01
2.955000000000000071e+01,2.663156250000008884e-01,2.644354653152041212e-01
2.965000000000000213e+01,2.528125000000008282e-01,2.489072804224791435e-01
2.975000000000000000e+01,2.363906250000006315e-01,2.339468396314086096e-01
2.985000000000000142e+01,2.240281250000007440e-01,2.196104938016590069e-01
2.995000000000000284e+01,2.097062500000007601e-01,2.059426544835946671e-01
3.005000000000000071e+01,1.955718750000006445e-01,1.929758658205234234e-01
3.015000000000000213e+01,1.828062500000005308e-01,1.807312514689267957e-01
3.025000000000000000e+01,1.712718750000006562e-01,1.692192681879238214e-01
3.035000000000000142e+01,1.602875000000004713e-01,1.584406905753517336e-01
3.045000000000000284e+01,1.509218750000004827e-01,1.483877509280124019e-01
3.055000000000000071e+01,1.399562500000005316e-01,1.390453630927605266e-01
3.065000000000000213e+01,1.303406250000004318e-01,1.303923678981478984e-01
3.075000000000000000e+01,1.211218750000004202e-01,1.224027487413192616e-01
3.085000000000000142e+01,1.150531250000003669e-01,1.150467777503726974e-01
3.095000000000000284e+01,1.067375000000003737e-01,1.082920645290031680e-01
3.105000000000000071e+01,1.010250000000003506e-01,1.021044900224857832e-01
3.115000000000000213e+01,9.325000000000033262e-02,9.644901703959951611e-02
3.125000000000000000e+01,9.020937500000031362e-02,9.129037620924068674e-02
3.135000000000000142e+01,8.435937500000026401e-02,8.659363163469413482e-02
3.145000000000000284e+01,8.016875000000026064e-02,8.232463436611520136e-02
3.155000000000000071e+01,7.569687500000027436e-02,7.845037425996459479e-02
3.165000000000000213e+01,7.190937500000023352e-02,7.493924208759605854e-02
3.175000000000000000e+01,6.929375000000025098e-02,7.176121415173986051e-02
3.185000000000000142e+01,6.669062500000022542e-02,6.888797140798796903e-02
3.195000000000000284e+01,6.333750000000021307e-02,6.629296437563286792e-02
3.204999999999999716e+01,6.119375000000019937e-02,6.395143412851989062e-02
3.215000000000000568e+01,6.000625000000016362e-02,6.184039851526990095e-02
3.225000000000000000e+01,5.836250000000018506e-02,5.993861156878482754e-02
3.235000000000000142e+01,5.550312500000018773e-02,5.822650289774877752e-02
3.245000000000000284e+01,5.439375000000018501e-02,5.668610275450364222e-02
3.254999999999999716e+01,5.250000000000014377e-02,5.530095747212659951e-02
3.265000000000000568e+01,5.186875000000013697e-02,5.405603907280442932e-02
3.275000000000000000e+01,5.136875000000018510e-02,5.293765207361122993e-02
3.285000000000000142e+01,5.017812500000017745e-02,5.193333985169518163e-02
3.295000000000000284e+01,4.945625000000017368e-02,5.103179237146382441e-02
3.304999999999999716e+01,4.831250000000014699e-02,5.022275661191782925e-02
3.315000000000000568e+01,4.791250000000014247e-02,4.949695065203674194e-02
3.325000000000000000e+01,4.796562500000019907e-02,4.884598206503343309e-02
3.335000000000000142e+01,4.733750000000016417e-02,4.826227102778146705e-02
3.345000000000000284e+01,4.745937500000017156e-02,4.773897835996837591e-02
3.354999999999999716e+01,4.661875000000016006e-02,4.726993855968281144e-02
3.365000000000000568e+01,4.664375000000015731e-02,4.684959779044112205e-02
3.375000000000000000e+01,4.581875000000017184e-02,4.647295669234019488e-02
3.385000000000000142e+01,4.603125000000016925e-02,4.613551783135161344e-02
3.395000000000000284e+01,4.596562500000016954e-02,4.583323756090801337e-02
3.404999999999999716e+01,4.493437500000013046e-02,4.556248204484059094e-02
3.415000000000000568e+01,4.561875000000015917e-02,4.531998717709290192e-02
3.425000000000000000e+01,4.531250000000015821e-02,4.510282212874194840e-02
3.435000000000000142e+01,4.543750000000015832e-02,4.490835625451577995e-02
3.445000000000000284e+01,4.462187500000017182e-02,4.473422909744378950e-02
3.454999999999999716e+01,4.463125000000014997e-02,4.457832324011840042e-02
3.465000000000000568e+01,4.491562500000016722e-02,4.443873976318452046e-02
3.475000000000000000e+01,4.481875000000015014e-02,4.431377608525327583e-02
3.485000000000000142e+01,4.451562500000014883e-02,4.420190597280077016e-02
3.495000000000000284e+01,4.388437500000015590e-02,4.410176152326711341e-02
3.504999999999999716e+01,4.497500000000014680e-02,4.401211693914280909e-02
3.515000000000000568e+01,4.407187500000013525e-02,4.393187392505254474e-02
3.525000000000000000e+01,4.560625000000017443e-02,4.386004855353070608e-02
3.535000000000000142e+01,4.491250000000017450e-02,4.379575945820385341e-02
3.545000000000000284e+01,4.502500000000018293e-02,4.373821722536802570e-02
3.554999999999999716e+01,4.504062500000014652e-02,4.368671486644115642e-02
3.565000000000000568e+01,4.545312500000016354e-02,4.364061926445400585e-02
3.575000000000000000e+01,4.513125000000015041e-02,4.359936349763682273e-02
3.585000000000000142e+01,4.481250000000015082e-02,4.356243995227276899e-02
3.595000000000000284e+01,4.519062500000017163e-02,4.352939414535555995e-02
3.604999999999999716e+01,4.465625000000016109e-02,4.349981918525069879e-02
3.615000000000000568e+01,4.416250000000014608e-02,4.347335080554781683e-02
3.625000000000000000e+01,4.542500000000014582e-02,4.344966291365903732e-02
3.635000000000000142e+01,4.520625000000014909e-02,4.342846360150343088e-02
3.645000000000000284e+01,4.548437500000018091e-02,4.340949157086404497e-02
3.654999999999999716e+01,4.532187500000015717e-02,4.339251293076046290e-02
3.665000000000000568e+01,4.527812500000014118e-02,4.337731832847491198e-02
3.675000000000000000e+01,4.597187500000014804e-02,4.336372037975827487e-02
3.685000000000000142e+01,4.543750000000017220e-02,4.335155136724411218e-02
3.695000000000000284e+01,4.585000000000017534e-02,4.334066117926133055e-02
3.704999999999999716e+01,4.507500000000015661e-02,4.333091546408235351e-02
3.715000000000000568e+01,4.564062500000016370e-02,4.332219397720671328e-02
3.725000000000000000e+01,4.526562500000015643e-02,4.331438910158447175e-02
3.735000000000000142e+01,4.637187500000013868e-02,4.330740452276016228e-02
3.745000000000000284e+01,4.495937500000016934e-02,4.330115404277645741e-02
3.754999999999999716e+01,4.518750000000015810e-02,4.329556051835414809e-02
3.765000000000000568e+01,4.448437500000017308e-02,4.329055491036459813e-02
3.775000000000000000e+01,4.502812500000013402e-02,4.328607543296142390e-02
3.785000000000000142e+01,4.482187500000014285e-02,4.328206679194668283e-02
3.795000000000000284e+01,4.532187500000015717e-02,4.327847950303320701e-02
3.804999999999999716e+01,4.512812500000015076e-02,4.327526928163788478e-02
3.815000000000000568e+01,4.528750000000015402e-02,4.327239649671249522e-02
3.825000000000000000e+01,4.464375000000014859e-02,4.326982568190340661e-02
3.835000000000000853e+01,4.501875000000013505e-02,4.326752509802894719e-02
3.845000000000000284e+01,4.492187500000015959e-02,4.326546634149497361e-02
3.854999999999999716e+01,4.552187500000015596e-02,4.326362399383010260e-02
3.865000000000000568e+01,4.394062500000013582e-02,4.326197530802666780e-02
3.875000000000000000e+01,4.493125000000015856e-02,4.326049992782626807e-02
