tanh_profile function in utils/binning_planar.py -> tanh_profile(psi_cc, *popt)rho_l, rho_v, z01, z02, w1, w2, A, freq, phase, d
8.388914266771180239e-01
-2.001886746988842773e-03
1.324289831796395234e+01
1.492086302536331122e+00
1.572473471854159532e+00
2.664961688607464171e-02
2.894046715034797046e+00
1.650165567055591609e+01
-3.989992907786795162e-01
4.614063174308492832e-02
