psi,rho_mean,rho_fit
0.1,0.0,0.0
0.30000000000000004,0.0,0.0
0.5,5e-324,5e-324
0.7000000000000001,5e-324,5e-324
0.9,7.540481900904647e-83,7.540481900904647e-83
1.1,1.4380842552669034e-12,1.4380842552669034e-12
1.3000000000000003,0.01816332883896178,0.01816332883896178
1.5,0.2950187572705462,0.2950187572705462
1.7,0.38717949954669495,0.38717949954669495
1.9,0.41858168851088495,0.41858168851088495
2.1,0.44179263331284646,0.44179263331284646
2.3,0.4663668746215853,0.4663668746215853
2.5,0.4918767996664196,0.4918767996664196
2.7,0.5130294288144905,0.5130294288144905
2.9000000000000004,0.5285139650707394,0.5285139650707394
3.1,0.539984952255043,0.539984952255043
3.3,0.5488146319639444,0.5488146319639444
3.5,0.5556908956918573,0.5556908956918573
3.7,0.5609200194222513,0.5609200194222513
3.9,0.5647250849409786,0.5647250849409786
4.1,0.5674475377538906,0.5674475377538906
4.300000000000001,0.5693980219172701,0.5693980219172701
4.5,0.570744934231886,0.570744934231886
4.700000000000001,0.5716093478063685,0.5716093478063685
4.9,0.5720928661229249,0.5720928661229249
5.1,0.5722845343748079,0.5722845343748079
5.300000000000001,0.5722585334483238,0.5722585334483238
5.5,0.5720718129928074,0.5720718129928074
5.700000000000001,0.5717674760292877,0.5717674760292877
5.9,0.571378906352625,0.571378906352625
6.1,0.5709323563311687,0.5709323563311687
6.300000000000001,0.5704483630387158,0.5704483630387158
6.5,0.5699426858112897,0.5699426858112897
6.700000000000001,0.5694271937343232,0.5694271937343232
6.9,0.5689107417428023,0.5689107417428023
7.1,0.5683998330220621,0.5683998330220621
7.3,0.5678990979403525,0.5678990979403525
7.5,0.5674116752987237,0.5674116752987237
7.700000000000002,0.5669391750483116,0.5669391750483116
7.9,0.5664823992134623,0.5664823992134623
8.100000000000001,0.5660416710834683,0.5660416710834683
8.3,0.5656166900593838,0.5656166900593838
8.5,0.5652062230532082,0.5652062230532082
8.699999999999998,0.5648076202893505,0.5648076202893505
8.9,0.5644167701557387,0.5644167701557387
9.1,0.5640355968717585,0.5640355968717585
9.3,0.5636722857756191,0.5636722857756191
9.5,0.5633273546319489,0.5633273546319489
9.7,0.5630005602640857,0.5630005602640857
9.9,0.5626918361891451,0.5626918361891451
10.1,0.561813972504392,0.561813972504392
10.3,0.5615758741667267,0.5615758741667267
10.5,0.5613538456984491,0.5613538456984491
10.7,0.5611478294451882,0.5611478294451882
10.9,0.5609575566612066,0.5609575566612066
11.1,0.5607853631769387,0.5607853631769387
11.3,0.5606388489631308,0.5606388489631308
11.5,0.5605147471882401,0.5605147471882401
11.7,0.5604079959752922,0.5604079959752922
11.9,0.5603153276326157,0.5603153276326157
12.1,0.560234608349625,0.560234608349625
12.3,0.5601642145116277,0.5601642145116277
12.5,0.560102626329195,0.560102626329195
12.7,0.5600481065505064,0.5600481065505064
12.9,0.5599992792084385,0.5599992792084385
13.1,0.5599550398077361,0.5599550398077361
13.3,0.5599143638131238,0.5599143638131238
13.5,0.5598762889365553,0.5598762889365553
13.7,0.5598398989146819,0.5598398989146819
13.9,0.5598043172599567,0.5598043172599567
14.1,0.5597686934453727,0.5597686934453727
14.3,0.5597321781968756,0.5597321781968756
14.5,0.5596939005062923,0.5596939005062923
14.7,0.5596529465377401,0.5596529465377401
14.9,0.5596083384263757,0.5596083384263757
15.1,0.5595590114696816,0.5595590114696816
15.3,0.5595037887920576,0.5595037887920576
15.5,0.5594413531905337,0.5594413531905337
15.7,0.5593702159352235,0.5593702159352235
15.9,0.5592886815990858,0.5592886815990858
16.1,0.5591948080622776,0.5591948080622776
16.3,0.5590863607808211,0.5590863607808211
16.5,0.5589607603058356,0.5589607603058356
16.700000000000003,0.5588150219048952,0.5588150219048952
16.9,0.5586456859638742,0.5586456859638742
17.1,0.5584487376668107,0.5584487376668107
17.3,0.5582195142583383,0.5582195142583383
17.5,0.5579525979794397,0.5579525979794397
17.700000000000003,0.5576416925346613,0.5576416925346613
17.9,0.5572794807029182,0.5572794807029182
18.1,0.5568574604532802,0.5568574604532802
18.3,0.5563657566842347,0.5563657566842347
18.5,0.5557929054877031,0.5557929054877031
