tanh_profile function in utils/binning_planar.py -> tanh_profile(psi_cc, *popt)rho_l, rho_v, z01, z02, w1, w2, A, freq, phase, d
8.598677809748953571e-01
6.805229167195032871e-04
1.878881474793422868e+01
1.460966827237812238e+00
1.455786564422143714e+00
1.574779153961254341e-01
4.775073911509694069e-01
6.682677621168713777e+00
1.373001428932263579e+01
1.291317703947548878e+01
