psi,rho_mean,rho_fit,rho_std
1.000000000000000056e-01,0.000000000000000000e+00,6.952074648793813661e-16,0.000000000000000000e+00
3.000000000000000444e-01,0.000000000000000000e+00,6.018699018284198442e-14,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00,1.914708133685533752e-11,0.000000000000000000e+00
7.000000000000000666e-01,0.000000000000000000e+00,5.143513652439030627e-09,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00,7.394508755893726897e-07,0.000000000000000000e+00
1.100000000000000089e+00,0.000000000000000000e+00,6.182331721724187523e-05,0.000000000000000000e+00
1.300000000000000266e+00,1.728500000000000175e-02,7.887543900795684904e-03,8.775114334237893530e-04
1.500000000000000000e+00,6.822299999999998921e-01,6.830241422208751523e-01,7.776506454159168476e-03
1.700000000000000178e+00,1.264674999999999772e+00,1.238424800823566096e+00,1.344583187225106662e-02
1.899999999999999911e+00,8.872174999999998812e-01,9.583952316746675582e-01,9.368961564094148431e-03
2.100000000000000089e+00,5.958474999999998634e-01,5.638066958295800957e-01,8.671724696421478223e-03
2.300000000000000266e+00,5.830175000000000773e-01,6.449566049682671220e-01,1.167741043526706289e-02
2.500000000000000000e+00,9.943399999999998906e-01,1.023986983128565731e+00,8.484763433727284324e-03
2.700000000000000178e+00,1.139407500000000129e+00,1.114239241708921524e+00,1.592184261850433658e-02
2.900000000000000355e+00,8.263149999999999107e-01,8.293084409373485677e-01,1.024428081778726816e-02
3.100000000000000089e+00,6.746800000000001685e-01,6.343987983118546392e-01,1.196440334360312184e-02
3.300000000000000266e+00,7.874700000000000033e-01,7.902917203061318174e-01,1.208287609540221498e-02
3.500000000000000000e+00,1.020842500000000097e+00,1.014576231797873485e+00,1.508456229848389660e-02
3.700000000000000178e+00,9.782599999999999074e-01,9.801252504157661471e-01,1.630271691919380622e-02
3.900000000000000355e+00,7.863524999999997878e-01,7.864809057991157815e-01,1.012247986830353517e-02
4.099999999999999645e+00,7.532550000000000079e-01,7.353230544305767724e-01,1.586206912234672251e-02
4.300000000000000711e+00,8.773575000000001234e-01,8.660270334346735766e-01,1.133535775907914579e-02
4.500000000000000000e+00,9.666649999999998855e-01,9.577811665143523001e-01,1.457882476672751199e-02
4.700000000000001066e+00,8.867150000000000309e-01,8.946264142316345813e-01,1.305088321270168362e-02
4.900000000000000355e+00,7.981475000000000097e-01,8.005960263430531576e-01,1.229746951933393707e-02
5.099999999999999645e+00,8.163600000000000856e-01,8.106409906012623789e-01,1.426420437023354602e-02
5.300000000000000711e+00,8.983249999999998181e-01,8.836288202787838664e-01,1.418945587028399430e-02
5.500000000000000000e+00,9.112424999999999553e-01,9.046485585284612663e-01,1.112205342409489962e-02
5.700000000000001066e+00,8.563475000000000392e-01,8.604464291712147217e-01,1.797892388179471793e-02
5.900000000000000355e+00,8.185649999999998760e-01,8.286343040549236649e-01,1.247624163212454097e-02
6.099999999999999645e+00,8.516950000000000909e-01,8.474255325950484918e-01,1.830426251767029028e-02
6.300000000000000711e+00,8.905749999999998945e-01,8.765049048936726095e-01,1.097858561497168546e-02
6.500000000000000000e+00,8.809099999999998598e-01,8.746241408645356596e-01,1.509760001840654980e-02
6.700000000000001066e+00,8.468200000000001282e-01,8.543294817988075218e-01,1.392495299056603283e-02
6.900000000000000355e+00,8.407125000000000847e-01,8.480415393634620491e-01,9.945229946271253937e-03
7.099999999999999645e+00,8.643474999999998243e-01,8.590595660368814945e-01,1.831317095052514832e-02
7.300000000000000711e+00,8.768475000000000019e-01,8.671851673408871308e-01,1.250464624176064223e-02
7.500000000000000000e+00,8.683975000000001554e-01,8.630831564322395399e-01,1.609521402385453992e-02
7.700000000000001066e+00,8.467324999999998880e-01,8.564494429982089096e-01,1.325017651322347653e-02
7.900000000000000355e+00,8.531950000000000367e-01,8.566259145878707404e-01,1.314793259714042151e-02
8.100000000000001421e+00,8.687099999999998712e-01,8.607884648671176864e-01,1.596506548027517430e-02
8.300000000000000711e+00,8.662049999999998917e-01,8.621620599683152975e-01,1.094229962359976986e-02
8.500000000000000000e+00,8.611224999999997909e-01,8.601383280668620790e-01,1.531743481169502326e-02
8.699999999999999289e+00,8.549100000000000588e-01,8.586089769309247499e-01,1.153056122247581895e-02
