tanh_profile function in utils/binning_planar.py -> tanh_profile(psi_cc, *popt)rho_l, rho_v, z01, z02, w1, w2, A, freq, phase, d
7.000216992607704025e-01
2.984985064177590741e-02
2.871095855303435584e+01
1.501788699993760634e+00
3.515509827516326347e+00
3.243378320277183202e-01
-3.948357311793696534e-01
5.548703018924824981e+00
3.197864959389249861e+01
4.754527057960431513e+00
