psi,rho,rho_fit
1.525000000000000000e+01,8.621343750000032280e-01,8.640749439967068124e-01
1.535000000000000142e+01,8.610437500000029942e-01,8.640749439900371476e-01
1.544999999999999929e+01,8.608062500000024375e-01,8.640749439812136501e-01
1.555000000000000071e+01,8.580125000000025093e-01,8.640749439695407652e-01
1.565000000000000213e+01,8.579031250000030973e-01,8.640749439540980070e-01
1.575000000000000000e+01,8.609156250000026267e-01,8.640749439336683491e-01
1.585000000000000142e+01,8.597250000000030701e-01,8.640749439066410797e-01
1.594999999999999929e+01,8.630125000000026247e-01,8.640749438708855701e-01
1.605000000000000071e+01,8.598343750000025931e-01,8.640749438235830748e-01
1.614999999999999858e+01,8.610093750000027413e-01,8.640749437610046879e-01
1.625000000000000000e+01,8.607593750000027688e-01,8.640749436782173554e-01
1.635000000000000142e+01,8.560718750000030353e-01,8.640749435686942981e-01
1.645000000000000284e+01,8.565218750000029857e-01,8.640749434238018667e-01
1.655000000000000071e+01,8.615000000000027081e-01,8.640749432321176426e-01
1.664999999999999858e+01,8.618718750000027295e-01,8.640749429785308244e-01
1.675000000000000000e+01,8.626468750000029218e-01,8.640749426430500701e-01
1.685000000000000142e+01,8.587781250000026123e-01,8.640749421992288681e-01
1.695000000000000284e+01,8.559843750000026841e-01,8.640749416120796500e-01
1.705000000000000071e+01,8.587562500000031074e-01,8.640749408353156635e-01
1.714999999999999858e+01,8.647343750000031637e-01,8.640749398077024468e-01
1.725000000000000000e+01,8.624062500000028164e-01,8.640749384482305784e-01
1.735000000000000142e+01,8.600843750000022325e-01,8.640749366497292305e-01
1.745000000000000284e+01,8.563000000000030587e-01,8.640749342704177050e-01
1.755000000000000071e+01,8.616062500000031266e-01,8.640749311227282625e-01
1.764999999999999858e+01,8.633031250000027246e-01,8.640749269585199510e-01
1.775000000000000000e+01,8.623218750000029020e-01,8.640749214495173636e-01
1.785000000000000142e+01,8.595500000000033669e-01,8.640749141614305628e-01
1.795000000000000284e+01,8.568187500000030710e-01,8.640749045197202438e-01
1.805000000000000071e+01,8.580031250000026422e-01,8.640748917643041871e-01
1.814999999999999858e+01,8.589406250000030107e-01,8.640748748896389664e-01
1.825000000000000000e+01,8.595781250000027462e-01,8.640748525654491363e-01
1.835000000000000142e+01,8.612093750000027192e-01,8.640748230318595624e-01
1.845000000000000284e+01,8.641718750000026983e-01,8.640747839606588432e-01
1.855000000000000071e+01,8.617625000000027624e-01,8.640747322717614587e-01
1.864999999999999858e+01,8.627343750000031619e-01,8.640746638903966659e-01
1.875000000000000000e+01,8.625093750000030202e-01,8.640745734258853394e-01
1.885000000000000142e+01,8.601062500000026256e-01,8.640744537466813480e-01
1.895000000000000284e+01,8.556437500000029228e-01,8.640742954181771518e-01
1.905000000000000071e+01,8.594000000000028283e-01,8.640740859589579603e-01
1.915000000000000213e+01,8.620656250000025000e-01,8.640738088568737929e-01
1.925000000000000000e+01,8.604031250000028219e-01,8.640734422673708170e-01
1.935000000000000142e+01,8.596250000000028590e-01,8.640729572914758183e-01
1.945000000000000284e+01,8.610781250000029141e-01,8.640723156976981567e-01
1.955000000000000071e+01,8.651156250000029413e-01,8.640714669082921739e-01
1.965000000000000213e+01,8.559062500000031992e-01,8.640703440123422840e-01
1.975000000000000000e+01,8.580093750000028496e-01,8.640688584914628656e-01
1.985000000000000142e+01,8.606593750000033349e-01,8.640668932424738768e-01
1.995000000000000284e+01,8.630218750000027139e-01,8.640642933472724163e-01
2.005000000000000071e+01,8.606156250000031038e-01,8.640608538627299051e-01
2.015000000000000213e+01,8.590906250000025501e-01,8.640563036688619913e-01
2.025000000000000000e+01,8.620125000000027349e-01,8.640502841033931292e-01
2.035000000000000142e+01,8.607593750000033239e-01,8.640423207008928186e-01
2.045000000000000284e+01,8.589593750000029670e-01,8.640317858129271666e-01
2.055000000000000071e+01,8.623343750000025398e-01,8.640178491700415409e-01
2.065000000000000213e+01,8.599312500000030335e-01,8.639994125014873738e-01
2.075000000000000000e+01,8.573718750000027811e-01,8.639750230817646592e-01
2.085000000000000142e+01,8.600281250000029187e-01,8.639427594291698709e-01
2.095000000000000284e+01,8.632968750000031832e-01,8.639000802165994752e-01
2.105000000000000071e+01,8.624250000000024396e-01,8.638436246079230774e-01
2.115000000000000213e+01,8.612312500000031124e-01,8.637689484969222065e-01
2.125000000000000000e+01,8.584781250000027564e-01,8.636701762352425593e-01
2.135000000000000142e+01,8.556000000000025807e-01,8.635395410573761810e-01
2.145000000000000284e+01,8.561312500000028969e-01,8.633667791319413753e-01
2.155000000000000071e+01,8.568031250000034404e-01,8.631383314942293605e-01
2.165000000000000213e+01,8.602906250000029731e-01,8.628362944771784671e-01
2.175000000000000000e+01,8.606531250000030164e-01,8.624370420558147288e-01
2.185000000000000142e+01,8.588781250000028233e-01,8.619094222175407438e-01
2.195000000000000284e+01,8.530000000000028670e-01,8.612124037995514403e-01
2.205000000000000071e+01,8.540937500000027605e-01,8.602920205878962223e-01
2.215000000000000213e+01,8.516625000000029866e-01,8.590774276197647996e-01
2.225000000000000000e+01,8.462718750000027823e-01,8.574758549691147147e-01
2.235000000000000142e+01,8.452875000000029670e-01,8.553662259501857434e-01
2.245000000000000284e+01,8.383031250000027024e-01,8.525912168525466850e-01
2.255000000000000071e+01,8.403875000000029516e-01,8.489476043650581172e-01
2.265000000000000213e+01,8.322187500000027827e-01,8.441749251141570376e-01
2.275000000000000000e+01,8.252031250000025908e-01,8.379428374378763422e-01
2.285000000000000142e+01,8.187031250000030846e-01,8.298382397682484424e-01
2.295000000000000284e+01,8.048343750000028773e-01,8.193542995259761597e-01
2.305000000000000071e+01,7.893687500000023949e-01,8.058852034800623176e-01
2.315000000000000213e+01,7.722281250000027075e-01,7.887326552724326367e-01
2.325000000000000000e+01,7.570843750000025851e-01,7.671325791736685051e-01
2.335000000000000142e+01,7.322843750000026519e-01,7.403121265155978570e-01
2.345000000000000284e+01,7.022156250000024524e-01,7.075859054876181276e-01
2.355000000000000071e+01,6.646125000000026040e-01,6.684934585459780809e-01
2.365000000000000213e+01,6.278125000000018829e-01,6.229649286395513297e-01
2.375000000000000000e+01,5.824062500000020126e-01,5.714797075637432222e-01
2.385000000000000142e+01,5.276625000000019217e-01,5.151621720194489162e-01
2.395000000000000284e+01,4.668937500000017726e-01,4.557553925014015128e-01
2.405000000000000071e+01,4.083687500000013348e-01,3.954423755101859617e-01
2.415000000000000213e+01,3.472656250000010769e-01,3.365417185104550013e-01
2.425000000000000000e+01,2.866343750000009405e-01,2.811619900687970519e-01
2.435000000000000142e+01,2.315281250000007784e-01,2.309195455557249976e-01
2.445000000000000284e+01,1.833781250000006691e-01,1.867934275665070754e-01
2.455000000000000071e+01,1.422781250000005049e-01,1.491302187950669933e-01
2.465000000000000213e+01,1.062937500000003810e-01,1.177590855307123485e-01
2.475000000000000000e+01,7.960000000000029552e-02,9.215620871757607135e-02
2.485000000000000142e+01,5.746875000000020717e-02,7.160641025712183305e-02
2.495000000000000284e+01,4.045000000000015250e-02,5.533197424680658116e-02
2.505000000000000071e+01,2.839375000000009600e-02,4.257967693923930819e-02
2.515000000000000213e+01,1.975000000000006264e-02,3.267022029162852670e-02
2.525000000000000000e+01,1.380000000000004313e-02,2.501963236241322441e-02
2.535000000000000142e+01,9.093750000000034098e-03,1.914252341814104419e-02
2.545000000000000284e+01,6.496875000000020862e-03,1.464513818324830741e-02
2.555000000000000071e+01,4.512500000000017365e-03,1.121370191494697188e-02
2.565000000000000213e+01,3.240625000000010858e-03,8.601453702033190485e-03
2.575000000000000000e+01,2.353125000000007121e-03,6.616233334280297029e-03
2.585000000000000142e+01,1.821875000000005781e-03,5.109496851748829283e-03
2.595000000000000284e+01,1.503125000000005325e-03,3.967048790281035853e-03
2.605000000000000071e+01,1.300000000000004711e-03,3.101463257478953572e-03
2.615000000000000213e+01,1.109375000000004021e-03,2.446017481452955611e-03
2.625000000000000000e+01,1.081250000000003432e-03,1.949908951284495817e-03
2.635000000000000142e+01,9.968750000000034008e-04,1.574525449101471519e-03
2.645000000000000284e+01,1.043750000000003009e-03,1.290559252257406087e-03
2.655000000000000071e+01,1.018750000000002943e-03,1.075787507526237974e-03
2.665000000000000213e+01,9.125000000000030439e-04,9.133724054373182355e-04
2.675000000000000000e+01,8.812500000000031246e-04,7.905636401879245767e-04
2.685000000000000142e+01,8.375000000000028472e-04,6.977103485854563303e-04
2.695000000000000284e+01,9.312500000000031473e-04,6.275100810325673351e-04
2.705000000000000071e+01,8.593750000000024980e-04,5.744387213569290829e-04
2.715000000000000213e+01,8.562500000000029506e-04,5.343182036289806369e-04
2.725000000000000000e+01,9.968750000000034008e-04,5.039889723303936364e-04
2.735000000000000142e+01,9.562500000000032129e-04,4.810619512853331337e-04
2.745000000000000284e+01,1.009375000000003108e-03,4.637308037745979661e-04
2.755000000000000071e+01,9.562500000000032129e-04,4.506298755903026532e-04
2.765000000000000213e+01,9.250000000000032935e-04,4.407267319657126592e-04
2.775000000000000000e+01,9.281250000000037083e-04,4.332408794670006280e-04
2.785000000000000142e+01,9.375000000000032179e-04,4.275823013088486668e-04
2.795000000000000284e+01,8.875000000000029783e-04,4.233049811480094071e-04
2.805000000000000071e+01,9.968750000000040513e-04,4.200717632146799829e-04
2.815000000000000213e+01,8.250000000000028144e-04,4.176277852984688899e-04
2.825000000000000000e+01,8.781250000000029267e-04,4.157803940636473072e-04
2.835000000000000142e+01,8.968750000000032469e-04,4.143839615458055903e-04
2.845000000000000284e+01,9.062500000000027565e-04,4.133284071227705248e-04
2.855000000000000071e+01,9.031250000000033175e-04,4.125305208278473579e-04
2.865000000000000213e+01,7.718750000000025938e-04,4.119274044064868967e-04
2.875000000000000000e+01,8.812500000000032330e-04,4.114715132902957428e-04
2.885000000000000142e+01,9.281250000000037083e-04,4.111269087656022059e-04
2.895000000000000284e+01,1.015625000000003287e-03,4.108664249630189502e-04
2.905000000000000071e+01,8.875000000000035204e-04,4.106695273747296149e-04
2.915000000000000213e+01,9.343750000000036705e-04,4.105206941080741245e-04
2.925000000000000000e+01,1.009375000000003759e-03,4.104081922775559832e-04
2.935000000000000142e+01,7.937500000000026782e-04,4.103231530842577079e-04
2.945000000000000284e+01,8.937500000000030489e-04,4.102588726724309964e-04
2.955000000000000071e+01,7.750000000000032254e-04,4.102102836512355744e-04
2.965000000000000213e+01,7.687500000000021790e-04,4.101735556210628353e-04
2.975000000000000000e+01,8.875000000000029783e-04,4.101457932143004470e-04
2.985000000000000142e+01,9.187500000000033314e-04,4.101248078466901426e-04
2.995000000000000284e+01,1.046875000000003966e-03,4.101089451857276025e-04
3.005000000000000071e+01,9.343750000000032368e-04,4.100969547352062428e-04
3.015000000000000213e+01,9.250000000000028599e-04,4.100878912557948119e-04
3.025000000000000000e+01,8.937500000000030489e-04,4.100810402488663797e-04
3.035000000000000142e+01,9.625000000000035003e-04,4.100758616311095395e-04
3.045000000000000284e+01,8.593750000000031485e-04,4.100719471580860365e-04
3.055000000000000071e+01,9.875000000000035659e-04,4.100689882413077747e-04
3.065000000000000213e+01,9.906250000000032217e-04,4.100667516213629682e-04
3.075000000000000000e+01,9.781250000000035142e-04,4.100650609794032064e-04
3.085000000000000142e+01,9.875000000000029154e-04,4.100637830375397641e-04
3.095000000000000284e+01,9.750000000000033163e-04,4.100628170521924964e-04
3.105000000000000071e+01,9.156250000000032419e-04,4.100620868721649437e-04
3.115000000000000213e+01,9.937500000000028776e-04,4.100615349352798589e-04
3.125000000000000000e+01,8.437500000000027010e-04,4.100611177308977062e-04
3.135000000000000142e+01,9.625000000000031751e-04,4.100608023696605819e-04
3.145000000000000284e+01,9.781250000000032974e-04,4.100605639907883848e-04
3.155000000000000071e+01,8.281250000000023618e-04,4.100603838022021108e-04
3.165000000000000213e+01,9.406250000000033074e-04,4.100602475992642937e-04
3.175000000000000000e+01,9.656250000000032646e-04,4.100601446445639731e-04
3.185000000000000142e+01,8.312500000000026682e-04,4.100600668219822609e-04
3.195000000000000284e+01,9.812500000000036037e-04,4.100600079965932565e-04
3.204999999999999716e+01,8.750000000000029456e-04,4.100599635309953861e-04
3.215000000000000568e+01,9.218750000000029872e-04,4.100599299197704717e-04
3.225000000000000000e+01,7.812500000000023202e-04,4.100599045133157539e-04
3.235000000000000142e+01,8.312500000000029934e-04,4.100598853088444073e-04
3.245000000000000284e+01,8.375000000000028472e-04,4.100598707923452935e-04
3.254999999999999716e+01,8.000000000000029657e-04,4.100598598194560296e-04
3.265000000000000568e+01,8.687500000000033086e-04,4.100598515251463461e-04
3.275000000000000000e+01,8.218750000000028333e-04,4.100598452554948814e-04
3.285000000000000142e+01,8.593750000000028233e-04,4.100598405163413673e-04
3.295000000000000284e+01,8.187500000000029607e-04,4.100598369340957561e-04
3.304999999999999716e+01,8.187500000000030691e-04,4.100598342262617990e-04
3.315000000000000568e+01,8.843750000000026720e-04,4.100598321794546308e-04
3.325000000000000000e+01,8.687500000000034171e-04,4.100598306322478237e-04
3.335000000000000142e+01,8.312500000000027766e-04,4.100598294627944007e-04
3.345000000000000284e+01,9.093750000000034965e-04,4.100598285787793174e-04
3.354999999999999716e+01,8.750000000000033792e-04,4.100598279105915900e-04
3.365000000000000568e+01,8.906250000000033931e-04,4.100598274054401138e-04
3.375000000000000000e+01,8.781250000000032519e-04,4.100598270236899268e-04
3.385000000000000142e+01,9.656250000000030477e-04,4.100598267350874515e-04
3.395000000000000284e+01,9.187500000000034398e-04,4.100598265169286272e-04
3.404999999999999716e+01,1.025000000000003339e-03,4.100598263520049969e-04
3.415000000000000568e+01,9.906250000000034386e-04,4.100598262273824623e-04
3.425000000000000000e+01,8.812500000000029077e-04,4.100598261331245276e-04
3.435000000000000142e+01,8.281250000000031208e-04,4.100598260619592317e-04
3.445000000000000284e+01,8.468750000000028989e-04,4.100598260081134150e-04
3.454999999999999716e+01,7.750000000000027917e-04,4.100598259674237411e-04
3.465000000000000568e+01,8.687500000000028750e-04,4.100598259366705634e-04
3.475000000000000000e+01,9.218750000000036377e-04,4.100598259134113910e-04
3.485000000000000142e+01,9.093750000000034965e-04,4.100598258958143560e-04
3.495000000000000284e+01,8.562500000000024085e-04,4.100598258825471909e-04
3.504999999999999716e+01,8.593750000000030401e-04,4.100598258725551837e-04
3.515000000000000568e+01,1.009375000000003976e-03,4.100598258648946448e-04
3.525000000000000000e+01,8.656250000000032191e-04,4.100598258591769962e-04
3.535000000000000142e+01,7.843750000000024097e-04,4.100598258548471264e-04
3.545000000000000284e+01,8.593750000000028233e-04,4.100598258515719685e-04
3.554999999999999716e+01,8.625000000000030212e-04,4.100598258490739667e-04
3.565000000000000568e+01,7.000000000000020529e-04,4.100598258472420987e-04
3.575000000000000000e+01,8.406250000000027199e-04,4.100598258457988088e-04
3.585000000000000142e+01,8.125000000000026732e-04,4.100598258447440969e-04
3.595000000000000284e+01,1.000000000000003057e-03,4.100598258439114296e-04
3.604999999999999716e+01,9.187500000000033314e-04,4.100598258433008070e-04
3.615000000000000568e+01,7.218750000000019205e-04,4.100598258428567178e-04
3.625000000000000000e+01,8.250000000000028144e-04,4.100598258424681397e-04
3.635000000000000142e+01,9.906250000000034386e-04,4.100598258422460951e-04
3.645000000000000284e+01,8.093750000000026921e-04,4.100598258420240505e-04
3.654999999999999716e+01,8.093750000000026921e-04,4.100598258419130282e-04
3.665000000000000568e+01,9.000000000000025775e-04,4.100598258417464947e-04
3.675000000000000000e+01,8.343750000000026493e-04,4.100598258416354724e-04
3.685000000000000142e+01,9.312500000000026052e-04,4.100598258415799613e-04
3.695000000000000284e+01,7.843750000000025181e-04,4.100598258415799613e-04
3.704999999999999716e+01,9.750000000000033163e-04,4.100598258415244501e-04
3.715000000000000568e+01,8.000000000000025320e-04,4.100598258415244501e-04
3.725000000000000000e+01,8.718750000000030729e-04,4.100598258414689390e-04
3.735000000000000142e+01,8.406250000000032620e-04,4.100598258414689390e-04
3.745000000000000284e+01,7.750000000000026833e-04,4.100598258414689390e-04
3.754999999999999716e+01,9.000000000000033364e-04,4.100598258414689390e-04
3.765000000000000568e+01,8.625000000000030212e-04,4.100598258414134278e-04
3.775000000000000000e+01,8.156250000000025459e-04,4.100598258414134278e-04
3.785000000000000142e+01,7.562500000000031220e-04,4.100598258414134278e-04
3.795000000000000284e+01,8.375000000000027388e-04,4.100598258414134278e-04
3.804999999999999716e+01,7.968750000000025509e-04,4.100598258414134278e-04
3.815000000000000568e+01,7.812500000000030791e-04,4.100598258414134278e-04
3.825000000000000000e+01,7.625000000000023252e-04,4.100598258414134278e-04
3.835000000000000853e+01,7.468750000000020945e-04,4.100598258414134278e-04
3.845000000000000284e+01,6.750000000000018789e-04,4.100598258414134278e-04
3.854999999999999716e+01,8.187500000000024186e-04,4.100598258414134278e-04
3.865000000000000568e+01,7.093750000000017793e-04,4.100598258414134278e-04
3.875000000000000000e+01,7.781250000000024475e-04,4.100598258414134278e-04
