psi,rho_mean,rho_fit,rho_std
1.000000000000000056e-01,0.000000000000000000e+00,6.609065798582023233e-12,0.000000000000000000e+00
3.000000000000000444e-01,0.000000000000000000e+00,2.162805873164211264e-10,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00,1.550931912296883783e-08,0.000000000000000000e+00
7.000000000000000666e-01,0.000000000000000000e+00,8.613572794278466727e-07,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00,2.933997974482940925e-05,0.000000000000000000e+00
1.100000000000000089e+00,0.000000000000000000e+00,7.169492931437107313e-04,0.000000000000000000e+00
1.300000000000000266e+00,2.407749999999999821e-02,2.692148197267558649e-02,9.968997996420284665e-04
1.500000000000000000e+00,6.048225000000000406e-01,6.041356826508683664e-01,7.484114316688598133e-03
1.700000000000000178e+00,1.065647500000000081e+00,1.069551752401174616e+00,1.159579636855756317e-02
1.899999999999999911e+00,8.245050000000000434e-01,8.747192240340866398e-01,6.324241165214165676e-03
2.100000000000000089e+00,6.089275000000000659e-01,6.087748688378046280e-01,8.792752323422544855e-03
2.300000000000000266e+00,6.004849999999999355e-01,6.560995371868199033e-01,9.002296490632990741e-03
2.500000000000000000e+00,8.710874999999997925e-01,9.041187597802967657e-01,9.816793814146955455e-03
2.700000000000000178e+00,9.990850000000000009e-01,9.844583350669635635e-01,1.230438625257805445e-02
2.900000000000000355e+00,8.239925000000001276e-01,8.196193678356167300e-01,1.177227200492303449e-02
3.100000000000000089e+00,7.043724999999999570e-01,6.763836091583996790e-01,9.267749329345228645e-03
3.300000000000000266e+00,7.504475000000000451e-01,7.398679840019183329e-01,9.967387281054474260e-03
3.500000000000000000e+00,8.912349999999999994e-01,8.817578078075009040e-01,8.209351214829400945e-03
3.700000000000000178e+00,9.010624999999998774e-01,8.987354754750132013e-01,1.182848785771029032e-02
3.900000000000000355e+00,7.967724999999998836e-01,7.988012202201681955e-01,9.335690922475962591e-03
4.099999999999999645e+00,7.535749999999999948e-01,7.403651562507378436e-01,8.093312704098104549e-03
4.300000000000000711e+00,8.019049999999999789e-01,7.874372192866547771e-01,8.151862880412832219e-03
4.500000000000000000e+00,8.690174999999997763e-01,8.510476279105863018e-01,7.792511165417597384e-03
4.700000000000001066e+00,8.458250000000001600e-01,8.458727188102385108e-01,9.007562612079161868e-03
4.900000000000000355e+00,7.898375000000000812e-01,7.988187437051339490e-01,7.435439232415749257e-03
5.099999999999999645e+00,7.872075000000000600e-01,7.816734870203760899e-01,9.975117398069215102e-03
5.300000000000000711e+00,8.180874999999998565e-01,8.062873461511642637e-01,1.069344210006152422e-02
5.500000000000000000e+00,8.427150000000001029e-01,8.284907119367980188e-01,7.349634792215699146e-03
5.700000000000001066e+00,8.236699999999999022e-01,8.217612213589425840e-01,9.257435134158805215e-03
5.900000000000000355e+00,7.952249999999999597e-01,8.044124352817184631e-01,1.024449145947020634e-02
6.099999999999999645e+00,8.031649999999996847e-01,8.013740201280322717e-01,1.176529351860578637e-02
6.300000000000000711e+00,8.210749999999998883e-01,8.110628889438880051e-01,8.101291320069389443e-03
6.500000000000000000e+00,8.246200000000000196e-01,8.170019937332441140e-01,8.287092055530822371e-03
6.700000000000001066e+00,8.125149999999999872e-01,8.135233350130742780e-01,6.647201627277769809e-03
6.900000000000000355e+00,8.042949999999999822e-01,8.085056357526504422e-01,9.079515695407880393e-03
7.099999999999999645e+00,8.088075000000000125e-01,8.085253587396873387e-01,1.074989932633397746e-02
7.300000000000000711e+00,8.200374999999999748e-01,8.114717873546708482e-01,1.058813729207312530e-02
7.500000000000000000e+00,8.190674999999998374e-01,8.126449561951456513e-01,7.142280982401846487e-03
7.700000000000001066e+00,8.089500000000000579e-01,8.114389184933736843e-01,8.318574650174534457e-03
7.900000000000000355e+00,8.069274999999999087e-01,8.103039484998673103e-01,8.657526007985623037e-03
8.100000000000001421e+00,8.098800000000000443e-01,8.105206753135547615e-01,8.402559133978174458e-03
8.300000000000000711e+00,8.185649999999998760e-01,8.112186058033081792e-01,9.211493107154676910e-03
8.500000000000000000e+00,8.172949999999999937e-01,8.113692718943745774e-01,9.624446668988841797e-03
8.699999999999999289e+00,8.071474999999999067e-01,8.110540356083798530e-01,6.592848497864142385e-03
8.900000000000000355e+00,8.090674999999999395e-01,8.108465612341242412e-01,9.201491226397693138e-03
9.100000000000001421e+00,8.147525000000002127e-01,8.109145642687314304e-01,9.441864710454510659e-03
9.300000000000000711e+00,8.143475000000000019e-01,8.110219317852807031e-01,7.978399704333269393e-03
9.500000000000000000e+00,8.147200000000001108e-01,8.109931850375720064e-01,7.900273146510403827e-03
9.700000000000001066e+00,8.096650000000000791e-01,8.108753138327092769e-01,8.766234563428735443e-03
9.900000000000000355e+00,8.094124999999998682e-01,8.107599970808841983e-01,7.563744460461228024e-03
1.010000000000000142e+01,8.127349999999999852e-01,8.106394908811198619e-01,8.833743618409448453e-03
1.030000000000000071e+01,8.138050000000001116e-01,8.104397831720198120e-01,1.004120327241186245e-02
1.050000000000000000e+01,8.120774999999997856e-01,8.100954168183982507e-01,1.034320874319293905e-02
1.070000000000000107e+01,8.080325000000000424e-01,8.095505422328327372e-01,7.579409000012707343e-03
1.090000000000000036e+01,8.063724999999999365e-01,8.087109415044031469e-01,1.094037037523722285e-02
1.110000000000000142e+01,8.073774999999997481e-01,8.074067098872407255e-01,1.026585391377391604e-02
1.130000000000000071e+01,8.076499999999999790e-01,8.053700111353768731e-01,9.051141248192787897e-03
