tanh_profile function in utils/binning_planar.py -> tanh_profile(psi_cc, *popt)rho_l, rho_v, z01, z02, w1, w2, A, freq, phase, d
8.110357378378922899e-01
-3.945780886508545686e-03
1.350828132485658806e+01
1.460416602617265580e+00
1.783857060071323941e+00
2.156954456426125877e-01
-3.578611489456260952e-01
6.484823691044603322e+00
1.098532889386728506e+01
1.041411210252750408e+01
