psi,rho_mean,rho_fit
0.1,0.0,0.0
0.30000000000000004,0.0,0.0
0.5,7.009116939122815e-302,7.009116939122815e-302
0.7000000000000001,1.3147619742039066e-291,1.3147619742039066e-291
0.9,2.3331889333363278e-127,2.3331889333363278e-127
1.1,1.3577079234931086e-18,1.3577079234931086e-18
1.3000000000000003,0.008588410618727003,0.008588410618727003
1.5,0.4537393316715228,0.4537393316715228
1.7,0.5847413524876993,0.5847413524876993
1.9,0.6370410818852249,0.6370410818852249
2.1,0.6772595445834058,0.6772595445834058
2.3,0.7155094486972192,0.7155094486972192
2.5,0.751241422581168,0.751241422581168
2.7,0.7787748048110664,0.7787748048110664
2.9000000000000004,0.7979724761792657,0.7979724761792657
3.1,0.8115773791091722,0.8115773791091722
3.3,0.8215195074461333,0.8215195074461333
3.5,0.8288328626669865,0.8288328626669865
3.7,0.8340860449706174,0.8340860449706174
3.9,0.8376943479570449,0.8376943479570449
4.1,0.8401338650813801,0.8401338650813801
4.300000000000001,0.8417950935663149,0.8417950935663149
4.5,0.8428870372660062,0.8428870372660062
4.700000000000001,0.8435564071024795,0.8435564071024795
4.9,0.8439172044577492,0.8439172044577492
5.1,0.8440602950210623,0.8440602950210623
5.300000000000001,0.8440551564653378,0.8440551564653378
5.5,0.843951290856493,0.843951290856493
5.700000000000001,0.8437834513700786,0.8437834513700786
5.9,0.8435763873395776,0.8435763873395776
6.1,0.8433478339182612,0.8433478339182612
6.300000000000001,0.8431103349498538,0.8431103349498538
6.5,0.8428724954465266,0.8428724954465266
6.700000000000001,0.8426399993857127,0.8426399993857127
6.9,0.8424164642991676,0.8424164642991676
7.1,0.8422040403190717,0.8422040403190717
7.3,0.8420038241801568,0.8420038241801568
7.5,0.841816164249916,0.841816164249916
7.700000000000002,0.8416407126209401,0.8416407126209401
7.9,0.8414768072361091,0.8414768072361091
8.100000000000001,0.8413236319755583,0.8413236319755583
8.3,0.8411801536626754,0.8411801536626754
8.5,0.841044987315905,0.841044987315905
8.699999999999998,0.8409161553147053,0.8409161553147053
8.9,0.8407910530637688,0.8407910530637688
9.1,0.8406701003492829,0.8406701003492829
9.3,0.8405568343657155,0.8405568343657155
9.5,0.8404510947107995,0.8404510947107995
9.7,0.8403523917024809,0.8403523917024809
9.9,0.8402603480952889,0.8402603480952889
10.1,0.8397645075718387,0.8397645075718387
10.3,0.8397088691949087,0.8397088691949087
10.5,0.8396575033590927,0.8396575033590927
10.7,0.8396102904854879,0.8396102904854879
10.9,0.8395670662958796,0.8395670662958796
11.1,0.8395289827410308,0.8395289827410308
11.3,0.8394997972451028,0.8394997972451028
11.5,0.8394780151027318,0.8394780151027318
11.7,0.8394613090870569,0.8394613090870569
11.9,0.8394482599025465,0.8394482599025465
12.1,0.8394380276826542,0.8394380276826542
12.3,0.8394300524799019,0.8394300524799019
12.5,0.8394238692191822,0.8394238692191822
12.7,0.8394189356252436,0.8394189356252436
12.9,0.8394148886889362,0.8394148886889362
13.1,0.8394114889598663,0.8394114889598663
13.3,0.8394085245507279,0.8394085245507279
13.5,0.8394058022539216,0.8394058022539216
13.7,0.8394031385132555,0.8394031385132555
13.9,0.8394003531883165,0.8394003531883165
14.1,0.8393972602473438,0.8393972602473438
14.3,0.8393936539787487,0.8393936539787487
14.5,0.8393892943921373,0.8393892943921373
14.7,0.839383891102111,0.839383891102111
14.9,0.839377084132032,0.839377084132032
15.1,0.8393684200640279,0.8393684200640279
15.3,0.8393573218343005,0.8393573218343005
15.5,0.8393430502427529,0.8393430502427529
15.7,0.8393246547469805,0.8393246547469805
15.9,0.8393009101991122,0.8393009101991122
16.1,0.8392702353104365,0.8392702353104365
16.3,0.839230587434057,0.839230587434057
16.5,0.8391793266940977,0.8391793266940977
16.700000000000003,0.8391130404681648,0.8391130404681648
16.9,0.839027316615447,0.839027316615447
17.1,0.8389164504861606,0.8389164504861606
17.3,0.8387730664559637,0.8387730664559637
17.5,0.8385876292362446,0.8385876292362446
17.700000000000003,0.838347813133149,0.838347813133149
17.9,0.8380376882869085,0.8380376882869085
18.1,0.837636671334374,0.837636671334374
18.3,0.8371181737685516,0.8371181737685516
