tanh_profile function in utils/binning_planar.py -> tanh_profile(psi_cc, *popt)rho_l, rho_v, z01, z02, w1, w2, A, freq, phase, d
6.658223890332609640e-01
4.435452465647918979e-02
1.742912991573509629e+01
1.524291340824872609e+00
3.435260522004178085e+00
4.001444818348859345e-01
6.002051762388292966e-01
5.090125548506463815e+00
1.716759436417218154e+01
3.209221729702537385e+00
