tanh_profile function in utils/binning_planar.py -> tanh_profile(psi_cc, *popt)rho_l, rho_v, z01, z02, w1, w2, A, freq, phase, d
7.595442801780515341e-01
-1.248301938719100640e-02
2.387262260897959720e+01
1.470949357092326215e+00
2.285362691235770960e+00
2.798044024812865738e-01
2.879925017509131768e-01
6.162686845568378757e+00
1.486819237300300323e+01
8.536962383650742225e+00
